,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,SCREEN,AP,1,0,3.3416948318481445,Nc1ncnc2c1ncn2C1OC(CNS(=O)(=O)NC(=O)c2cccc(-c3noc(-c4ccccc4F)n3)c2)C(O)C1O,true,1,true,0,0.15734386600596978,0.0,0.1481999999999989,611.5720000000003,43,589.3960000000003,14,5,18,8,5,1,6,233.49999999999994,0.0,0,C25H22FN9O7S,1933.0162393133062,4,1,0.0,0.0,0.0,1e-06,1e-06,1.0,1.2669310569763184
1,SCREEN,AP,1,1,3.3416948318481445,C=CCCC(=O)N1CCC(C(=O)OCC)C1=O,true,1,true,0,0.40585206319108136,0.0,0.8907999999999998,239.27099999999996,17,222.13499999999996,4,0,5,5,0,1,1,63.68,0.0,0,C12H17NO4,337.3973301702598,3,0,0.33333333333333337,0.21052631578947367,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.2669310569763184
2,SCREEN,AP,1,2,3.3416948318481445,CC(C)CCNC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O,true,1,true,0,0.8138786598335529,0.0,1.6322999999999999,317.38900000000007,23,294.20500000000004,4,2,6,7,2,0,2,83.96000000000001,0.0,0,C17H23N3O3,789.5055533245803,4,0,0.29166666666666663,0.26315789473684215,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,1.2669310569763184
3,SCREEN,AP,1,3,3.3416948318481445,Cc1nc(N)nc(C)c1C(=O)Nc1ccc(Nc2ncccn2)cc1,true,1,true,0,0.6697637545525534,0.0,2.4615400000000003,335.37100000000004,25,318.23500000000007,7,3,8,4,3,0,3,118.71000000000001,0.0,0,C17H17N7O,871.6248584839464,2,0,0.33333333333333337,0.2894736842105263,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.2669310569763184
4,SCREEN,AP,1,4,3.3416948318481445,CCN1CC2(CCN(C(=O)c3cccnc3)CC2)CC(c2ccccc2)C1=O,true,1,true,0,0.8243416367749649,0.0,3.3400000000000016,377.4880000000001,28,350.2720000000001,3,0,5,3,2,2,4,53.51,0.0,0,C23H27N3O2,829.4406451889334,1,0,0.368421052631579,0.368421052631579,0.35416666666666663,0.368421052631579,0.368421052631579,1.0,1.2669310569763184
5,SCREEN,AP,1,5,3.3416948318481445,CCC(=O)C12OC3OC(C)(C)OC3C1OC(C)(C)O2,true,1,true,0,0.7552004749558914,0.0,1.3210999999999995,272.29699999999997,19,252.13699999999994,6,0,6,2,0,3,3,63.22000000000001,0.0,0,C13H20O6,417.35650448652234,2,0,0.27083333333333337,0.1842105263157895,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,1.2669310569763184
6,SCREEN,AP,1,6,3.3416948318481445,O=C(O)COCC(=O)NC1CC2(CCCCC2)Oc2ccccc21,true,1,true,0,0.8643230897867292,0.0,2.4304999999999994,333.384,24,310.20000000000005,4,2,6,5,1,2,3,84.86,0.0,0,C18H23NO5,609.1816126973555,4,0,0.33333333333333337,0.1842105263157895,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.2669310569763184
7,SCREEN,AP,1,7,3.3416948318481445,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)NCc5ccc(C(=O)NO)cc5)CC4)cc3)n2)cc1,true,1,true,0,0.13134589480168865,0.0,3.9105000000000016,615.7160000000002,44,582.4520000000002,9,5,13,10,4,1,5,165.64999999999998,0.0,0,C31H33N7O5S,1706.0406999667237,2,0,0.02083333333333337,0.0,0.02083333333333337,0.02083333333333337,0.02083333333333337,1.0,1.2669310569763184
8,SCREEN,AP,1,8,3.3416948318481445,COc1cc(C=C2N=C(N3CCCCC3)N(C(C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,true,1,true,0,0.4691830270471525,0.0,5.114620000000004,487.5790000000001,36,457.3390000000002,6,0,8,5,3,2,5,62.96,0.0,0,C28H30FN5O2,1321.9629260148577,2,1,0.125,0.0,0.125,0.125,0.125,1.0,1.2669310569763184
9,SCREEN,AP,1,9,3.3416948318481445,C=C(C)Cn1c(SCC(=O)c2ccccn2)nc2sc3c(c2c1=O)CCCC3,true,1,true,0,0.2621014983157921,0.0,4.282900000000004,411.5520000000003,28,390.3840000000002,7,0,7,6,3,1,4,64.85,0.0,0,C21H21N3O2S2,1116.1213891772031,4,0,0.27083333333333337,0.23684210526315785,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,1.2669310569763184
