,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,AHC,BACE1,1,0,0.6001663208007812,CCC(OC(=O)COc1c(C)cccc1C)C(N)=O,true,1,true,0,0.7902796306425152,0.0,1.4893399999999997,265.30899999999997,19.0,246.15699999999995,4.0,1.0,5.0,6.0,1.0,0.0,1.0,78.62,0.0,0.0,C14H19NO4,450.2638104793662,3.0,0.0,0.4,0.2678571428571429,0.4,0.27118644067796616,0.4,0.4,1.0,1.361316204071045
1,AHC,BACE1,1,1,0.6001663208007812,CC(=O)N1CCN(c2nccs2)CC1CCO,true,1,true,0,0.8573408005744428,0.0,0.5625999999999998,255.34300000000002,17.0,238.207,5.0,1.0,6.0,3.0,1.0,1.0,2.0,56.67,0.0,0.0,C11H17N3O2S,368.8032650975144,2.0,0.0,0.3111111111111111,0.1785714285714286,0.3111111111111111,0.22033898305084743,0.3111111111111111,0.3111111111111111,1.0,1.361316204071045
2,AHC,BACE1,1,2,0.6001663208007812,CNC(=O)CN(c1ccccc1OC(C)C(=O)O)c1c(N)n(CCc2ccc(Cl)cc2)c(=O)n(Cc2cccc(C(F)(F)F)c2)c1=O,true,1,true,0,0.20176481950103303,0.0,4.291400000000002,674.0760000000004,47.0,642.8280000000003,9.0,3.0,15.0,12.0,4.0,0.0,4.0,148.89,0.0,0.0,C32H31ClF3N5O6,1892.2833511601148,4.0,3.0,0.125,0.125,0.0,0.016949152542372836,0.125,0.125,1.0,1.361316204071045
3,AHC,BACE1,1,3,0.6001663208007812,O=C(COc1ccc(Cl)cc1Cl)N1CCC(Cn2cncn2)C1,true,1,true,0,0.827032870411075,0.0,2.5124000000000004,355.2250000000001,23.0,339.0970000000001,5.0,0.0,8.0,5.0,2.0,1.0,3.0,60.25,0.0,0.0,C15H16Cl2N4O2,678.1213295872631,3.0,0.0,0.3220338983050848,0.3035714285714286,0.24444444444444446,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.361316204071045
4,AHC,BACE1,1,4,0.6001663208007812,NC(CS)CN1C(=O)c2cc3ccccc3cc2C1=O,true,1,true,0,0.6665083786322291,0.0,1.6928999999999998,286.35600000000005,20.0,272.24399999999997,4.0,2.0,5.0,3.0,2.0,1.0,3.0,63.4,0.0,0.0,C15H14N2O2S,659.5857729319627,3.0,0.0,0.37777777777777777,0.2857142857142857,0.37777777777777777,0.18644067796610164,0.37777777777777777,0.37777777777777777,1.0,1.361316204071045
5,AHC,BACE1,1,5,0.6001663208007812,COc1cccc(CNC(=O)CSC(=S)N(C)NC(=O)OCc2ccccc2)c1,true,1,true,0,0.5130143321088511,0.0,3.1027000000000013,433.5550000000002,29.0,410.37100000000027,6.0,2.0,9.0,7.0,2.0,0.0,2.0,79.9,0.0,0.0,C20H23N3O4S2,833.4858397686781,5.0,0.0,0.3571428571428571,0.3571428571428571,0.24444444444444446,0.35593220338983056,0.3571428571428571,0.3571428571428571,1.0,1.361316204071045
6,AHC,BACE1,1,6,0.6001663208007812,CCCCC(O)(CC)C(C)CC,true,1,true,0,0.6510394395635004,0.0,3.363800000000002,172.31199999999995,12.0,148.11999999999998,1.0,1.0,1.0,6.0,0.0,0.0,0.0,20.23,0.0,0.0,C11H24O,111.5717400212565,6.0,0.0,0.27118644067796616,0.1607142857142857,0.24444444444444446,0.27118644067796616,0.27118644067796616,0.27118644067796616,1.0,1.361316204071045
7,AHC,BACE1,1,7,0.6001663208007812,CNC(Cc1cc(C(C)(C)C)c(N)cc1OC)NC(=O)c1snnc1C(C)C,true,1,true,0,0.48325607984504587,0.0,3.067800000000001,405.56800000000015,28.0,374.32000000000005,7.0,3.0,8.0,7.0,2.0,0.0,2.0,102.16,0.0,0.0,C20H31N5O2S,826.4889183826263,4.0,0.0,0.3214285714285714,0.3214285714285714,0.2666666666666667,0.30508474576271183,0.3214285714285714,0.3214285714285714,1.0,1.361316204071045
8,AHC,BACE1,1,8,0.6001663208007812,O=C(CCc1c[nH]cn1)ONC(=O)c1cccnc1,true,1,true,0,0.7855393245815843,0.0,0.6254999999999996,260.253,19.0,248.15699999999998,5.0,2.0,7.0,4.0,2.0,0.0,2.0,96.97000000000001,0.0,0.0,C12H12N4O3,539.3668432882025,3.0,0.0,0.3035714285714286,0.3035714285714286,0.24444444444444446,0.22033898305084743,0.3035714285714286,0.3035714285714286,1.0,1.361316204071045
9,AHC,BACE1,1,9,0.6001663208007812,CN(C)CCNCC(Cl)N(C)C,true,1,true,0,0.3712221682258855,0.0,0.26410000000000067,193.72199999999998,12.0,173.56199999999998,3.0,1.0,4.0,6.0,0.0,0.0,0.0,18.509999999999998,0.0,0.0,C8H20ClN3,106.47609517815881,6.0,0.0,0.23728813559322037,0.1607142857142857,0.19999999999999996,0.23728813559322037,0.23728813559322037,0.23728813559322037,1.0,1.361316204071045
