,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
9600,REINFORCE,A2A,76,0,112.03278827667236,O=C(CN1CCNCC1)Nc1ccccc1F,true,1,true,0,0.8118292083771155,0.0,0.6694,237.27800000000002,17.0,221.14999999999995,3.0,2.0,5.0,3.0,1.0,1.0,2.0,44.370000000000005,0.0,0.0,C12H16FN3O,391.09206045906114,2.0,1.0,0.3571428571428571,0.2222222222222222,0.3571428571428571,0.20512820512820518,0.3571428571428571,0.3571428571428571,1.0,0.664069414138794
9601,REINFORCE,A2A,76,1,112.03278827667236,CC(C)c1ccc(COc2ccc(F)cc2)cc1,true,1,true,0,0.7674951234202666,0.0,4.528100000000004,244.309,18.0,227.17299999999994,1.0,0.0,2.0,4.0,2.0,0.0,2.0,9.23,0.0,0.0,C16H17FO,485.5103394172715,3.0,1.0,0.4871794871794872,0.33333333333333337,0.47619047619047616,0.4871794871794872,0.4871794871794872,0.4871794871794872,1.0,0.664069414138794
9602,REINFORCE,A2A,76,2,112.03278827667236,CCCNc1nc(-c2ccc(F)cc2)cs1,true,1,true,0,0.8736400843016889,0.0,3.7711000000000023,236.315,16.0,223.21099999999998,3.0,1.0,4.0,4.0,2.0,0.0,2.0,24.92,0.0,0.0,C12H13FN2S,450.2972494632455,3.0,1.0,0.5128205128205128,0.35185185185185186,0.38095238095238093,0.5128205128205128,0.5128205128205128,0.5128205128205128,1.0,0.664069414138794
9603,REINFORCE,A2A,76,3,112.03278827667236,CC1CC(Cn2ncc(Cl)c(Cl)c2=O)CN(C)C1=O,true,1,true,0,0.8348453922627403,0.0,1.6644999999999999,304.1770000000001,19.0,289.057,4.0,0.0,7.0,2.0,1.0,1.0,2.0,55.2,0.0,0.0,C12H15Cl2N3O2,544.3957443317928,2.0,0.0,0.35185185185185186,0.35185185185185186,0.30952380952380953,0.3076923076923077,0.35185185185185186,0.35185185185185186,1.0,0.664069414138794
9604,REINFORCE,A2A,76,4,112.03278827667236,CC(C)(CF)OC(=O)NCCCC(=O)c1ccc(F)cc1,true,1,true,0,0.6208076850053826,0.0,3.262900000000002,299.31699999999995,21.0,280.165,3.0,1.0,6.0,7.0,1.0,0.0,1.0,55.4,0.0,0.0,C15H19F2NO3,486.19702649463187,5.0,2.0,0.5952380952380952,0.33333333333333337,0.5952380952380952,0.23076923076923073,0.5952380952380952,0.5952380952380952,1.0,0.664069414138794
9605,REINFORCE,A2A,76,5,112.03278827667236,Cc1ccc(NC(=O)Cc2ccccc2)cc1,true,1,true,0,0.8536451800989717,0.0,3.1762200000000016,225.29100000000005,17.0,210.17099999999996,1.0,1.0,2.0,3.0,2.0,0.0,2.0,29.1,0.0,0.0,C15H15NO,488.09008626060137,2.0,0.0,0.4871794871794872,0.33333333333333337,0.45238095238095233,0.4871794871794872,0.4871794871794872,0.4871794871794872,1.0,0.664069414138794
9606,REINFORCE,A2A,76,6,112.03278827667236,CC(C)(C)c1nnc(-c2ccc(C(F)(F)F)cc2)c(=O)o1,true,1,true,0,0.8092316247650057,0.0,3.4131000000000027,298.26400000000007,21.0,285.15999999999997,4.0,0.0,7.0,1.0,2.0,0.0,2.0,55.99,0.0,0.0,C14H13F3N2O2,697.8846637363226,1.0,3.0,0.4629629629629629,0.4629629629629629,0.40476190476190477,0.41025641025641024,0.4629629629629629,0.4629629629629629,1.0,0.664069414138794
9607,REINFORCE,A2A,76,7,112.03278827667236,CC1CN(C(=O)CCC(=O)N2CCCc3ccccc32)CC(C)O1,true,1,true,0,0.8548810805202897,0.0,2.3818,330.42800000000005,24.0,304.22,3.0,0.0,5.0,3.0,1.0,2.0,3.0,49.85000000000001,0.0,0.0,C19H26N2O3,606.3843929401622,3.0,0.0,0.37037037037037035,0.37037037037037035,0.33333333333333337,0.3076923076923077,0.37037037037037035,0.37037037037037035,1.0,0.664069414138794
9608,REINFORCE,A2A,76,8,112.03278827667236,O=C(c1ccc(-c2ccccc2)cc1)N1CCc2ccccc2C1,true,1,true,0,0.6793527878736626,0.0,4.552100000000003,313.40000000000003,24.0,294.24800000000005,1.0,0.0,2.0,2.0,3.0,1.0,4.0,20.310000000000002,0.0,0.0,C22H19NO,852.6530968971022,1.0,0.0,0.3846153846153846,0.35185185185185186,0.2857142857142857,0.3846153846153846,0.3846153846153846,0.3846153846153846,1.0,0.664069414138794
9609,REINFORCE,A2A,76,9,112.03278827667236,Cc1ccc2c(c1)C(O)COC2(C)CNC(=O)c1cccc(Cl)c1,true,1,true,0,0.8964192915815582,0.0,3.3572200000000016,345.826,24.0,325.666,3.0,2.0,5.0,3.0,2.0,1.0,3.0,58.56,0.0,0.0,C19H20ClNO3,776.9572591581169,2.0,0.0,0.41025641025641024,0.35185185185185186,0.33333333333333337,0.41025641025641024,0.41025641025641024,0.41025641025641024,1.0,0.664069414138794
