,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
0,SCREEN,A2A,1,0,3.315298080444336,CN1CCN(C(=S)Nc2ccc(Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,true,1,true,0,0.48527371904006916,0.0,3.282600000000002,371.4660000000002,26,350.2980000000002,5,2,8,4,2,1,3,73.67999999999999,0.0,0,C18H21N5O2S,771.1733914722906,3,0,0.4814814814814815,0.4814814814814815,0.2857142857142857,0.1282051282051282,0.4814814814814815,0.4814814814814815,1.0,1.244947910308838
1,SCREEN,A2A,1,1,3.315298080444336,Cc1ccc(C)c(S(=O)(=O)NCCNC(=O)c2ccnc(C)n2)c1,true,1,true,0,0.7617098211867366,0.0,1.11016,348.42800000000005,24,328.26800000000003,5,2,8,6,2,0,2,101.05000000000001,0.0,0,C16H20N4O3S,850.1510698714488,5,0,0.38888888888888884,0.38888888888888884,0.3571428571428571,0.3076923076923077,0.38888888888888884,0.38888888888888884,1.0,1.244947910308838
2,SCREEN,A2A,1,2,3.315298080444336,Fc1ccc(CNCC2Cn3nncc3CO2)cc1,true,1,true,0,0.8963634450704732,0.0,1.1057999999999997,262.288,19,247.16799999999998,5,1,6,4,2,1,3,51.97,0.0,0,C13H15FN4O,539.8311746979472,4,1,0.33333333333333337,0.2777777777777778,0.2857142857142857,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.244947910308838
3,SCREEN,A2A,1,3,3.315298080444336,COc1ccc(C(=O)NCC(=O)NCc2ccncc2)cc1,true,1,true,0,0.837880424377091,0.0,1.136399999999999,299.33,22,282.194,4,2,6,6,2,0,2,80.32,0.0,0,C16H17N3O3,626.8441076656187,2,0,0.47619047619047616,0.37037037037037035,0.47619047619047616,0.3589743589743589,0.47619047619047616,0.47619047619047616,1.0,1.244947910308838
4,SCREEN,A2A,1,4,3.315298080444336,O=c1oc2ccc(Cl)cc2nc1C=C(O)c1cccs1,true,1,true,0,0.7278961513698695,0.0,3.9590000000000014,305.742,20,297.678,5,1,6,2,3,0,3,63.33,0.0,0,C14H8ClNO3S,852.4815615531295,1,0,0.3589743589743589,0.2592592592592593,0.30952380952380953,0.3589743589743589,0.3589743589743589,0.3589743589743589,1.0,1.244947910308838
5,SCREEN,A2A,1,5,3.315298080444336,CC(c1ccccc1)n1cncc1C(=O)Nc1ccccc1F,true,1,true,0,0.7946561137092903,0.0,3.8838000000000017,309.344,23,293.21599999999995,3,1,5,4,3,0,3,46.92,0.0,0,C18H16FN3O,813.8987249927025,2,1,0.5,0.37037037037037035,0.5,0.33333333333333337,0.5,0.5,1.0,1.244947910308838
6,SCREEN,A2A,1,6,3.315298080444336,Cc1noc2ncnc(N(C)Cc3cccc(OC(C)C)c3)c12,true,1,true,0,0.7196405928036536,0.0,3.349820000000002,312.37300000000005,23,292.213,6,0,6,5,3,0,3,64.28,0.0,0,C17H20N4O2,813.213511520069,3,0,0.41025641025641024,0.37037037037037035,0.2857142857142857,0.41025641025641024,0.41025641025641024,0.41025641025641024,1.0,1.244947910308838
7,SCREEN,A2A,1,7,3.315298080444336,Nc1nnc(C(F)(F)S(N)(=O)=O)s1,true,1,true,0,0.7079983057883702,0.0,-0.5419,230.221,13,226.189,6,2,10,2,1,0,1,111.95999999999998,0.0,0,C3H4F2N4O2S2,412.77855921583046,2,2,0.2857142857142857,0.2222222222222222,0.2857142857142857,0.28205128205128205,0.2857142857142857,0.2857142857142857,1.0,1.244947910308838
8,SCREEN,A2A,1,8,3.315298080444336,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2C(F)(F)F)CC1,true,1,true,0,0.5513168196184285,0.0,5.1974000000000045,503.3480000000003,33,480.16400000000027,4,1,10,6,2,1,3,58.64,0.0,0,C23H23Cl2F3N2O3,1002.0014762775246,3,3,0.2592592592592593,0.2592592592592593,0.2142857142857143,0.0,0.2592592592592593,0.2592592592592593,1.0,1.244947910308838
9,SCREEN,A2A,1,9,3.315298080444336,O=C1NC(CCN2CCN(c3ccc(Cl)cc3)CC2)c2ccccc21,true,1,true,0,0.9132809117334152,0.0,3.336800000000002,355.8690000000002,25,333.6930000000001,3,1,5,4,2,2,4,35.580000000000005,0.0,0,C20H22ClN3O,753.7915122450216,3,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.2564102564102564,0.33333333333333337,0.33333333333333337,1.0,1.244947910308838
