,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
0,CARL,EGFR,1,0,0.48276638984680176,C(C)OC(C(=Cc1ccc(C2C3OC(=O)C=C3=CCO2)cc1)C)=O,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.23076923076923073,0.3571428571428571,0.3728813559322034,0.2753623188405797,0.3728813559322034,0.3728813559322034,1.0,0.6286149024963379
1,CARL,EGFR,1,1,0.48276638984680176,CC(C=CCCCC(=O)O)(C(=O)O)c1cnc[nH]1,true,1,true,0,0.5044329591492765,0.0,1.5631000000000002,252.27000000000004,18.0,236.14199999999997,3.0,3.0,6.0,7.0,1.0,0.0,1.0,103.28,0.0,0.0,C12H16N2O4,438.9397043746377,4.0,0.0,0.27118644067796616,0.21153846153846156,0.2571428571428571,0.27118644067796616,0.2028985507246377,0.27118644067796616,0.27118644067796616,1.0,0.6286149024963379
2,CARL,EGFR,1,2,0.48276638984680176,CN1CCN(CCCNC(=O)c2ccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2)CC1,true,1,true,0,0.3311396081309646,0.0,1.7628999999999997,461.54400000000027,32.0,434.32800000000026,7.0,2.0,11.0,9.0,2.0,1.0,3.0,124.89000000000001,0.0,0.0,C21H27N5O5S,1033.2549769174195,4.0,0.0,0.3188405797101449,0.1923076923076923,0.30000000000000004,0.27118644067796616,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,0.6286149024963379
3,CARL,EGFR,1,3,0.48276638984680176,COc1cc(Oc2ccc(C(=O)Nc3cc(Cl)c(OC)cc3OC)cc2)ncn1,true,1,true,0,0.617746302773458,0.0,4.200400000000005,415.83300000000014,29.0,397.6890000000002,7.0,1.0,9.0,7.0,3.0,0.0,3.0,91.80000000000001,0.0,0.0,C20H18ClN3O5,1011.49855030821,2.0,0.0,0.423728813559322,0.34615384615384615,0.34285714285714286,0.423728813559322,0.3913043478260869,0.423728813559322,0.423728813559322,1.0,0.6286149024963379
4,CARL,EGFR,1,4,0.48276638984680176,CCN(CC)S(=O)(=O)c1ccc(Cn2c(=O)[nH]c3ccccc32)cc1,true,1,true,0,0.7342889908736429,0.0,2.4084000000000003,359.451,25.0,338.28300000000013,4.0,1.0,7.0,6.0,3.0,0.0,3.0,75.17,0.0,0.0,C18H21N3O3S,1029.3635807859134,4.0,0.0,0.34782608695652173,0.1923076923076923,0.27142857142857146,0.3389830508474576,0.34782608695652173,0.34782608695652173,0.34782608695652173,1.0,0.6286149024963379
5,CARL,EGFR,1,5,0.48276638984680176,CN1CCCC1Cn1c(=O)oc2ccc(Br)cc21,true,1,true,0,0.8549533921692044,0.0,2.451200000000001,311.17900000000003,18.0,296.05899999999997,4.0,0.0,5.0,2.0,2.0,1.0,3.0,38.38,0.0,0.0,C13H15BrN2O2,631.4432192820334,2.0,0.0,0.2571428571428571,0.23076923076923073,0.2571428571428571,0.2542372881355932,0.23188405797101452,0.2571428571428571,0.2571428571428571,1.0,0.6286149024963379
6,CARL,EGFR,1,6,0.48276638984680176,CCNC1CC(C(=O)N2CCNCC2)OC(O)C1OC1OC(COCc2ccccc2)c2c(Cl)cc([N+](=O)[O-])cc2C1O,true,1,true,0,0.22602886222528618,0.0,1.7982000000000031,621.0870000000002,43.0,583.7910000000003,11.0,4.0,14.0,10.0,2.0,3.0,5.0,164.89000000000001,0.0,0.0,C29H37ClN4O9,1266.0180749702447,4.0,0.0,0.22857142857142854,0.0,0.22857142857142854,0.10169491525423724,0.2028985507246377,0.22857142857142854,0.22857142857142854,1.0,0.6286149024963379
7,CARL,EGFR,1,7,0.48276638984680176,O=C1CN(c2ccc(Cl)cc2)C2(CCN(Cc3nnc(C4CC4)[nH]3)CC2)N1,true,1,true,0,0.8424134465013056,0.0,2.264,386.8870000000001,27.0,363.7030000000001,5.0,2.0,8.0,4.0,2.0,3.0,5.0,77.15,0.0,0.0,C19H23ClN6O,838.1396987993938,2.0,0.0,0.35593220338983056,0.2692307692307693,0.34285714285714286,0.35593220338983056,0.34782608695652173,0.35593220338983056,0.35593220338983056,1.0,0.6286149024963379
8,CARL,EGFR,1,8,0.48276638984680176,CN(C)C1CCN(c2ccc(Nc3ncc4c(n3)-c3nnc(C5=CCCC5)n3CCC4)c(F)c2)CC1,true,1,true,0,0.5597694824643659,0.0,4.661700000000004,488.61500000000046,36.0,455.3510000000003,8.0,1.0,9.0,5.0,3.0,3.0,6.0,75.0,0.0,0.0,C27H33FN8,1288.9209385893746,2.0,1.0,0.41428571428571426,0.23076923076923073,0.41428571428571426,0.3220338983050848,0.34782608695652173,0.41428571428571426,0.41428571428571426,1.0,0.6286149024963379
9,CARL,EGFR,1,9,0.48276638984680176,Cc1ccc(C=CC(=O)N2CCC(C(=O)c3cccc(O)c3)CC2)o1,true,1,true,0,0.6842177662068044,0.0,3.428320000000002,339.3910000000001,25.0,318.22300000000007,4.0,1.0,5.0,4.0,2.0,1.0,3.0,70.75,0.0,0.0,C20H21NO4,797.5324173812371,2.0,0.0,0.38983050847457623,0.34615384615384615,0.3285714285714286,0.38983050847457623,0.33333333333333337,0.38983050847457623,0.38983050847457623,1.0,0.6286149024963379
