,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
3456,REINFORCE,EGFR,28,0,50.60509157180786,CCCN=C(S)Nc1ccc(Br)cn1,true,1,true,0,0.5049227938478524,0.0,2.9518000000000013,274.18699999999995,14.0,262.09099999999995,2.0,2.0,5.0,3.0,1.0,0.0,1.0,37.28,0.0,0.0,C9H12BrN3S,310.3380348439444,2.0,0.0,0.23728813559322037,0.21153846153846156,0.22857142857142854,0.23728813559322037,0.21739130434782605,0.23728813559322037,0.23728813559322037,1.0,1.0671663284301758
3457,REINFORCE,EGFR,28,1,50.60509157180786,COC1CCC(C(=O)N2CCC(n3cc(C)c(=O)[nH]c3=O)CC2)C1,true,1,true,0,0.8863500024015344,0.0,0.8236199999999996,335.4040000000001,24.0,310.20400000000006,5.0,1.0,7.0,3.0,1.0,2.0,3.0,84.4,0.0,0.0,C17H25N3O4,715.2812191555215,1.0,0.0,0.3728813559322034,0.28846153846153844,0.3571428571428571,0.3728813559322034,0.3188405797101449,0.3728813559322034,0.3728813559322034,1.0,1.0671663284301758
3458,REINFORCE,EGFR,28,2,50.60509157180786,CN1C(=O)C(=Cc2ccn(CCNC(=O)c3cccs3)c2)SC1=S,true,1,true,0,0.6430703502272177,0.0,2.810600000000001,377.516,24.0,362.396,6.0,1.0,8.0,5.0,2.0,1.0,3.0,54.34,0.0,0.0,C16H15N3O2S3,808.4090903318939,3.0,0.0,0.37681159420289856,0.28846153846153844,0.34285714285714286,0.35593220338983056,0.37681159420289856,0.37681159420289856,0.37681159420289856,1.0,1.0671663284301758
3459,REINFORCE,EGFR,28,3,50.60509157180786,CCC(N(CCC(O)COC(C)(C)C)C(=O)COc1ccccc1)C(C)(C)O,true,1,true,0,0.6021043859644242,0.0,3.009600000000002,395.5400000000001,28.0,358.24400000000014,5.0,2.0,6.0,11.0,1.0,0.0,1.0,79.23,0.0,0.0,C22H37NO5,576.8301754848525,9.0,0.0,0.3571428571428571,0.21153846153846156,0.3571428571428571,0.27118644067796616,0.33333333333333337,0.3571428571428571,0.3571428571428571,1.0,1.0671663284301758
3460,REINFORCE,EGFR,28,4,50.60509157180786,CCOC(=O)C=CC1=Cc2ccc([N+](=O)[O-])cc2C1=O,true,1,true,0,0.36334149563272905,0.0,2.2938,273.244,20.0,262.15599999999995,5.0,0.0,6.0,4.0,1.0,1.0,2.0,86.50999999999999,0.0,0.0,C14H11NO5,657.5281511454743,1.0,0.0,0.3142857142857143,0.21153846153846156,0.3142857142857143,0.27118644067796616,0.30434782608695654,0.3142857142857143,0.3142857142857143,1.0,1.0671663284301758
3461,REINFORCE,EGFR,28,5,50.60509157180786,CCC1(c2nc(-c3ncc(C)s3)ccc2C(=O)NC2CCNC2)N=C(N)N(C)C1=O,true,1,true,0,0.6535588741672093,0.0,0.9972200000000002,427.5340000000002,30.0,402.3340000000002,8.0,3.0,10.0,5.0,2.0,2.0,4.0,125.6,0.0,0.0,C20H25N7O2S,1027.9123619436791,1.0,0.0,0.40384615384615385,0.40384615384615385,0.3857142857142857,0.3220338983050848,0.3188405797101449,0.40384615384615385,0.40384615384615385,1.0,1.0671663284301758
3462,REINFORCE,EGFR,28,6,50.60509157180786,CCN(O)C(=O)CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,true,1,true,0,0.2414661342811819,0.0,2.2318,331.37199999999996,24.0,310.204,5.0,2.0,7.0,9.0,2.0,0.0,2.0,95.52,0.0,0.0,C17H21N3O4,652.9849952481314,5.0,0.0,0.30508474576271183,0.1923076923076923,0.27142857142857146,0.30508474576271183,0.28985507246376807,0.30508474576271183,0.30508474576271183,1.0,1.0671663284301758
3463,REINFORCE,EGFR,28,7,50.60509157180786,Cc1c(C(=O)NCc2ccccc2)sc2c1C(=O)N(CCCN1CCOCC1)C2=O,true,1,true,0,0.6863171688529002,0.0,2.3048200000000003,427.5260000000004,30.0,402.3260000000002,6.0,1.0,8.0,7.0,2.0,2.0,4.0,78.95000000000002,0.0,0.0,C22H25N3O4S,950.7922941275705,4.0,0.0,0.4915254237288136,0.42307692307692313,0.34285714285714286,0.4915254237288136,0.30434782608695654,0.4915254237288136,0.4915254237288136,1.0,1.0671663284301758
3464,REINFORCE,EGFR,28,8,50.60509157180786,COc1cc(CC(=O)N(C)C)cc(OC)c1OC,true,1,true,0,0.7942951660187715,0.0,1.3430999999999997,253.29799999999997,18.0,234.14599999999996,4.0,0.0,5.0,5.0,1.0,0.0,1.0,48.0,0.0,0.0,C13H19NO4,403.99457510521256,2.0,0.0,0.3653846153846154,0.3653846153846154,0.30000000000000004,0.3220338983050848,0.34782608695652173,0.3653846153846154,0.3653846153846154,1.0,1.0671663284301758
3465,REINFORCE,EGFR,28,9,50.60509157180786,CCOC(=O)N(CCN1CCOCC1=O)C(=O)c1cc(OC)c(OC)c2cccnc12,true,1,true,0,0.6521123335502871,0.0,1.7095,431.44500000000016,31.0,406.24500000000023,8.0,0.0,10.0,7.0,2.0,1.0,3.0,107.50000000000001,0.0,0.0,C21H25N3O7,978.8448509514427,3.0,0.0,0.35593220338983056,0.17307692307692313,0.3142857142857143,0.35593220338983056,0.3188405797101449,0.35593220338983056,0.35593220338983056,1.0,1.0671663284301758
3466,REINFORCE,EGFR,28,10,50.60509157180786,CC(=Cc1ccccc1)C(C)(O)C(C)N1CCN(Cc2ccc(F)cc2)CC1,true,1,true,0,0.8116672128732553,0.0,4.186300000000003,382.52300000000014,28.0,351.2750000000001,3.0,1.0,4.0,6.0,2.0,1.0,3.0,26.71,0.0,0.0,C24H31FN2O,778.0122643672194,3.0,1.0,0.4,0.28846153846153844,0.4,0.3389830508474576,0.3623188405797102,0.4,0.4,1.0,1.0671663284301758
3467,REINFORCE,EGFR,28,11,50.60509157180786,CC(=O)NC(=O)NCC(=O)NC(NC(=O)C1CCCO1)C(=O)O,true,1,true,0,0.34043197350016924,0.0,-2.3457999999999952,330.2970000000001,23.0,312.1530000000001,6.0,5.0,11.0,6.0,0.0,1.0,1.0,162.93,0.0,0.0,C12H18N4O7,501.6376691959248,3.0,0.0,0.3728813559322034,0.2692307692307693,0.3571428571428571,0.3728813559322034,0.24637681159420288,0.3728813559322034,0.3728813559322034,1.0,1.0671663284301758
3468,REINFORCE,EGFR,28,12,50.60509157180786,CCNC1=NC(c2ccc(C)cc2)C(C(=O)NCCS(N)(=O)=O)c2ccccc21,true,1,true,0,0.6660000787006056,0.0,1.594320000000001,414.5310000000002,29.0,388.32300000000015,5.0,3.0,8.0,6.0,2.0,1.0,3.0,113.65,0.0,0.0,C21H26N4O3S,1016.476656020507,3.0,0.0,0.38983050847457623,0.28846153846153844,0.3571428571428571,0.38983050847457623,0.3188405797101449,0.38983050847457623,0.38983050847457623,1.0,1.0671663284301758
3469,REINFORCE,EGFR,28,13,50.60509157180786,CCNC(=O)Nc1cccc(C(=O)OCC2CC2)c1,true,1,true,0,0.8005691208000212,0.0,2.394800000000001,262.3089999999999,19.0,244.16499999999994,3.0,2.0,5.0,5.0,1.0,1.0,2.0,67.43,0.0,0.0,C14H18N2O3,469.51381047936616,2.0,0.0,0.44067796610169496,0.34615384615384615,0.3142857142857143,0.44067796610169496,0.3188405797101449,0.44067796610169496,0.44067796610169496,1.0,1.0671663284301758
3470,REINFORCE,EGFR,28,14,50.60509157180786,Cc1cc(N)ccc1CN1C=CN(C(NC(C)c2ccccc2)C(N)=O)CC1,true,1,true,0,0.642859841012948,0.0,2.32822,379.5080000000002,28.0,350.2760000000001,5.0,3.0,6.0,7.0,2.0,1.0,3.0,87.62,0.0,0.0,C22H29N5O,836.0756861205439,5.0,0.0,0.41428571428571426,0.3846153846153846,0.41428571428571426,0.3220338983050848,0.3913043478260869,0.41428571428571426,0.41428571428571426,1.0,1.0671663284301758
3471,REINFORCE,EGFR,28,15,50.60509157180786,COC1=CC(C)C2(C=CC2=O)C2(C(=O)OCCC2(C)CCCC[N+](=O)[O-])C1=O,true,1,true,0,0.22427590106759487,0.0,2.2474,391.4200000000002,28.0,366.22000000000014,7.0,0.0,8.0,6.0,0.0,3.0,3.0,112.81,0.0,0.0,C20H25NO7,800.3759152207782,5.0,0.0,0.30000000000000004,0.09615384615384615,0.30000000000000004,0.23728813559322037,0.17391304347826086,0.30000000000000004,0.30000000000000004,1.0,1.0671663284301758
3472,REINFORCE,EGFR,28,16,50.60509157180786,CC(C)CC(NC(=O)NC1CCN(C)C1)C(=O)Nc1cccc(Cl)c1,true,1,true,0,0.7243105920012544,0.0,2.6965000000000003,366.89300000000003,25.0,339.6770000000001,3.0,3.0,7.0,6.0,1.0,1.0,2.0,73.47,0.0,0.0,C18H27ClN4O2,608.4937909765938,4.0,0.0,0.3571428571428571,0.23076923076923073,0.3571428571428571,0.30508474576271183,0.30434782608695654,0.3571428571428571,0.3571428571428571,1.0,1.0671663284301758
3473,REINFORCE,EGFR,28,17,50.60509157180786,CN1CCN(C(=O)OC2CC3CCC2N(c2nccs2)C3)CC1,true,1,true,0,0.8253055197041665,0.0,1.8843999999999999,336.46100000000007,23.0,312.269,6.0,0.0,7.0,2.0,1.0,4.0,5.0,48.910000000000004,0.0,0.0,C16H24N4O2S,544.2849521289778,1.0,0.0,0.3389830508474576,0.23076923076923073,0.30000000000000004,0.3389830508474576,0.26086956521739135,0.3389830508474576,0.3389830508474576,1.0,1.0671663284301758
3474,REINFORCE,EGFR,28,18,50.60509157180786,CNc1nc(-c2nc(C)cnc2NCCCN2CCN(C)CC2)ncc1F,true,1,true,0,0.7054229430654282,0.0,1.4722199999999999,374.46800000000013,27.0,347.25200000000007,8.0,2.0,9.0,7.0,2.0,1.0,3.0,82.1,0.0,0.0,C18H27FN8,761.0219971768832,5.0,1.0,0.4915254237288136,0.34615384615384615,0.37142857142857144,0.4915254237288136,0.30434782608695654,0.4915254237288136,0.4915254237288136,1.0,1.0671663284301758
3475,REINFORCE,EGFR,28,19,50.60509157180786,Cc1nn(C)c(C)c1C(=S)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,true,1,true,0,0.41834684728822724,0.0,1.6271399999999996,423.5200000000002,28.0,402.35200000000026,7.0,0.0,11.0,4.0,2.0,1.0,3.0,101.58000000000001,0.0,0.0,C17H21N5O4S2,1039.8123323303485,2.0,0.0,0.2857142857142857,0.21153846153846156,0.2857142857142857,0.23728813559322037,0.2753623188405797,0.2857142857142857,0.2857142857142857,1.0,1.0671663284301758
3476,REINFORCE,EGFR,28,20,50.60509157180786,COCCN1CCC(NC(=O)C2CCCC2)C(C(=O)N2CCCC2C)CC1,true,1,true,0,0.7670773520578581,0.0,2.0306999999999995,379.5450000000002,27.0,342.24900000000014,4.0,1.0,6.0,6.0,0.0,3.0,3.0,61.88,0.0,0.0,C21H37N3O3,506.90030034540337,3.0,0.0,0.3728813559322034,0.34615384615384615,0.3571428571428571,0.3728813559322034,0.26086956521739135,0.3728813559322034,0.3728813559322034,1.0,1.0671663284301758
3477,REINFORCE,EGFR,28,21,50.60509157180786,C1N(C(C2CCN(S(OC3CCCCC3)CC2)(=O)=O)=O)CCC(C)C1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.0671663284301758
3478,REINFORCE,EGFR,28,22,50.60509157180786,O=C(O)C1CCN1c1cc(C(F)(F)F)cc(-c2n[nH]cc2-c2ccc(F)cc2C(F)(F)F)n1,true,1,true,0,0.5217502568384247,0.0,4.978700000000002,474.33600000000007,33.0,461.23200000000014,4.0,2.0,13.0,4.0,3.0,1.0,4.0,82.11,0.0,0.0,C20H13F7N4O2,1219.852833293251,1.0,7.0,0.28985507246376807,0.09615384615384615,0.2857142857142857,0.15254237288135597,0.28985507246376807,0.28985507246376807,0.28985507246376807,1.0,1.0671663284301758
3479,REINFORCE,EGFR,28,23,50.60509157180786,Cc1ccc(N2CCN(C(=O)C3CN(C(=O)c4cccs4)CC3Oc3ccnc(C(C)C)n3)CC2)cc1,true,1,true,0,0.4925426311388515,0.0,3.838320000000003,519.6710000000004,37.0,486.4070000000003,7.0,0.0,9.0,6.0,3.0,2.0,5.0,78.87,0.0,0.0,C28H33N5O3S,1222.879333684452,2.0,0.0,0.3142857142857143,0.17307692307692313,0.3142857142857143,0.30508474576271183,0.30434782608695654,0.3142857142857143,0.3142857142857143,1.0,1.0671663284301758
3480,REINFORCE,EGFR,28,24,50.60509157180786,O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1ccc([N+](=O)[O-])cc1CN1CCOCC1,true,1,true,0,0.48942899594488837,0.0,1.4164999999999996,457.48700000000036,33.0,430.27100000000024,8.0,1.0,11.0,7.0,2.0,2.0,4.0,121.4,0.0,0.0,C22H27N5O6,981.1675520615015,2.0,0.0,0.3913043478260869,0.28846153846153844,0.30000000000000004,0.27118644067796616,0.3913043478260869,0.3913043478260869,0.3913043478260869,1.0,1.0671663284301758
3481,REINFORCE,EGFR,28,25,50.60509157180786,COc1ccc(NC(=O)NC2CCCCC2C)c2c1CCN(C)CC2,true,1,true,0,0.8824052834858246,0.0,3.4258000000000024,345.48700000000014,25.0,314.23900000000003,3.0,2.0,5.0,3.0,1.0,2.0,3.0,53.6,0.0,0.0,C20H31N3O2,617.2039835205769,1.0,0.0,0.44067796610169496,0.40384615384615385,0.3285714285714286,0.44067796610169496,0.2753623188405797,0.44067796610169496,0.44067796610169496,1.0,1.0671663284301758
3482,REINFORCE,EGFR,28,26,50.60509157180786,CC(C)CNc1cnc(C(=O)NCC2CCNCC2)c(-c2ccc(C(F)(F)F)cc2)n1,true,1,true,0,0.6136767208046794,0.0,3.9597000000000033,435.4940000000001,31.0,407.2700000000001,5.0,3.0,9.0,7.0,2.0,1.0,3.0,78.94,0.0,0.0,C22H28F3N5O,877.7053779189863,3.0,3.0,0.3857142857142857,0.25,0.3857142857142857,0.3389830508474576,0.3623188405797102,0.3857142857142857,0.3857142857142857,1.0,1.0671663284301758
3483,REINFORCE,EGFR,28,27,50.60509157180786,CC(=O)c1cccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,true,1,true,0,0.7429707915823872,0.0,2.1806,333.3690000000001,23.0,318.2490000000001,4.0,3.0,8.0,4.0,2.0,0.0,2.0,118.35999999999999,0.0,0.0,C15H15N3O4S,845.2806403043443,1.0,0.0,0.38983050847457623,0.32692307692307687,0.37142857142857144,0.38983050847457623,0.37681159420289856,0.38983050847457623,0.38983050847457623,1.0,1.0671663284301758
3484,REINFORCE,EGFR,28,28,50.60509157180786,CCCCCCCC1C(=O)N(C)c2ccc(OCC3CCCO3)cc21,true,1,true,0,0.6108102915528815,0.0,4.664900000000005,345.4830000000002,25.0,314.235,3.0,0.0,4.0,9.0,1.0,2.0,3.0,38.77,0.0,0.0,C21H31NO3,580.5039358124468,6.0,0.0,0.3220338983050848,0.3076923076923077,0.3142857142857143,0.3220338983050848,0.2753623188405797,0.3220338983050848,0.3220338983050848,1.0,1.0671663284301758
3485,REINFORCE,EGFR,28,29,50.60509157180786,CCOC(CC)(OCC)C1CNC1,true,1,true,0,0.6372972220104907,0.0,1.3851,187.283,13.0,166.11499999999998,3.0,1.0,3.0,6.0,0.0,1.0,1.0,30.490000000000002,0.0,0.0,C10H21NO2,139.86017198947215,6.0,0.0,0.23728813559322037,0.23076923076923073,0.22857142857142854,0.23728813559322037,0.21739130434782605,0.23728813559322037,0.23728813559322037,1.0,1.0671663284301758
