,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,REINVENT-MolOpt,AP,1,0,0.3950800895690918,C#CCNC(C)(C)Nc1cc(Cl)nc2ccc(S(C)(=O)=O)cc12,true,1,true,0,0.4920590892995636,0.0,2.6625000000000005,351.8590000000001,23.0,333.7150000000001,5.0,2.0,7.0,5.0,2.0,0.0,2.0,71.09,0.0,0.0,C16H18ClN3O2S,886.0688699641951,5.0,0.0,0.3157894736842105,0.3157894736842105,0.29166666666666663,0.3157894736842105,0.3157894736842105,1.0,0.5478775501251221
1,REINVENT-MolOpt,AP,1,1,0.3950800895690918,CCN(CC)C(=O)c1cc(S(=O)(=O)N2CCC(C)CC2)ccc1C,true,1,true,0,0.8185977025218324,0.0,2.8976200000000016,352.5000000000001,24.0,324.27600000000007,3.0,0.0,6.0,5.0,1.0,1.0,2.0,57.690000000000005,0.0,0.0,C18H28N2O3S,688.2154660247007,2.0,0.0,0.3125,0.1842105263157895,0.3125,0.3125,0.3125,1.0,0.5478775501251221
2,REINVENT-MolOpt,AP,1,2,0.3950800895690918,CS(=O)(=O)N1CCN(C(=O)C=Cc2cccc3ccccc23)CC1,true,1,true,0,0.7999632488113416,0.0,1.9567999999999997,344.43600000000015,24.0,324.27600000000007,3.0,0.0,6.0,3.0,2.0,1.0,3.0,57.690000000000005,0.0,0.0,C18H20N2O3S,876.7769449748838,1.0,0.0,0.35416666666666663,0.3421052631578947,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,0.5478775501251221
3,REINVENT-MolOpt,AP,1,3,0.3950800895690918,CC(=O)OCC1(C)CSC2C(NC(=O)Cc3cccs3)N=S21=O,true,1,true,0,0.7916915866710972,0.0,1.6091999999999995,374.50900000000007,23.0,356.365,7.0,1.0,9.0,5.0,1.0,2.0,3.0,84.82999999999998,0.0,0.0,C14H18N2O4S3,739.2133417980434,2.0,0.0,0.33333333333333337,0.23684210526315785,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.5478775501251221
4,REINVENT-MolOpt,AP,1,4,0.3950800895690918,CC(C)C(=O)N(CC(=O)N1CCCCC1)NC(=O)c1ccc(C(=N)N)cc1,true,1,true,0,0.4067551184952611,0.0,1.1125700000000003,373.457,27.0,346.2410000000001,4.0,3.0,8.0,5.0,1.0,1.0,2.0,119.58999999999999,0.0,0.0,C19H27N5O3,708.5602367766721,3.0,0.0,0.35416666666666663,0.10526315789473684,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,0.5478775501251221
5,REINVENT-MolOpt,AP,1,5,0.3950800895690918,CC(C)CNS(=O)(=O)c1cccc(C(=O)NNC(=O)c2ccc(C(F)(F)F)cn2)c1,true,1,true,0,0.5902708414790196,0.0,2.1095000000000006,444.43500000000006,30.0,425.28300000000013,5.0,3.0,12.0,6.0,2.0,0.0,2.0,117.26,0.0,0.0,C18H19F3N4O4S,1022.4721658781287,4.0,3.0,0.27083333333333337,0.052631578947368474,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,0.5478775501251221
6,REINVENT-MolOpt,AP,1,6,0.3950800895690918,CCc1ccc2c(c1)C(Cl)=C(C(CC(=O)CC(=O)O)OC)CC2,true,1,true,0,0.7727062269386156,0.0,3.594000000000002,336.8150000000001,23.0,315.64700000000005,3.0,1.0,5.0,7.0,1.0,1.0,2.0,63.60000000000001,0.0,0.0,C18H21ClO4,648.4217126182841,6.0,0.0,0.41666666666666663,0.10526315789473684,0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0,0.5478775501251221
7,REINVENT-MolOpt,AP,1,7,0.3950800895690918,CN(C)CCN1CCC(CN2CC3CN(c4ncccn4)CC32)CC1,true,1,true,0,0.7625295325592957,0.0,0.8706000000000014,344.5070000000001,25.0,312.25100000000003,6.0,0.0,6.0,6.0,1.0,3.0,4.0,38.74,0.0,0.0,C19H32N6,542.1051160804489,3.0,0.0,0.4473684210526315,0.4473684210526315,0.35416666666666663,0.4473684210526315,0.4473684210526315,1.0,0.5478775501251221
8,REINVENT-MolOpt,AP,1,8,0.3950800895690918,CCCC1(C(=O)Nc2ccc3c(O)c(C(=O)OCC)c(=O)oc3c2)CCCCC1=O,true,1,true,0,0.4200909207624566,0.0,3.543400000000002,415.4420000000003,30.0,390.2420000000002,7.0,2.0,8.0,6.0,2.0,1.0,3.0,122.91000000000003,0.0,0.0,C22H25NO7,1051.3674774221754,3.0,0.0,0.3125,0.1578947368421053,0.3125,0.3125,0.3125,1.0,0.5478775501251221
9,REINVENT-MolOpt,AP,1,9,0.3950800895690918,CN(C)c1nc(NC2CCCC2)c2nc[nH]c2n1,true,1,true,0,0.8634562598975181,0.0,1.7733999999999996,246.31799999999998,18.0,228.17399999999998,5.0,2.0,6.0,3.0,2.0,1.0,3.0,69.73,0.0,0.0,C12H18N6,540.4912533162345,2.0,0.0,0.3125,0.23684210526315785,0.3125,0.3125,0.3125,1.0,0.5478775501251221
