,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,REINVENT-MolOpt,BACE1,1,0,0.4293091297149658,CCN(CC(=O)N1CCCCC1)S(=O)(=O)c1cccs1,true,1,true,0,0.8316954956902063,0.0,1.7711999999999994,316.448,20.0,296.28799999999995,4.0,0.0,7.0,5.0,1.0,1.0,2.0,57.690000000000005,0.0,0.0,C13H20N2O3S2,533.9723168546137,5.0,0.0,0.23728813559322037,0.2321428571428571,0.2222222222222222,0.23728813559322037,0.23728813559322037,0.23728813559322037,1.0,0.6764452457427979
1,REINVENT-MolOpt,BACE1,1,1,0.4293091297149658,NC(=O)c1ccccc1-c1ccc(CCC(=O)Nc2[nH]cnc3nccc2-3)cc1,true,1,true,0,0.47259030403596225,0.0,3.2467000000000006,385.427,29.0,366.27500000000015,4.0,3.0,7.0,6.0,2.0,2.0,4.0,113.75999999999999,0.0,0.0,C22H19N5O2,1133.9010587863534,3.0,0.0,0.375,0.375,0.2222222222222222,0.3220338983050848,0.375,0.375,1.0,0.6764452457427979
2,REINVENT-MolOpt,BACE1,1,2,0.4293091297149658,CCOC(=O)CC(=NNC(N)=S)c1c(-c2ccccn2)nn(-c2ccccc2)c1-c1ccc(OC)cc1,true,1,true,0,0.14842238785613665,0.0,4.100400000000003,514.6110000000002,37.0,488.40300000000036,8.0,2.0,10.0,9.0,4.0,0.0,4.0,116.64999999999999,0.0,0.0,C27H26N6O3S,1403.5993305226325,3.0,0.0,0.2857142857142857,0.2857142857142857,0.022222222222222254,0.15254237288135597,0.2857142857142857,0.2857142857142857,1.0,0.6764452457427979
3,REINVENT-MolOpt,BACE1,1,3,0.4293091297149658,CC(CN)CC(=O)N1Cc2ccccc2C1=Cc1ccc(O)c(O)c1,true,1,true,0,0.7482042540903983,0.0,2.923000000000002,338.40700000000004,25.0,316.23100000000005,4.0,3.0,5.0,4.0,2.0,1.0,3.0,86.79,0.0,0.0,C20H22N2O3,829.4410206500197,3.0,0.0,0.3214285714285714,0.3214285714285714,0.28888888888888886,0.288135593220339,0.3214285714285714,0.3214285714285714,1.0,0.6764452457427979
4,REINVENT-MolOpt,BACE1,1,4,0.4293091297149658,C=C1C(=O)C2(CO)C3=C(CCC(C)=C(C=O)C24OCC14)C(=O)C=C(C)C3=O,true,1,true,0,0.44672212497065644,0.0,1.1931,368.3850000000001,27.0,348.22500000000014,6.0,1.0,6.0,2.0,0.0,4.0,4.0,97.73999999999998,0.0,0.0,C21H20O6,945.7186489427471,1.0,0.0,0.3220338983050848,0.1071428571428571,0.11111111111111116,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,0.6764452457427979
5,REINVENT-MolOpt,BACE1,1,5,0.4293091297149658,C#CCOC1OC(C)C(O)C(OC)C1OC(=O)C=Cc1ccc(O)cc1,true,1,true,0,0.4443136097166438,0.0,1.0876999999999997,362.37800000000004,26.0,340.2020000000001,7.0,2.0,7.0,6.0,1.0,1.0,2.0,94.45,0.0,0.0,C19H22O7,661.4603635284767,3.0,0.0,0.30508474576271183,0.2857142857142857,0.1777777777777778,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,0.6764452457427979
6,REINVENT-MolOpt,BACE1,1,6,0.4293091297149658,Cc1cc(C(=O)N2CCC(CN3CCC(c4n[nH]c5ccccc45)C3)C2)on1,true,1,true,0,0.7541444278984599,0.0,2.810920000000001,379.46400000000017,28.0,354.2640000000001,5.0,1.0,7.0,4.0,3.0,2.0,5.0,78.26,0.0,0.0,C21H25N5O2,993.5205249290145,2.0,0.0,0.288135593220339,0.2142857142857143,0.19999999999999996,0.288135593220339,0.288135593220339,0.288135593220339,1.0,0.6764452457427979
7,REINVENT-MolOpt,BACE1,1,7,0.4293091297149658,CSc1ccc(C=C2C(=O)N(c3ccc(Cl)c(C)c3)C2c2ccc(Cl)cc2)o1,true,1,true,0,0.25968093418723903,0.0,6.788220000000004,430.3560000000001,28.0,413.22000000000014,3.0,0.0,6.0,4.0,3.0,1.0,4.0,33.45,0.0,0.0,C22H17Cl2NO2S,1072.3957371204544,1.0,0.0,0.375,0.375,0.2666666666666667,0.3389830508474576,0.375,0.375,1.0,0.6764452457427979
8,REINVENT-MolOpt,BACE1,1,8,0.4293091297149658,CN1CCC2(CC1)CC(C(=O)NCc1ccco1)C(=O)N2,true,1,true,0,0.7952082733172776,0.0,0.49629999999999963,291.351,21.0,270.18299999999994,4.0,2.0,6.0,3.0,1.0,2.0,3.0,74.58,0.0,0.0,C15H21N3O3,518.2759671574505,2.0,0.0,0.3111111111111111,0.2142857142857143,0.3111111111111111,0.23728813559322037,0.3111111111111111,0.3111111111111111,1.0,0.6764452457427979
9,REINVENT-MolOpt,BACE1,1,9,0.4293091297149658,C=CC(C)=CCC1CC(C)=C(C#N)C(=O)N1,true,1,true,0,0.7354159784489778,0.0,2.23738,216.284,16.0,200.15599999999998,2.0,1.0,3.0,3.0,0.0,1.0,1.0,52.89,0.0,0.0,C13H16N2O,410.13875625082795,2.0,0.0,0.288135593220339,0.1785714285714286,0.24444444444444446,0.288135593220339,0.288135593220339,0.288135593220339,1.0,0.6764452457427979
10,REINVENT-MolOpt,BACE1,1,10,0.4293091297149658,C1=C(c2ccoc2)CCN(CCCc2c[nH]c3ccccc23)C1,true,1,true,0,0.7533165086037468,0.0,4.482800000000004,306.40900000000005,23.0,284.233,2.0,1.0,3.0,5.0,3.0,1.0,4.0,32.17,0.0,0.0,C20H22N2O,798.0357178722155,4.0,0.0,0.3928571428571429,0.3928571428571429,0.33333333333333337,0.3389830508474576,0.3928571428571429,0.3928571428571429,1.0,0.6764452457427979
11,REINVENT-MolOpt,BACE1,1,11,0.4293091297149658,CN(CCC1CCCC1)C(=O)C1CCNCC12CCCC2,true,1,true,0,0.8627951538170079,0.0,3.195000000000002,292.4670000000001,21.0,260.21099999999996,2.0,1.0,3.0,4.0,0.0,3.0,3.0,32.34,0.0,0.0,C18H32N2O,356.22982703853995,3.0,0.0,0.27118644067796616,0.1428571428571429,0.24444444444444446,0.27118644067796616,0.27118644067796616,0.27118644067796616,1.0,0.6764452457427979
12,REINVENT-MolOpt,BACE1,1,12,0.4293091297149658,CN(C)C(=O)CNC1CC2CCC1N(Cc1cccc3c1OCCO3)C2,true,1,true,0,0.8632752387363543,0.0,1.4885000000000004,359.4700000000002,26.0,330.23800000000006,5.0,1.0,6.0,5.0,1.0,4.0,5.0,54.040000000000006,0.0,0.0,C20H29N3O3,663.701533424529,3.0,0.0,0.2666666666666667,0.1964285714285714,0.2666666666666667,0.23728813559322037,0.2666666666666667,0.2666666666666667,1.0,0.6764452457427979
13,REINVENT-MolOpt,BACE1,1,13,0.4293091297149658,COc1ccc(-n2c(=O)n(C3CCCC3)c3cc(N4CCCN(CCO)CC4)ncc32)cc1,true,1,true,0,0.6212487297481804,0.0,2.8153000000000006,451.5710000000003,33.0,418.3070000000002,8.0,1.0,8.0,6.0,3.0,2.0,5.0,75.76,0.0,0.0,C25H33N5O3,1147.2990442834598,2.0,0.0,0.4067796610169492,0.2678571428571429,0.06666666666666665,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,0.6764452457427979
14,REINVENT-MolOpt,BACE1,1,14,0.4293091297149658,CC(C)c1nnc(SCC(=O)Nc2sc3ccc(C#N)cc3c2N2CCCCC2)n1-c1ccccc1,true,1,true,0,0.29445556689316305,0.0,6.198180000000006,516.6960000000004,36.0,488.4720000000004,8.0,1.0,9.0,7.0,4.0,1.0,5.0,86.84,0.0,0.0,C27H28N6OS2,1413.5607150460507,3.0,0.0,0.30508474576271183,0.25,0.15555555555555556,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,0.6764452457427979
