,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
4736,REINFORCE,AP,38,0,60.802505016326904,CN1CCC2(CC1)OC(=O)C(Br)=C2c1cccc(Br)c1,true,1,true,0,0.6745219460567259,0.0,3.5763000000000025,401.098,20.0,385.97800000000007,3.0,0.0,5.0,1.0,1.0,2.0,3.0,29.54,0.0,0.0,C15H15Br2NO2,589.2912392218068,1.0,0.0,0.375,0.2894736842105263,0.375,0.375,0.375,1.0,0.8746166229248047
4737,REINFORCE,AP,38,1,60.802505016326904,CCOC(=O)C1CCN(C(=O)Cc2ccccc2)CC1,true,1,true,0,0.7899057979646208,0.0,2.0307999999999997,275.34800000000007,20.0,254.17999999999995,3.0,0.0,4.0,4.0,1.0,1.0,2.0,46.61,0.0,0.0,C16H21NO3,450.04960603265533,2.0,0.0,0.45833333333333337,0.39473684210526316,0.45833333333333337,0.45833333333333337,0.45833333333333337,1.0,0.8746166229248047
4738,REINFORCE,AP,38,2,60.802505016326904,CCCn1cc(NCc2ccccc2)c2ccccc21,true,1,true,0,0.7086678458118081,0.0,4.663400000000004,264.372,20.0,244.21199999999996,2.0,1.0,2.0,5.0,3.0,0.0,3.0,16.96,0.0,0.0,C18H20N2,682.9645336500168,3.0,0.0,0.4736842105263158,0.4736842105263158,0.3125,0.4736842105263158,0.4736842105263158,1.0,0.8746166229248047
4739,REINFORCE,AP,38,3,60.802505016326904,CCOc1ccccc1C(=O)O,true,1,true,0,0.7440366020306661,0.0,1.7834999999999999,166.17599999999996,12.0,156.09599999999998,2.0,1.0,3.0,3.0,1.0,0.0,1.0,46.53,0.0,0.0,C9H10O3,280.85706625991145,2.0,0.0,0.29166666666666663,0.26315789473684215,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,0.8746166229248047
4740,REINFORCE,AP,38,4,60.802505016326904,C=CCn1c(Cl)cnc1SCC(=O)Nc1ccccc1CC,true,1,true,0,0.6138494233407266,0.0,4.0157000000000025,335.86000000000007,22.0,317.7160000000001,4.0,1.0,6.0,7.0,2.0,0.0,2.0,46.92,0.0,0.0,C16H18ClN3OS,669.1605718582402,3.0,0.0,0.41666666666666663,0.2894736842105263,0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0,0.8746166229248047
4741,REINFORCE,AP,38,5,60.802505016326904,CN(CCCCN1CCCC1)c1ccccc1,true,1,true,0,0.6957055803987265,0.0,2.998800000000002,232.371,17.0,208.17899999999995,2.0,0.0,2.0,6.0,1.0,1.0,2.0,6.48,0.0,0.0,C15H24N2,303.95767531957364,6.0,0.0,0.39583333333333337,0.368421052631579,0.39583333333333337,0.39583333333333337,0.39583333333333337,1.0,0.8746166229248047
4742,REINFORCE,AP,38,6,60.802505016326904,O=C1C(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccccc21,true,1,true,0,0.4912738853033154,0.0,2.3243,282.255,21.0,272.175,4.0,0.0,6.0,3.0,2.0,1.0,3.0,80.52,0.0,0.0,C15H10N2O4,769.7738638447904,2.0,0.0,0.25,0.13157894736842102,0.25,0.25,0.25,1.0,0.8746166229248047
4743,REINFORCE,AP,38,7,60.802505016326904,CC(=O)NC1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1,true,1,true,0,0.8801312748177389,0.0,3.4181000000000017,343.25400000000013,22.0,323.094,2.0,2.0,6.0,4.0,1.0,1.0,2.0,58.2,0.0,0.0,C16H20Cl2N2O2,555.0768297015295,2.0,0.0,0.4473684210526315,0.4473684210526315,0.41666666666666663,0.4473684210526315,0.4473684210526315,1.0,0.8746166229248047
4744,REINFORCE,AP,38,8,60.802505016326904,C(c1c(C)c(C#N)c(NCCCc2ccccc2)n1)C,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,0.8746166229248047
4745,REINFORCE,AP,38,9,60.802505016326904,CCc1ccc(C=NNC(=O)c2cccc(C(F)(F)F)c2)cc1,true,1,true,0,0.6704593558006184,0.0,4.0317000000000025,320.31399999999996,23.0,305.194,2.0,1.0,6.0,4.0,2.0,0.0,2.0,41.46,0.0,0.0,C17H15F3N2O,706.5235734634848,1.0,3.0,0.33333333333333337,0.2894736842105263,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.8746166229248047
