,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,REINVENT,AP,1,0,0.5650961399078369,O=C(N1CCOCC1)C12CCCC1CN(S(=O)(=O)c1ccc3c(c1)OCCO3)C2,true,1,true,0,0.7254951070633215,0.0,1.1073999999999997,422.50300000000027,29.0,396.29500000000024,6.0,0.0,9.0,3.0,1.0,4.0,5.0,85.38000000000001,0.0,0.0,C20H26N2O6S,913.5465465966581,2.0,0.0,0.33333333333333337,0.052631578947368474,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.3198003768920898
1,REINVENT,AP,1,1,0.5650961399078369,Cc1oc(N2CCN(C3=NCCS3)CC2)cc1C(=O)Nc1ccc(OC2CCN(C)CC2)cc1,true,1,true,0,0.6973689229651892,0.0,3.538120000000003,483.63800000000026,34.0,450.3740000000003,8.0,1.0,9.0,5.0,2.0,3.0,5.0,73.55,0.0,0.0,C25H33N5O3S,1021.6721359832154,2.0,0.0,0.25,0.07894736842105265,0.25,0.25,0.25,1.0,1.3198003768920898
2,REINVENT,AP,1,2,0.5650961399078369,CNc1cc(OCC(=O)NC(C)c2nc(-c3ccc(N)nc3)cnc2N)ccc1F,true,1,true,0,0.46333803945499485,0.0,2.1399999999999997,411.44100000000014,30.0,389.2650000000001,8.0,4.0,10.0,7.0,3.0,0.0,3.0,141.07,0.0,0.0,C20H22FN7O2,1043.8250176896593,3.0,1.0,0.29166666666666663,0.23684210526315785,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,1.3198003768920898
3,REINVENT,AP,1,3,0.5650961399078369,CCn1cc(C=O)c2cc(F)c(F)cc21,true,1,true,0,0.6968470892915752,0.0,2.751900000000001,209.19499999999996,15.0,200.12299999999993,2.0,0.0,4.0,2.0,2.0,0.0,2.0,22.0,0.0,0.0,C11H9F2NO,530.8577101738622,1.0,2.0,0.375,0.3421052631578947,0.375,0.375,0.375,1.0,1.3198003768920898
4,REINVENT,AP,1,4,0.5650961399078369,CCC(CO)N(C)C(=O)c1ccc(NC(=O)N2Cc3ccc(C)cc3C2)cc1,true,1,true,0,0.833859180136388,0.0,3.385620000000002,381.47600000000017,28.0,354.26000000000016,3.0,2.0,6.0,5.0,2.0,1.0,3.0,72.88,0.0,0.0,C22H27N3O3,859.830741452426,3.0,0.0,0.375,0.3421052631578947,0.375,0.375,0.375,1.0,1.3198003768920898
5,REINVENT,AP,1,5,0.5650961399078369,C(N1CCN(CC2=Nc3cc4c(cc3C2CCCC4)NC(=O)C1)C(NC)=O,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.3198003768920898
6,REINVENT,AP,1,6,0.5650961399078369,Cc1ccc(S(=O)(=O)c2ccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)s2)cc1,true,1,true,0,0.7399760471154624,0.0,4.835520000000004,429.60700000000026,29.0,402.3910000000002,4.0,1.0,6.0,5.0,2.0,4.0,6.0,63.24,0.0,0.0,C23H27NO3S2,1001.0459627227981,2.0,0.0,0.14583333333333337,0.0,0.14583333333333337,0.14583333333333337,0.14583333333333337,1.0,1.3198003768920898
7,REINVENT,AP,1,7,0.5650961399078369,O=C(NCC1CCCOC1)C1COc2ccccc2O1,true,1,true,0,0.9063183835778049,0.0,1.3691999999999993,277.32000000000005,20.0,258.16799999999995,4.0,1.0,5.0,3.0,1.0,2.0,3.0,56.790000000000006,0.0,0.0,C15H19NO4,470.6962470985275,2.0,0.0,0.3157894736842105,0.3157894736842105,0.3125,0.3157894736842105,0.3157894736842105,1.0,1.3198003768920898
8,REINVENT,AP,1,8,0.5650961399078369,Cc1ccc(NC(=O)NC(C(=O)N(C)C)c2ccc3c(c2)OCCCO3)cc1,true,1,true,0,0.850237371881626,0.0,3.1073200000000023,383.44800000000026,28.0,358.24800000000016,4.0,2.0,7.0,4.0,2.0,1.0,3.0,79.9,0.0,0.0,C21H25N3O4,849.2292417933999,3.0,0.0,0.27083333333333337,0.13157894736842102,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,1.3198003768920898
9,REINVENT,AP,1,9,0.5650961399078369,CCC=CCNC(=S)Nc1ccc(F)cc1,true,1,true,0,0.6224273326566762,0.0,3.0783000000000005,238.33100000000002,16.0,223.21099999999996,1.0,2.0,4.0,4.0,1.0,0.0,1.0,24.06,0.0,0.0,C12H15FN2S,359.7864391863982,5.0,1.0,0.39583333333333337,0.39473684210526316,0.39583333333333337,0.39583333333333337,0.39583333333333337,1.0,1.3198003768920898
