,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,SCREEN,BACE1,1,0,3.248732566833496,CC(O)(c1ccc(-c2ccc(S(=O)(=O)c3ccc(N)nc3)nc2NC2CC2)nc1)C(F)(F)F,true,1,true,0,0.4909004833858677,0.0,3.2977000000000016,479.48400000000015,33,459.3240000000001,8,3,12,6,3,1,4,131.09,0.0,0,C21H20F3N5O3S,1273.992542422786,2,3,0.3728813559322034,0.2857142857142857,0.0888888888888889,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,1.080261468887329
1,SCREEN,BACE1,1,1,3.248732566833496,CC[n+]1c(C)cc2c([nH]c3ccccc32)c1C,true,1,true,0,0.6133687904402249,0.0,3.2453400000000014,225.315,17,208.17899999999995,0,1,2,1,3,0,3,19.669999999999998,0.0,1,C15H17N2+,707.5821111439768,1,0,0.33333333333333337,0.3214285714285714,0.33333333333333337,0.18644067796610164,0.33333333333333337,0.33333333333333337,1.0,1.080261468887329
2,SCREEN,BACE1,1,2,3.248732566833496,CC1(C)CCCC2(C)C1CCC13C(O)C4C(CC21)C4(C)C3O,true,1,true,0,0.717573772007993,0.0,3.606800000000003,304.47400000000005,22,272.21799999999996,2,2,2,0,0,6,6,40.46,0.0,0,C20H32O2,541.8253337815046,0,0,0.3389830508474576,0.1964285714285714,0.2666666666666667,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,1.080261468887329
3,SCREEN,BACE1,1,3,3.248732566833496,COc1ccc(C(=O)C2CCN(c3ncc(C)s3)CC2)cc1,true,1,true,0,0.8089580026738076,0.0,3.559420000000003,316.42600000000004,22,296.2660000000001,5,0,5,4,2,1,3,42.43,0.0,0,C17H20N2O2S,642.9334785613114,2,0,0.38983050847457623,0.3035714285714286,0.37777777777777777,0.38983050847457623,0.38983050847457623,0.38983050847457623,1.0,1.080261468887329
4,SCREEN,BACE1,1,4,3.248732566833496,O=C1NCC(c2ccccc2)CCC1NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,true,1,true,0,0.5698160183914758,0.0,2.1334999999999997,448.52700000000027,33,420.30300000000017,5,3,9,3,3,2,5,112.11999999999999,0.0,0,C24H28N6O3,1195.6348648238134,1,0,0.3214285714285714,0.3214285714285714,0.19999999999999996,0.288135593220339,0.3214285714285714,0.3214285714285714,1.0,1.080261468887329
5,SCREEN,BACE1,1,5,3.248732566833496,O=c1c(F)cn(Cc2nc3ccccc3n2Cc2cccc(Cl)c2)c(=O)n1Cc1cccc(Cl)c1,true,1,true,0,0.3256126471949311,0.0,4.950500000000004,509.36800000000017,35,490.2160000000003,6,0,9,6,5,0,5,61.82,0.0,0,C26H19Cl2FN4O2,1672.5954176133348,2,1,0.3928571428571429,0.3928571428571429,0.0888888888888889,0.288135593220339,0.3928571428571429,0.3928571428571429,1.0,1.080261468887329
6,SCREEN,BACE1,1,6,3.248732566833496,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,true,1,true,0,0.8240069237957237,0.0,3.8186000000000027,274.795,19,255.64299999999994,2,0,3,5,2,0,2,16.130000000000003,0.0,0,C16H19ClN2,493.91719964890143,5,0,0.3571428571428571,0.3571428571428571,0.33333333333333337,0.2033898305084746,0.3571428571428571,0.3571428571428571,1.0,1.080261468887329
7,SCREEN,BACE1,1,7,3.248732566833496,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5ncn(Cc6ccccc6)c5c4)[nH]n3)cc2)CC1,true,1,true,0,0.2816880070157295,0.0,5.233100000000004,505.6260000000002,38,474.37800000000027,6,3,8,7,5,1,6,90.87,0.0,0,C30H31N7O,1530.1976249752836,2,0,0.2678571428571429,0.2678571428571429,0.06666666666666665,0.2033898305084746,0.2678571428571429,0.2678571428571429,1.0,1.080261468887329
8,SCREEN,BACE1,1,8,3.248732566833496,FC1(F)CN(CCc2ccc(N3CCC(N4CCCC4)CC3)cc2)C1,true,1,true,0,0.8079665818828397,0.0,3.244600000000002,349.4690000000002,25,320.2370000000001,3,0,5,5,1,3,4,9.72,0.0,0,C20H29F2N3,552.8089272952169,3,2,0.3728813559322034,0.2678571428571429,0.28888888888888886,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,1.080261468887329
9,SCREEN,BACE1,1,9,3.248732566833496,COc1cc(N(C)C)c(OC)cc1C=C1Cc2ccccc2C1=O,true,1,true,0,0.8061253909483255,0.0,3.5922000000000027,323.39200000000005,24,302.22400000000005,4,0,4,4,2,1,3,38.77,0.0,0,C20H21NO3,821.6288284207959,1,0,0.3214285714285714,0.3214285714285714,0.24444444444444446,0.27118644067796616,0.3214285714285714,0.3214285714285714,1.0,1.080261468887329
