,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,REINVENT,BACE1,1,0,0.49550437927246094,C=C(O)CSc1c(-c2ccccc2)nc(-c2cncc(NCc3ccc(F)cc3)n2)n1N,true,1,true,0,0.20506721056383395,0.0,4.635900000000003,448.52700000000016,32.0,427.35900000000015,8.0,3.0,9.0,8.0,4.0,0.0,4.0,101.88000000000001,0.0,0.0,C23H21FN6OS,1227.2325282360407,3.0,1.0,0.3928571428571429,0.3928571428571429,0.19999999999999996,0.35593220338983056,0.3928571428571429,0.3928571428571429,1.0,1.0968248844146729
1,REINVENT,BACE1,1,1,0.49550437927246094,O=C(O)C1CC(Cc2ccccc2)N1C(=O)C1CCN1C(=O)c1[nH]c2ccc(O)cc2c1Cc1ccc(F)cc1,true,1,true,0,0.3258975733883033,0.0,4.114700000000003,541.5790000000004,40.0,513.3550000000004,4.0,3.0,9.0,7.0,4.0,2.0,6.0,113.94000000000001,0.0,0.0,C31H28FN3O5,1600.7752932532612,2.0,1.0,0.2142857142857143,0.2142857142857143,0.0,0.1694915254237288,0.2142857142857143,0.2142857142857143,1.0,1.0968248844146729
2,REINVENT,BACE1,1,2,0.49550437927246094,O=C(CC(=O)N1CCSCC1)N1CCOCC1,true,1,true,0,0.6443072172698809,0.0,-0.18929999999999914,258.34299999999996,17.0,240.19899999999996,4.0,0.0,6.0,2.0,0.0,2.0,2.0,49.85000000000001,0.0,0.0,C11H18N2O3S,258.4411307114812,2.0,0.0,0.3111111111111111,0.1428571428571429,0.3111111111111111,0.27118644067796616,0.3111111111111111,0.3111111111111111,1.0,1.0968248844146729
3,REINVENT,BACE1,1,3,0.49550437927246094,CC(C)CNC(=O)CC1CCN(Cc2cc(C(F)(F)F)c(F)cc2Cl)CC1,true,1,true,0,0.680774816588232,0.0,4.872200000000005,408.8670000000001,27.0,383.66700000000003,2.0,1.0,8.0,6.0,1.0,1.0,2.0,32.34,0.0,0.0,C19H25ClF4N2O,655.8451149514299,2.0,4.0,0.3392857142857143,0.3392857142857143,0.3111111111111111,0.288135593220339,0.3392857142857143,0.3392857142857143,1.0,1.0968248844146729
4,REINVENT,BACE1,1,4,0.49550437927246094,CCCCCOc1ccc(-c2nn3c(N4CC(C(=O)OCC)C4)ncnc3c2C#N)cc1,true,1,true,0,0.3732850997701872,0.0,3.2312800000000017,434.5000000000002,32.0,408.2920000000002,9.0,0.0,9.0,9.0,3.0,1.0,4.0,105.64000000000001,0.0,0.0,C23H26N6O3,1129.0795026192968,5.0,0.0,0.4067796610169492,0.375,0.1777777777777778,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,1.0968248844146729
5,REINVENT,BACE1,1,5,0.49550437927246094,CCOC(=O)C1CCN(S(=O)(=O)c2cc3c4ccccc4n(CCNC)c3s2)C(C(=O)O)C1,true,1,true,0,0.4630231438930452,0.0,2.4924,493.60700000000026,33.0,466.39100000000025,8.0,2.0,11.0,8.0,3.0,1.0,4.0,117.94000000000001,0.0,0.0,C22H27N3O6S2,1296.1808091285118,3.0,0.0,0.23728813559322037,0.2142857142857143,0.1333333333333333,0.23728813559322037,0.23728813559322037,0.23728813559322037,1.0,1.0968248844146729
6,REINVENT,BACE1,1,6,0.49550437927246094,CCCCCCCCCCC(=O)NC(N)=O,true,1,true,0,0.5954498279928585,0.0,2.7120999999999995,228.33599999999998,16.0,204.14399999999998,2.0,2.0,4.0,9.0,0.0,0.0,0.0,72.19,0.0,0.0,C12H24N2O2,205.19544121138716,9.0,0.0,0.2542372881355932,0.125,0.2222222222222222,0.2542372881355932,0.2542372881355932,0.2542372881355932,1.0,1.0968248844146729
7,REINVENT,BACE1,1,7,0.49550437927246094,O=[N+]([O-])c1ccc(CCCNCc2ccccc2Cl)cc1,true,1,true,0,0.47818965782711326,0.0,3.970600000000003,304.77700000000004,21.0,287.641,3.0,1.0,5.0,7.0,2.0,0.0,2.0,55.17,0.0,0.0,C16H17ClN2O2,599.4809009781975,6.0,0.0,0.3214285714285714,0.3214285714285714,0.2666666666666667,0.2542372881355932,0.3214285714285714,0.3214285714285714,1.0,1.0968248844146729
8,REINVENT,BACE1,1,8,0.49550437927246094,O=C(NCCc1ccccc1)c1cccc2c1CCC2n1ccnc1,true,1,true,0,0.7788428444582358,0.0,3.391200000000002,331.419,25.0,310.251,3.0,1.0,4.0,5.0,3.0,1.0,4.0,46.92,0.0,0.0,C21H21N3O,856.1123796648028,3.0,0.0,0.375,0.375,0.33333333333333337,0.2542372881355932,0.375,0.375,1.0,1.0968248844146729
9,REINVENT,BACE1,1,9,0.49550437927246094,C(NCc1c(Cl)cc(Cl)c2[nH]ccc21)(=O)NC(C1CCCN1C(CCC(F)(F)F)=O)C)C,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.0968248844146729
