,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
0,SCREEN,EGFR,1,0,3.625734329223633,CC(C)Nc1cnc(C(=O)O)c(N)n1,true,1,true,0,0.6531572944406492,0.0,0.5772999999999998,196.20999999999998,14,184.114,5,3,6,3,1,0,1,101.13,0.0,0,C8H12N4O2,351.194557810506,2,0,0.30508474576271183,0.25,0.27142857142857146,0.30508474576271183,0.2753623188405797,0.30508474576271183,0.30508474576271183,1.0,1.1264863014221191
1,SCREEN,EGFR,1,1,3.625734329223633,O=C(CSc1nc2ncccc2o1)Nc1ccc(Br)cc1F,true,1,true,0,0.6945573560887366,0.0,3.8552000000000017,382.21400000000006,22,373.142,5,1,8,4,3,0,3,68.02,0.0,0,C14H9BrFN3O2S,806.8209433745824,3,1,0.3188405797101449,0.2692307692307693,0.2571428571428571,0.2542372881355932,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,1.1264863014221191
2,SCREEN,EGFR,1,2,3.625734329223633,COc1ccccc1CNC(=O)COC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1,true,1,true,0,0.6400247313891885,0.0,1.9528999999999996,432.4980000000002,30,408.30600000000015,6,1,9,8,2,1,3,102.00999999999998,0.0,0,C21H24N2O6S,1015.6615860352928,2,0,0.4423076923076923,0.4423076923076923,0.3285714285714286,0.3728813559322034,0.33333333333333337,0.4423076923076923,0.4423076923076923,1.0,1.1264863014221191
3,SCREEN,EGFR,1,3,3.625734329223633,COc1ccccc1NC(=S)N1N=C(c2ccc(O)c(C)c2)CC1c1ccc(N(C)C)cc1,true,1,true,0,0.5025229953556807,0.0,5.323320000000006,460.60300000000024,33,432.3790000000003,5,2,7,5,3,1,4,60.330000000000005,0.0,0,C26H28N4O2S,1191.1512057648777,3,0,0.38983050847457623,0.32692307692307687,0.30000000000000004,0.38983050847457623,0.33333333333333337,0.38983050847457623,0.38983050847457623,1.0,1.1264863014221191
4,SCREEN,EGFR,1,4,3.625734329223633,CN1CCN(c2ncccc2S(=O)(=O)N2CCCCC2)CC1,true,1,true,0,0.8304038957731387,0.0,1.0079999999999996,324.45000000000016,22,300.25800000000004,5,0,7,3,1,2,3,56.75,0.0,0,C15H24N4O2S,605.7233915518005,2,0,0.38983050847457623,0.3653846153846154,0.34285714285714286,0.38983050847457623,0.30434782608695654,0.38983050847457623,0.38983050847457623,1.0,1.1264863014221191
5,SCREEN,EGFR,1,5,3.625734329223633,COc1ccc(-c2nc(N3CCOCC3)sc2Cc2ccccc2)cc1,true,1,true,0,0.6762146833409362,0.0,4.246100000000004,366.48600000000005,26,344.3100000000001,5,0,5,5,3,1,4,34.59,0.0,0,C21H22N2O2S,840.2074543650756,2,0,0.37681159420289856,0.34615384615384615,0.3285714285714286,0.3728813559322034,0.37681159420289856,0.37681159420289856,0.37681159420289856,1.0,1.1264863014221191
6,SCREEN,EGFR,1,6,3.625734329223633,O=C(NO)C1COC(c2cccc(C(F)(F)F)c2)=N1,true,1,true,0,0.631506197127657,0.0,1.3561999999999996,274.198,19,265.1259999999999,4,2,8,2,1,1,2,70.92,0.0,0,C11H9F3N2O3,528.1618498687573,1,3,0.3571428571428571,0.2692307692307693,0.3571428571428571,0.30508474576271183,0.33333333333333337,0.3571428571428571,0.3571428571428571,1.0,1.1264863014221191
7,SCREEN,EGFR,1,7,3.625734329223633,CCOC(=O)C12Cc3ccsc3C1N(Cc1ccccc1)C(=O)c1ccccc12,true,1,true,0,0.6026904526810887,0.0,4.502400000000004,403.5030000000001,29,382.3350000000002,4,0,5,4,3,2,5,46.61,0.0,0,C24H21NO3S,1090.2699351915069,2,0,0.37681159420289856,0.34615384615384615,0.34285714285714286,0.3389830508474576,0.37681159420289856,0.37681159420289856,0.37681159420289856,1.0,1.1264863014221191
8,SCREEN,EGFR,1,8,3.625734329223633,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CCN(CC(C)C)CC3)nc12,true,1,true,0,0.3360702013600767,0.0,4.787620000000003,543.6760000000002,40,506.38000000000034,10,2,11,7,4,1,5,125.19999999999999,0.0,0,C29H37N9O2,1501.1646470573005,2,0,0.3728813559322034,0.1923076923076923,0.22857142857142854,0.3728813559322034,0.28985507246376807,0.3728813559322034,0.3728813559322034,1.0,1.1264863014221191
9,SCREEN,EGFR,1,9,3.625734329223633,O=CN1CCCC(NC(=O)C2CN(S(=O)(=O)c3ccccc3)CC2NC(=O)c2cc(-c3ccccc3Cl)on2)C1,true,1,true,0,0.3857595989654748,0.0,2.1511000000000013,586.0700000000002,40,557.8460000000003,7,2,13,8,3,2,5,141.91999999999996,0.0,0,C27H28ClN5O6S,1497.787628382234,2,0,0.2857142857142857,0.0,0.2857142857142857,0.1694915254237288,0.18840579710144922,0.2857142857142857,0.2857142857142857,1.0,1.1264863014221191
10,SCREEN,EGFR,1,10,3.625734329223633,Cc1cccc(C(=O)OCC(=O)NNC(=O)c2cccs2)c1O,true,1,true,0,0.5786444323405823,0.0,1.3801199999999996,334.353,23,320.24100000000004,6,3,8,4,2,0,2,104.73,0.0,0,C15H14N2O5S,727.4733961389659,2,0,0.3389830508474576,0.32692307692307687,0.2571428571428571,0.3389830508474576,0.28985507246376807,0.3389830508474576,0.3389830508474576,1.0,1.1264863014221191
11,SCREEN,EGFR,1,11,3.625734329223633,COc1ccc(C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1OC,true,1,true,0,0.6001425432812575,0.0,2.208799999999999,453.4990000000003,33,426.2830000000003,9,1,10,6,3,1,4,112.27000000000001,0.0,0,C23H27N5O5,1177.6061213569997,1,0,0.423728813559322,0.2692307692307693,0.34285714285714286,0.423728813559322,0.3623188405797102,0.423728813559322,0.423728813559322,1.0,1.1264863014221191
12,SCREEN,EGFR,1,12,3.625734329223633,CCCSC1CC(c2ccc(Cl)cc2)N(S(=O)(=O)c2ccccc2C)CC1C(=O)O,true,1,true,0,0.6199377488771285,0.0,4.996720000000005,468.04000000000025,30,441.8320000000003,4,1,8,7,2,1,3,74.68,0.0,0,C22H26ClNO4S2,994.4520550970595,3,0,0.3623188405797102,0.3076923076923077,0.3142857142857143,0.30508474576271183,0.3623188405797102,0.3623188405797102,0.3623188405797102,1.0,1.1264863014221191
13,SCREEN,EGFR,1,13,3.625734329223633,CN1CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,true,1,true,0,0.9124992748226496,0.0,2.7844000000000007,338.24200000000013,22,321.10600000000005,5,1,7,2,2,1,3,58.28,0.0,0,C15H17Cl2N5,683.628178729933,1,0,0.4423076923076923,0.4423076923076923,0.41428571428571426,0.38983050847457623,0.3623188405797102,0.4423076923076923,0.4423076923076923,1.0,1.1264863014221191
14,SCREEN,EGFR,1,14,3.625734329223633,CCCCC(=O)c1ncc(-c2ccccn2)o1,true,1,true,0,0.7403746618467488,0.0,3.1095000000000015,230.267,17,216.15499999999997,4,0,4,5,2,0,2,55.99,0.0,0,C13H14N2O2,491.13038648743816,4,0,0.3188405797101449,0.23076923076923073,0.27142857142857146,0.27118644067796616,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,1.1264863014221191
15,SCREEN,EGFR,1,15,3.625734329223633,C1=Cn2nc(C=Cc3c[nH]c4ccccc34)nc2-c2ccccc2O1,true,1,true,0,0.5931684207943163,0.0,4.417400000000003,326.35900000000004,25,312.24700000000007,4,1,5,2,4,1,5,55.730000000000004,0.0,0,C20H14N4O,1133.527237987462,1,0,0.3188405797101449,0.25,0.24285714285714288,0.22033898305084743,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,1.1264863014221191
16,SCREEN,EGFR,1,16,3.625734329223633,Nc1cc(=O)[nH]c(SCc2ccc(OC(F)(F)F)cc2)n1,true,1,true,0,0.6688695046726335,0.0,2.543,317.292,21,307.212,5,2,9,4,2,0,2,81.0,0.0,0,C12H10F3N3O2S,670.6832483895232,3,3,0.3728813559322034,0.28846153846153844,0.27142857142857146,0.3728813559322034,0.28985507246376807,0.3728813559322034,0.3728813559322034,1.0,1.1264863014221191
17,SCREEN,EGFR,1,17,3.625734329223633,Nc1ccnc(CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)n1,true,1,true,0,0.7405943467197311,0.0,2.752300000000001,348.4540000000001,26,324.26200000000006,5,2,6,5,3,1,4,83.72,0.0,0,C20H24N6,836.2724488559377,2,0,0.3188405797101449,0.3076923076923077,0.27142857142857146,0.30508474576271183,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,1.1264863014221191
18,SCREEN,EGFR,1,18,3.625734329223633,Cc1oc(-c2ccccc2Cl)cc1-c1nn2c(-c3ccco3)nnc2s1,true,1,true,0,0.42122080744564877,0.0,5.334620000000003,382.83200000000005,26,371.7440000000001,7,0,8,3,5,0,5,69.36,0.0,0,C18H11ClN4O2S,1219.510037964396,1,0,0.34782608695652173,0.32692307692307687,0.27142857142857146,0.3389830508474576,0.34782608695652173,0.34782608695652173,0.34782608695652173,1.0,1.1264863014221191
19,SCREEN,EGFR,1,19,3.625734329223633,O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1cc(Cl)co1,true,1,true,0,0.9253171668867273,0.0,2.763300000000001,345.83000000000004,24,325.67,4,1,6,4,2,3,5,58.370000000000005,0.0,0,C18H20ClN3O2,710.0637693586831,2,0,0.3188405797101449,0.21153846153846156,0.3142857142857143,0.22033898305084743,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,1.1264863014221191
20,SCREEN,EGFR,1,20,3.625734329223633,CC(CCc1ccccc1)NC(=O)C1(C(F)(F)F)CC(C)(Cl)C1,true,1,true,0,0.7825254420939314,0.0,4.463900000000003,347.8080000000001,23,326.63999999999993,1,1,6,5,1,1,2,29.1,0.0,0,C17H21ClF3NO,548.7069491276033,4,3,0.3728813559322034,0.3076923076923077,0.37142857142857144,0.3728813559322034,0.33333333333333337,0.3728813559322034,0.3728813559322034,1.0,1.1264863014221191
21,SCREEN,EGFR,1,21,3.625734329223633,Oc1c(C2=NCCCCC2)c2ccccc2n1-c1ccccc1,true,1,true,0,0.731869181678724,0.0,4.699200000000004,304.39300000000003,23,284.233,3,1,3,2,3,1,4,37.52,0.0,0,C20H20N2O,861.9839880436818,1,0,0.28985507246376807,0.25,0.24285714285714288,0.2542372881355932,0.28985507246376807,0.28985507246376807,0.28985507246376807,1.0,1.1264863014221191
