,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
0,SCREEN,A2A,1,0,3.59354305267334,C=CCc1cccc(OC)c1OCCC(C)C,true,1,true,0,0.6671172609772709,0.0,3.848600000000003,234.3389999999999,17,212.16299999999995,2,0,2,7,1,0,1,18.46,0.0,0,C15H22O2,355.93949429419865,4,0,0.2962962962962963,0.2962962962962963,0.26190476190476186,0.28205128205128205,0.2962962962962963,0.2962962962962963,1.0,1.1547834873199463
1,SCREEN,A2A,1,1,3.59354305267334,Cc1ccc(C#Cc2cncc(Br)c2)nc1,true,1,true,0,0.6895623596091637,0.0,2.9473200000000013,273.133,16,264.061,2,0,3,0,2,0,2,25.78,0.0,0,C13H9BrN2,550.1355442117767,1,0,0.46153846153846156,0.2777777777777778,0.33333333333333337,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.0,1.1547834873199463
2,SCREEN,A2A,1,2,3.59354305267334,NC(=NO)c1ncn(C2OC(CO)C(N)C2O)n1,true,1,true,0,0.1649344439083394,0.0,-3.0494999999999988,258.238,18,244.12599999999998,9,5,10,3,1,1,2,165.03000000000003,0.0,0,C8H14N6O4,448.5505144519532,1,0,0.33333333333333337,0.33333333333333337,0.2857142857142857,0.2564102564102564,0.33333333333333337,0.33333333333333337,1.0,1.1547834873199463
3,SCREEN,A2A,1,3,3.59354305267334,Cc1ccc(O)c(C(=O)N2CCCC(NC(=O)C(C)C)C2)c1,true,1,true,0,0.8979836968737369,0.0,2.07742,304.39000000000004,22,280.198,3,2,5,3,1,1,2,69.64,0.0,0,C17H24N2O3,569.0225197483127,1,0,0.38095238095238093,0.35185185185185186,0.38095238095238093,0.28205128205128205,0.38095238095238093,0.38095238095238093,1.0,1.1547834873199463
4,SCREEN,A2A,1,4,3.59354305267334,Fc1ccccc1C=C1CNCC2=C1NC(=S)NC2c1ccccc1F,true,1,true,0,0.7092359235426424,0.0,3.424500000000002,369.44,26,352.3040000000001,2,3,6,2,2,2,4,36.089999999999996,0.0,0,C20H17F2N3S,936.158466902892,1,2,0.30952380952380953,0.2592592592592593,0.30952380952380953,0.23076923076923073,0.30952380952380953,0.30952380952380953,1.0,1.1547834873199463
5,SCREEN,A2A,1,5,3.59354305267334,Cc1ccc(S(=O)(=O)N2CCC3(CC2)CC3C(=O)O)c(C)c1,true,1,true,0,0.924952850182327,0.0,2.17884,323.414,22,302.24600000000004,3,1,6,3,1,2,3,74.68,0.0,0,C16H21NO4S,717.6613959782584,2,0,0.31481481481481477,0.31481481481481477,0.2857142857142857,0.23076923076923073,0.31481481481481477,0.31481481481481477,1.0,1.1547834873199463
6,SCREEN,A2A,1,6,3.59354305267334,Cc1ccc(SCC2(C(F)F)NC(=O)NC2=O)cc1,true,1,true,0,0.6566116391994219,0.0,1.9304199999999998,286.30300000000005,19,274.207,3,2,7,4,1,1,2,58.2,0.0,0,C12H12F2N2O2S,506.9557765958475,4,2,0.40476190476190477,0.2962962962962963,0.40476190476190477,0.28205128205128205,0.40476190476190477,0.40476190476190477,1.0,1.1547834873199463
7,SCREEN,A2A,1,7,3.59354305267334,C=CCC(N)Cc1c[nH]c2ccccc12,true,1,true,0,0.7318065379527585,0.0,2.6138000000000003,200.285,15,184.15699999999998,1,2,2,4,2,0,2,41.81,0.0,0,C13H16N2,456.25882186632043,4,0,0.38095238095238093,0.2592592592592593,0.38095238095238093,0.28205128205128205,0.38095238095238093,0.38095238095238093,1.0,1.1547834873199463
8,SCREEN,A2A,1,8,3.59354305267334,c1cc(Nc2ncc3c4sncc4n(C4CCCC4)c3n2)ncc1N1CCNCC1,true,1,true,0,0.520667724038008,0.0,3.704300000000001,420.5460000000002,30,396.35400000000016,9,2,9,4,4,2,6,83.79,0.0,0,C21H24N8S,1169.1333747568594,2,0,0.31481481481481477,0.31481481481481477,0.0714285714285714,0.28205128205128205,0.31481481481481477,0.31481481481481477,1.0,1.1547834873199463
9,SCREEN,A2A,1,9,3.59354305267334,COc1ccc(Cl)cc1-c1n[nH]c(SCC(=O)N(C)CCC#N)n1,true,1,true,0,0.7575872915899038,0.0,2.597880000000001,365.8460000000002,24,349.71800000000013,6,1,9,7,2,0,2,94.89999999999999,0.0,0,C15H16ClN5O2S,758.5629526822081,3,0,0.35185185185185186,0.35185185185185186,0.26190476190476186,0.28205128205128205,0.35185185185185186,0.35185185185185186,1.0,1.1547834873199463
