,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,REINFORCE,BACE1,1,0,0.4753110408782959,CC(C)c1ccc(CNC(=O)N2CCC(c3nc(C(=O)NCc4ccccc4)no3)CC2)cc1,true,1,true,0,0.5489290148006027,0.0,4.212200000000004,461.56600000000014,34.0,430.31800000000027,5.0,2.0,8.0,7.0,3.0,1.0,4.0,100.36,0.0,0.0,C26H31N5O3,1087.1385833018637,2.0,0.0,0.3220338983050848,0.3035714285714286,0.24444444444444446,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.1669771671295166
1,REINFORCE,BACE1,1,1,0.4753110408782959,Cc1nc(-c2ccccc2)c(NC(=O)c2cccc([N+](=O)[O-])c2)s1,true,1,true,0,0.5677163919869781,0.0,4.279020000000002,339.37600000000003,24.0,326.272,5.0,1.0,7.0,4.0,3.0,0.0,3.0,85.13,0.0,0.0,C17H13N3O3S,906.4540534409741,1.0,0.0,0.423728813559322,0.3571428571428571,0.3111111111111111,0.423728813559322,0.423728813559322,0.423728813559322,1.0,1.1669771671295166
2,REINFORCE,BACE1,1,2,0.4753110408782959,CC(C(=O)O)c1ccc(Oc2c(F)cccc2F)cc1,true,1,true,0,0.9208100129277862,0.0,3.9452000000000025,278.25399999999996,20.0,266.15799999999996,2.0,1.0,5.0,4.0,2.0,0.0,2.0,46.53,0.0,0.0,C15H12F2O3,603.2657944113673,2.0,2.0,0.37777777777777777,0.375,0.37777777777777777,0.2542372881355932,0.37777777777777777,0.37777777777777777,1.0,1.1669771671295166
3,REINFORCE,BACE1,1,3,0.4753110408782959,C(=O)(c1c(O)c(C2=NS(=O)(=O)c3c(ccc(NS(=O)(C)=O)c3)N2)c(-c2ccc(F)cc2)c1C#N)NC,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.1669771671295166
4,REINFORCE,BACE1,1,4,0.4753110408782959,O=C(CC(=O)N1CCN(CC=Cc2ccccc2)CC1)c1ccccc1,true,1,true,0,0.5948467024878074,0.0,3.1170000000000018,348.44600000000014,26.0,324.2540000000001,3.0,0.0,4.0,6.0,2.0,1.0,3.0,40.620000000000005,0.0,0.0,C22H24N2O2,748.2264196867916,3.0,0.0,0.3214285714285714,0.3214285714285714,0.2222222222222222,0.22033898305084743,0.3214285714285714,0.3214285714285714,1.0,1.1669771671295166
5,REINFORCE,BACE1,1,5,0.4753110408782959,CCOC(=O)CC(=O)N(c1ccc(C)cc1)C1CCc2sc(N)nc2C1,true,1,true,0,0.6433154792067484,0.0,2.8774200000000008,373.4780000000002,26.0,350.29400000000004,6.0,1.0,7.0,5.0,2.0,1.0,3.0,85.52000000000001,0.0,0.0,C19H23N3O3S,800.8607219443661,2.0,0.0,0.33333333333333337,0.3214285714285714,0.33333333333333337,0.288135593220339,0.33333333333333337,0.33333333333333337,1.0,1.1669771671295166
6,REINFORCE,BACE1,1,6,0.4753110408782959,COc1ccc(Sc2ncnn3c(CC(C)C)nnc23)cc1,true,1,true,0,0.7211094490656471,0.0,2.877600000000001,315.40200000000004,22.0,298.266,7.0,0.0,7.0,5.0,3.0,0.0,3.0,65.2,0.0,0.0,C15H17N5OS,769.2037842571045,2.0,0.0,0.3928571428571429,0.3928571428571429,0.24444444444444446,0.38983050847457623,0.3928571428571429,0.3928571428571429,1.0,1.1669771671295166
7,REINFORCE,BACE1,1,7,0.4753110408782959,CCc1n[nH]c2cc(NC(=O)N3CCC4(CCC(=O)N(C(=O)OC(C)(C)C)C4)C3)cc(-c3cccc4[nH]ncc34)c12,true,1,true,0,0.30643813248067386,0.0,5.450100000000005,557.6550000000002,41.0,522.3750000000003,6.0,3.0,11.0,3.0,4.0,2.0,6.0,136.31,0.0,0.0,C30H35N7O4,1666.3028418273702,1.0,0.0,0.06779661016949157,0.0,0.0,0.06779661016949157,0.06779661016949157,0.06779661016949157,1.0,1.1669771671295166
8,REINFORCE,BACE1,1,8,0.4753110408782959,CC(C)(CCO)CNC1CC(O)C1O,true,1,true,0,0.4849507319927723,0.0,-0.5213000000000007,203.282,14.0,182.11399999999998,4.0,4.0,4.0,5.0,0.0,1.0,1.0,72.72,0.0,0.0,C10H21NO3,184.20592425326385,5.0,0.0,0.27118644067796616,0.1607142857142857,0.19999999999999996,0.27118644067796616,0.27118644067796616,0.27118644067796616,1.0,1.1669771671295166
9,REINFORCE,BACE1,1,9,0.4753110408782959,COC(=O)CC1CCN(C(=O)c2cccc(Cl)c2F)C1,true,1,true,0,0.8057520989260362,0.0,2.5043000000000006,299.72900000000004,20.0,284.609,3.0,0.0,6.0,3.0,1.0,1.0,2.0,46.61,0.0,0.0,C14H15ClFNO3,535.150342911607,2.0,1.0,0.37777777777777777,0.3214285714285714,0.37777777777777777,0.27118644067796616,0.37777777777777777,0.37777777777777777,1.0,1.1669771671295166
10,REINFORCE,BACE1,1,10,0.4753110408782959,CCN(CCCNC(=O)c1cc2ccccc2s1)Cc1ccccc1OC,true,1,true,0,0.552068584348985,0.0,4.551900000000004,382.52900000000017,27.0,356.32100000000014,4.0,1.0,5.0,9.0,3.0,0.0,3.0,41.57000000000001,0.0,0.0,C22H26N2O2S,857.6599794026744,7.0,0.0,0.3555555555555555,0.3392857142857143,0.3555555555555555,0.2033898305084746,0.3555555555555555,0.3555555555555555,1.0,1.1669771671295166
11,REINFORCE,BACE1,1,11,0.4753110408782959,O=C(c1n[nH]c2c1CCCC2)N1CCN(c2ncccn2)CC1,true,1,true,0,0.8963009084847929,0.0,1.0408999999999997,312.37700000000007,23.0,292.217,5.0,1.0,7.0,2.0,2.0,2.0,4.0,78.01,0.0,0.0,C16H20N6O,689.8509527586837,1.0,0.0,0.30508474576271183,0.3035714285714286,0.2666666666666667,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,1.1669771671295166
12,REINFORCE,BACE1,1,12,0.4753110408782959,CCCC(=O)NCCc1ccc(-c2cc(=O)c3c(O)c(OC)ccc3o2)cc1,true,1,true,0,0.6523323219562147,0.0,3.6330000000000027,381.4280000000001,28.0,358.24400000000014,5.0,2.0,6.0,7.0,3.0,0.0,3.0,88.77000000000001,0.0,0.0,C22H23NO5,1037.2167351465432,3.0,0.0,0.375,0.375,0.3111111111111111,0.3220338983050848,0.375,0.375,1.0,1.1669771671295166
13,REINFORCE,BACE1,1,13,0.4753110408782959,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1ccc(C(F)(F)F)[nH]c1=O,true,1,true,0,0.8329917897355587,0.0,2.1184000000000003,395.337,28.0,379.209,4.0,2.0,10.0,3.0,2.0,1.0,3.0,91.5,0.0,0.0,C18H16F3N3O4,932.3273892953356,1.0,3.0,0.3214285714285714,0.3214285714285714,0.19999999999999996,0.2542372881355932,0.3214285714285714,0.3214285714285714,1.0,1.1669771671295166
