,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
0,CARL,EGFR,1,0,0.43308544158935547,CN(C)CCC#Cc1c(C2=NNC(=O)C3CCCN23)ccc2[nH]ccc12,true,1,true,0,0.8297426180112284,0.0,1.7268999999999994,349.438,26.0,326.2540000000001,4.0,2.0,6.0,3.0,2.0,2.0,4.0,63.730000000000004,0.0,0.0,C20H23N5O,930.5600043857896,3.0,0.0,0.3220338983050848,0.17307692307692313,0.30000000000000004,0.3220338983050848,0.26086956521739135,0.3220338983050848,0.3220338983050848,1.0,0.5151996612548828
1,CARL,EGFR,1,1,0.43308544158935547,O=C(CCc1ccccc1)N1CCN(C(=O)OCc2ccc(Cl)cc2)CC1,true,1,true,0,0.7858120843905262,0.0,3.753600000000003,386.87900000000013,27.0,363.69500000000005,3.0,0.0,6.0,5.0,2.0,1.0,3.0,49.85000000000001,0.0,0.0,C21H23ClN2O3,756.7560043008764,3.0,0.0,0.4285714285714286,0.28846153846153844,0.4285714285714286,0.3728813559322034,0.3623188405797102,0.4285714285714286,0.4285714285714286,1.0,0.5151996612548828
2,CARL,EGFR,1,2,0.43308544158935547,Cc1cc(C)nc(NCC(F)(F)F)n1,true,1,true,0,0.8026132264800011,0.0,2.06764,205.183,14.0,195.10299999999998,3.0,1.0,6.0,2.0,1.0,0.0,1.0,37.81,0.0,0.0,C8H10F3N3,301.8478098482713,3.0,3.0,0.3389830508474576,0.3076923076923077,0.24285714285714288,0.3389830508474576,0.24637681159420288,0.3389830508474576,0.3389830508474576,1.0,0.5151996612548828
3,CARL,EGFR,1,3,0.43308544158935547,COc1ccc(-c2cn(CC(C)NC(=O)C(O)(C(F)(F)F)C(F)(F)F)cn2)cc1,true,1,true,0,0.6983539653203069,0.0,2.9191000000000003,425.329,29.0,408.19300000000004,5.0,2.0,12.0,6.0,2.0,0.0,2.0,76.38,0.0,0.0,C17H17F6N3O3,831.3336145408713,3.0,6.0,0.35593220338983056,0.23076923076923073,0.3285714285714286,0.35593220338983056,0.28985507246376807,0.35593220338983056,0.35593220338983056,1.0,0.5151996612548828
4,CARL,EGFR,1,4,0.43308544158935547,CCOC(=O)c1ccc(Cl)cc1NN=C1CCCCC1,true,1,true,0,0.6669810261832876,0.0,4.248700000000003,294.7820000000001,20.0,275.63,4.0,1.0,5.0,4.0,1.0,1.0,2.0,50.69,0.0,0.0,C15H19ClN2O2,506.5950193105293,2.0,0.0,0.42307692307692313,0.42307692307692313,0.30000000000000004,0.4067796610169492,0.33333333333333337,0.42307692307692313,0.42307692307692313,1.0,0.5151996612548828
5,CARL,EGFR,1,5,0.43308544158935547,CCCCc1ccc(C(=O)NC2CCCOC2c2c[nH]c(C(=O)OC)c2)cc1,true,1,true,0,0.7118620752307288,0.0,3.7940000000000023,384.47600000000006,28.0,356.2520000000001,4.0,2.0,6.0,7.0,2.0,1.0,3.0,80.42,0.0,0.0,C22H28N2O4,797.1230167422085,3.0,0.0,0.423728813559322,0.2692307692307693,0.34285714285714286,0.423728813559322,0.3188405797101449,0.423728813559322,0.423728813559322,1.0,0.5151996612548828
6,CARL,EGFR,1,6,0.43308544158935547,CCCc1nccn1CC1(C#Cc2cccnc2)CC1,true,1,true,0,0.7954307138892845,0.0,3.0625000000000018,265.36,20.0,246.20799999999997,3.0,0.0,3.0,4.0,2.0,1.0,3.0,30.71,0.0,0.0,C17H19N3,626.9998823425477,3.0,0.0,0.33333333333333337,0.28846153846153844,0.30000000000000004,0.2542372881355932,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.5151996612548828
7,CARL,EGFR,1,7,0.43308544158935547,COc1ccc(CNC(=O)C2SC3CS(=O)(=O)CC3N2C)cc1,true,1,true,0,0.8458396300186878,0.0,0.48170000000000024,356.4690000000001,23.0,336.30900000000014,6.0,1.0,8.0,4.0,1.0,2.0,3.0,75.71,0.0,0.0,C15H20N2O4S2,689.933357092865,2.0,0.0,0.38983050847457623,0.3846153846153846,0.2857142857142857,0.38983050847457623,0.2753623188405797,0.38983050847457623,0.38983050847457623,1.0,0.5151996612548828
8,CARL,EGFR,1,8,0.43308544158935547,C=C1CCC2C(CCC(=C)C2(C)C)C1C(=O)C=CC(=O)OC,true,1,true,0,0.45152642886427463,0.0,3.8595000000000033,302.41400000000004,22.0,276.20599999999996,3.0,0.0,3.0,3.0,0.0,2.0,2.0,43.370000000000005,0.0,0.0,C19H26O3,538.8835500757195,2.0,0.0,0.37142857142857144,0.34615384615384615,0.37142857142857144,0.3220338983050848,0.23188405797101452,0.37142857142857144,0.37142857142857144,1.0,0.5151996612548828
9,CARL,EGFR,1,9,0.43308544158935547,CC(C)=CC(=O)NC1CN(C(=O)c2ccc3c(c2)OCCO3)CC1C,true,1,true,0,0.8518690752688298,0.0,2.0007,344.4110000000002,25.0,320.21900000000005,4.0,1.0,6.0,3.0,1.0,2.0,3.0,67.87,0.0,0.0,C19H24N2O4,709.3756855244579,1.0,0.0,0.33333333333333337,0.3076923076923077,0.3285714285714286,0.288135593220339,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.5151996612548828
10,CARL,EGFR,1,10,0.43308544158935547,CCOC1CCN(c2cc(NC(=O)CC)ncn2)C1,true,1,true,0,0.8712882735922854,0.0,1.4403,264.32900000000006,19.0,244.16899999999995,5.0,1.0,6.0,5.0,1.0,1.0,2.0,67.35,0.0,0.0,C13H20N4O2,438.40632283900607,2.0,0.0,0.3571428571428571,0.34615384615384615,0.3571428571428571,0.3220338983050848,0.2753623188405797,0.3571428571428571,0.3571428571428571,1.0,0.5151996612548828
