,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
0,AHC,EGFR,1,0,0.4959428310394287,CCOc1ccc(-n2nnc(N(C)C(=O)c3ccc[nH]3)c2C(C)=O)cc1,true,1,true,0,0.6872901245117613,0.0,2.4733,353.38200000000006,26.0,334.2300000000001,6.0,1.0,8.0,6.0,3.0,0.0,3.0,93.10999999999999,0.0,0.0,C18H19N5O3,912.9669818668904,2.0,0.0,0.4057971014492754,0.3653846153846154,0.3571428571428571,0.3220338983050848,0.4057971014492754,0.4057971014492754,0.4057971014492754,1.0,1.311436653137207
1,AHC,EGFR,1,1,0.4959428310394287,CCC(=C(CNc1ccc(C#N)cc1)c1ccc(C(=O)O)c(F)c1)c1ccc(F)cc1,true,1,true,0,0.4639498135113205,0.0,5.967580000000004,418.4430000000001,31.0,398.28300000000013,3.0,2.0,6.0,7.0,3.0,0.0,3.0,73.12,0.0,0.0,C25H20F2N2O2,1161.6215383710153,4.0,2.0,0.4057971014492754,0.21153846153846156,0.3142857142857143,0.30508474576271183,0.4057971014492754,0.4057971014492754,0.4057971014492754,1.0,1.311436653137207
2,AHC,EGFR,1,2,0.4959428310394287,Cc1ccccc1S(=O)(=O)NC1CCOC1CS(=O)(=O)CC(=O)NO,true,1,true,0,0.41385960116489773,0.0,-0.6489799999999981,392.4550000000001,25.0,372.2950000000001,7.0,3.0,11.0,7.0,1.0,1.0,2.0,138.86999999999998,0.0,0.0,C14H20N2O7S2,836.4911645914491,4.0,0.0,0.35593220338983056,0.32692307692307687,0.27142857142857146,0.35593220338983056,0.23188405797101452,0.35593220338983056,0.35593220338983056,1.0,1.311436653137207
3,AHC,EGFR,1,3,0.4959428310394287,CC(N)CCc1cc(-c2ccco2)nc2cc(O)ccc12,true,1,true,0,0.768087581971914,0.0,3.4802000000000017,282.343,21.0,264.19899999999996,4.0,2.0,4.0,4.0,3.0,0.0,3.0,72.28,0.0,0.0,C17H18N2O2,748.826025844396,3.0,0.0,0.33333333333333337,0.3076923076923077,0.2857142857142857,0.2542372881355932,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.311436653137207
4,AHC,EGFR,1,4,0.4959428310394287,CCCCNC(c1ccc(OCc2nnn[nH]2)cc1)c1c(Br)cnn1CC,true,1,true,0,0.476212429951067,0.0,3.2367000000000017,434.3420000000001,27.0,410.1500000000001,7.0,2.0,9.0,10.0,3.0,0.0,3.0,93.53999999999999,0.0,0.0,C18H24BrN7O,816.8650503811134,6.0,0.0,0.30434782608695654,0.2692307692307693,0.30000000000000004,0.23728813559322037,0.30434782608695654,0.30434782608695654,0.30434782608695654,1.0,1.311436653137207
5,AHC,EGFR,1,5,0.4959428310394287,COc1ccc(-c2cccc(C3(C(F)(F)F)SC(=O)NC3=O)c2)cn1,true,1,true,0,0.8981774127947654,0.0,3.4978000000000016,368.336,25.0,357.2480000000001,5.0,1.0,9.0,3.0,2.0,1.0,3.0,68.28999999999999,0.0,0.0,C16H11F3N2O3S,839.2637391231026,1.0,3.0,0.423728813559322,0.40384615384615385,0.3571428571428571,0.423728813559322,0.34782608695652173,0.423728813559322,0.423728813559322,1.0,1.311436653137207
6,AHC,EGFR,1,6,0.4959428310394287,CN1CCC(CNC(=O)c2ccc(S(=O)(=O)C3CCCC3)cc2)CC1,true,1,true,0,0.8715858264098313,0.0,2.474500000000001,364.51100000000025,25.0,336.2870000000001,4.0,1.0,6.0,5.0,1.0,2.0,3.0,66.48,0.0,0.0,C19H28N2O3S,685.8843194370634,2.0,0.0,0.38983050847457623,0.28846153846153844,0.37142857142857144,0.38983050847457623,0.28985507246376807,0.38983050847457623,0.38983050847457623,1.0,1.311436653137207
7,AHC,EGFR,1,7,0.4959428310394287,CN(c1nnc(Cc2ccccc2)s1)C(CNS(C)(=O)=O)c1ccccc1,true,1,true,0,0.6270559083278513,0.0,2.855600000000001,402.54500000000013,27.0,380.3690000000002,6.0,1.0,8.0,8.0,3.0,0.0,3.0,75.19,0.0,0.0,C19H22N4O2S2,959.644322784653,6.0,0.0,0.38983050847457623,0.3846153846153846,0.3285714285714286,0.38983050847457623,0.3188405797101449,0.38983050847457623,0.38983050847457623,1.0,1.311436653137207
8,AHC,EGFR,1,8,0.4959428310394287,COc1ccc(Oc2ccn(CCn3ccnc(NCC(C)C)c3=O)c2)c(F)c1,true,1,true,0,0.5923626338011228,0.0,3.752900000000002,400.4540000000001,29.0,375.2540000000002,7.0,1.0,8.0,9.0,3.0,0.0,3.0,70.31,0.0,0.0,C21H25FN4O3,1013.1559620988996,3.0,1.0,0.3913043478260869,0.34615384615384615,0.37142857142857144,0.3728813559322034,0.3913043478260869,0.3913043478260869,0.3913043478260869,1.0,1.311436653137207
9,AHC,EGFR,1,9,0.4959428310394287,N#CC1(NC(=O)CSSC(=S)Nc2ccc([N+](=O)[O-])cc2)CC1,true,1,true,0,0.341455180865363,0.0,2.8453800000000005,368.4650000000002,23.0,356.36900000000014,7.0,2.0,10.0,6.0,1.0,1.0,2.0,108.06,0.0,0.0,C13H12N4O3S3,668.0374717157897,6.0,0.0,0.28985507246376807,0.25,0.2857142857142857,0.288135593220339,0.28985507246376807,0.28985507246376807,0.28985507246376807,1.0,1.311436653137207
