,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,REINFORCE,BACE1,1,0,0.5083522796630859,CC(=O)N1CCc2cc(NC(=O)c3cnccn3)ccc21,true,1,true,0,0.9081888334976354,0.0,1.6379,282.30300000000005,21.0,268.191,4.0,1.0,6.0,2.0,2.0,1.0,3.0,75.19,0.0,0.0,C15H14N4O2,700.0747348001113,1.0,0.0,0.48888888888888893,0.3214285714285714,0.48888888888888893,0.23728813559322037,0.48888888888888893,0.48888888888888893,1.0,1.5602288246154785
1,REINFORCE,BACE1,1,1,0.5083522796630859,O=C(Cc1c(F)cccc1Cl)NCCC1(c2cccnc2)OCC(=O)Nc2ccc(F)cc21,true,1,true,0,0.5697382940184487,0.0,3.9745000000000026,471.89100000000013,33.0,451.7310000000002,4.0,2.0,9.0,6.0,3.0,1.0,4.0,80.32,0.0,0.0,C24H20ClF2N3O3,1172.5768934413707,3.0,2.0,0.4107142857142857,0.4107142857142857,0.15555555555555556,0.3220338983050848,0.4107142857142857,0.4107142857142857,1.0,1.5602288246154785
2,REINFORCE,BACE1,1,2,0.5083522796630859,COC(=O)C1=C(C)SC(SC)C(=C(Cl)C=C(Cl)Cl)C1=O,true,1,true,0,0.42016664050275254,0.0,4.250300000000002,373.7100000000001,20.0,362.622,5.0,0.0,8.0,3.0,0.0,1.0,1.0,43.370000000000005,0.0,0.0,C12H11Cl3O3S2,534.0656369539977,1.0,0.0,0.3220338983050848,0.1428571428571429,0.1777777777777778,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.5602288246154785
3,REINFORCE,BACE1,1,3,0.5083522796630859,Cn1cnnc1C1(O)CCN(S(=O)(=O)CC(=O)c2ccc(Br)cc2)CC1,true,1,true,0,0.6937428158288209,0.0,1.0737,443.32300000000015,26.0,424.17100000000016,7.0,1.0,10.0,5.0,2.0,1.0,3.0,105.38999999999999,0.0,0.0,C16H19BrN4O4S,902.5858917361422,4.0,0.0,0.3389830508474576,0.2321428571428571,0.2222222222222222,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,1.5602288246154785
4,REINFORCE,BACE1,1,4,0.5083522796630859,CCOc1ccc(N2C(=O)N(CC(=O)N3CCCCC3)C(=O)C2C(F)(F)F)cc1,true,1,true,0,0.6964571775878049,0.0,2.797300000000001,413.3960000000001,29.0,391.2200000000001,4.0,0.0,10.0,5.0,1.0,2.0,3.0,70.16,0.0,0.0,C19H22F3N3O4,775.8991950361349,2.0,3.0,0.3728813559322034,0.25,0.1777777777777778,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,1.5602288246154785
5,REINFORCE,BACE1,1,5,0.5083522796630859,Cc1c(C(=O)N2CCCC2C(=O)NCC(=O)N(C)C)n(C)n1-c1ccc(Cl)cc1,true,1,true,0,0.7987390416523736,0.0,1.5866200000000001,419.9130000000001,29.0,393.70500000000015,5.0,1.0,9.0,5.0,2.0,1.0,3.0,79.58000000000001,0.0,0.0,C20H26ClN5O3,910.8135905098779,2.0,0.0,0.288135593220339,0.25,0.11111111111111116,0.288135593220339,0.288135593220339,0.288135593220339,1.0,1.5602288246154785
6,REINFORCE,BACE1,1,6,0.5083522796630859,CC(CCCOCC1c2ccccc2COc2ccccc2N1C)c1cccc[n+]1C,true,1,true,0,0.3911784442883023,0.0,5.181500000000005,417.57300000000015,31.0,384.30900000000014,3.0,0.0,4.0,7.0,3.0,1.0,4.0,25.580000000000002,0.0,1.0,C27H33N2O2+,1003.7864236486379,7.0,0.0,0.3571428571428571,0.3571428571428571,0.2666666666666667,0.2542372881355932,0.3571428571428571,0.3571428571428571,1.0,1.5602288246154785
7,REINFORCE,BACE1,1,7,0.5083522796630859,CC(CN1CCCCC1)Cn1ccnc1,true,1,true,0,0.7527484649895049,0.0,2.0051,207.32100000000003,15.0,186.15299999999996,3.0,0.0,3.0,4.0,1.0,1.0,2.0,21.060000000000002,0.0,0.0,C12H21N3,262.4044158921806,4.0,0.0,0.23728813559322037,0.1607142857142857,0.2222222222222222,0.23728813559322037,0.23728813559322037,0.23728813559322037,1.0,1.5602288246154785
8,REINFORCE,BACE1,1,8,0.5083522796630859,CC(NCCCC=NNC(=S)N1CCN(c2ccc(F)cc2)CC1)c1cccc(F)c1,true,1,true,0,0.2774747431432218,0.0,4.078100000000004,445.58300000000014,31.0,416.3510000000002,4.0,2.0,8.0,8.0,2.0,1.0,3.0,42.900000000000006,0.0,0.0,C23H29F2N5S,866.525481909569,6.0,2.0,0.3928571428571429,0.3928571428571429,0.24444444444444446,0.23728813559322037,0.3928571428571429,0.3928571428571429,1.0,1.5602288246154785
9,REINFORCE,BACE1,1,9,0.5083522796630859,CC1(CSCC(=O)NCc2ccco2)CC2C=CC3C4(C(=O)NC(=O)N(C(=S)C(N)=S)C(=O)C24)C31C,true,1,true,0,0.3623388229689153,0.0,2.1556000000000006,546.6960000000003,36.0,520.4880000000003,8.0,3.0,12.0,6.0,1.0,4.0,5.0,134.73999999999998,0.0,0.0,C24H26N4O5S3,1232.212588392764,4.0,0.0,0.2033898305084746,0.0714285714285714,0.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,1.0,1.5602288246154785
10,REINFORCE,BACE1,1,10,0.5083522796630859,O=C(O)CC1OC(c2ccc(CO)c(NC(=O)c3cccnc3Cl)c2)C(O)C(O)C1O,true,1,true,0,0.34097260504575383,0.0,0.4768999999999997,452.84700000000004,31.0,431.6790000000002,8.0,6.0,11.0,6.0,2.0,1.0,3.0,169.44,0.0,0.0,C20H21ClN2O8,971.9460627387476,2.0,0.0,0.3220338983050848,0.3214285714285714,0.24444444444444446,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.5602288246154785
11,REINFORCE,BACE1,1,11,0.5083522796630859,Cc1cc(-c2cc(C(=O)N3CCOC(c4cncc(CO)c4)C3)n(-c3ccc(S(C)(=O)=O)cc3)n2)ncn1,true,1,true,0,0.39385315321134085,0.0,2.14222,534.5980000000002,38.0,508.39000000000027,10.0,1.0,12.0,6.0,4.0,1.0,5.0,140.39999999999998,0.0,0.0,C26H26N6O5S,1585.928954795486,1.0,0.0,0.1964285714285714,0.1964285714285714,0.0,0.1694915254237288,0.1964285714285714,0.1964285714285714,1.0,1.5602288246154785
