,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
0,CARL,A2A,1,0,0.49019646644592285,C(=O)(c1sc(NC(C(C(NO)=O)C)=O)n2ccnc21)NCC,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31481481481481477,0.31481481481481477,0.2857142857142857,0.15384615384615385,0.31481481481481477,0.31481481481481477,1.0,0.6046998500823975
1,CARL,A2A,1,1,0.49019646644592285,O=C(NCC(O)(C(F)(F)F)C(F)(F)F)c1ccc(Br)c(F)c1,true,1,true,0,0.769291795805142,0.0,3.1737,398.072,22.0,391.016,2.0,2.0,11.0,3.0,1.0,0.0,1.0,49.33,0.0,0.0,C11H7BrF7NO2,556.5394932836645,4.0,7.0,0.2857142857142857,0.2407407407407407,0.2857142857142857,0.15384615384615385,0.2857142857142857,0.2857142857142857,1.0,0.6046998500823975
2,CARL,A2A,1,2,0.49019646644592285,O=C(COC(=O)C1CCC(=O)N1)NCc1ccc(Cl)cc1,true,1,true,0,0.7871132072630413,0.0,0.7779999999999997,310.737,21.0,295.617,4.0,2.0,7.0,5.0,1.0,1.0,2.0,84.5,0.0,0.0,C14H15ClN2O4,544.4099185632198,2.0,0.0,0.40476190476190477,0.33333333333333337,0.40476190476190477,0.23076923076923073,0.40476190476190477,0.40476190476190477,1.0,0.6046998500823975
3,CARL,A2A,1,3,0.49019646644592285,CC(C[n+]1nc2c(=O)sc3cc(O)ccc3n2c1C)=NNc1ccc(Br)cc1,true,1,true,0,0.2783137271263692,0.0,3.4612200000000017,459.3490000000001,28.0,442.21300000000014,7.0,2.0,9.0,4.0,4.0,0.0,4.0,82.87,0.0,1.0,C19H17BrN5O2S+,1277.7069893584528,2.0,0.0,0.33333333333333337,0.2777777777777778,0.33333333333333337,0.15384615384615385,0.33333333333333337,0.33333333333333337,1.0,0.6046998500823975
4,CARL,A2A,1,4,0.49019646644592285,O=C(Cc1ccccc1Cl)N1CCN(C(=O)NCc2ccccc2)CC1,true,1,true,0,0.897938753785442,0.0,2.9365000000000014,371.8680000000001,26.0,349.6920000000001,2.0,1.0,6.0,4.0,2.0,1.0,3.0,52.650000000000006,0.0,0.0,C20H22ClN3O2,758.6614276744857,2.0,0.0,0.38095238095238093,0.33333333333333337,0.38095238095238093,0.20512820512820518,0.38095238095238093,0.38095238095238093,1.0,0.6046998500823975
5,CARL,A2A,1,5,0.49019646644592285,c1cn(CCCNc2ccc(N3CCOCC3)nn2)cn1,true,1,true,0,0.800253500369456,0.0,1.0118999999999996,288.35499999999996,21.0,268.19499999999994,7.0,1.0,7.0,6.0,2.0,1.0,3.0,68.10000000000001,0.0,0.0,C14H20N6O,520.9070777457372,5.0,0.0,0.3571428571428571,0.33333333333333337,0.3571428571428571,0.3076923076923077,0.3571428571428571,0.3571428571428571,1.0,0.6046998500823975
6,CARL,A2A,1,6,0.49019646644592285,CC(=O)c1c(C)cc(OCc2cccc([N+](=O)[O-])c2)c2c1C(=O)OC2=O,true,1,true,0,0.26624280134507305,0.0,2.995420000000002,355.30200000000013,26.0,342.1980000000001,7.0,0.0,8.0,5.0,2.0,1.0,3.0,112.81,0.0,0.0,C18H13NO7,977.7451692741843,3.0,0.0,0.38888888888888884,0.38888888888888884,0.16666666666666663,0.05128205128205132,0.38888888888888884,0.38888888888888884,1.0,0.6046998500823975
7,CARL,A2A,1,7,0.49019646644592285,CCCC(=O)NCCC(O)OC1OC(COS(C)(=O)=O)C(O)C(O)C1O,true,1,true,0,0.1931434948105278,0.0,-2.588399999999996,401.4340000000001,26.0,374.2180000000002,10.0,5.0,12.0,10.0,0.0,1.0,1.0,171.84999999999997,0.0,0.0,C14H27NO10S,541.8455828832195,5.0,0.0,0.33333333333333337,0.33333333333333337,0.30952380952380953,0.10256410256410253,0.33333333333333337,0.33333333333333337,1.0,0.6046998500823975
8,CARL,A2A,1,8,0.49019646644592285,CC(C)N1CCC(n2nnc(C3CCCO3)c2Oc2cccc(F)c2)CCC1=O,true,1,true,0,0.7554509148979212,0.0,4.023000000000003,402.47000000000014,29.0,375.25400000000013,6.0,0.0,8.0,5.0,2.0,2.0,4.0,69.48000000000002,0.0,0.0,C21H27FN4O3,863.3611419767541,2.0,1.0,0.35185185185185186,0.35185185185185186,0.26190476190476186,0.28205128205128205,0.35185185185185186,0.35185185185185186,1.0,0.6046998500823975
9,CARL,A2A,1,9,0.49019646644592285,CCC(=O)Nc1ccc2c(c1)C1CC(C2)C2(O)CN(C)C2C1,true,1,true,0,0.879554189399444,0.0,2.1299,300.402,22.0,276.21,3.0,2.0,4.0,2.0,1.0,3.0,4.0,52.57,0.0,0.0,C18H24N2O2,629.513212957803,1.0,0.0,0.37037037037037035,0.37037037037037035,0.26190476190476186,0.15384615384615385,0.37037037037037035,0.37037037037037035,1.0,0.6046998500823975
10,CARL,A2A,1,10,0.49019646644592285,CCOC(=O)C1C(CCSC)N2c3ccccc3C3(C)C(C4CCC5(C)C3CC5(C(C)C)C4=O)C12,true,1,true,0,0.47215234654386895,0.0,5.725000000000006,495.7290000000004,35.0,454.40100000000035,5.0,0.0,5.0,6.0,1.0,6.0,7.0,46.61,0.0,0.0,C30H41NO3S,1071.4362673675441,3.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,1.0,0.6046998500823975
11,CARL,A2A,1,11,0.49019646644592285,CN1CCN(C(=O)CCc2cccs2)CC1,true,1,true,0,0.7956239606400922,0.0,1.4546999999999999,238.356,16.0,220.21199999999996,3.0,0.0,4.0,3.0,1.0,1.0,2.0,23.55,0.0,0.0,C12H18N2OS,328.7977764018844,3.0,0.0,0.40476190476190477,0.2962962962962963,0.40476190476190477,0.3076923076923077,0.40476190476190477,0.40476190476190477,1.0,0.6046998500823975
12,CARL,A2A,1,12,0.49019646644592285,COc1nc(OC)nc(N2CCN(C(=O)c3c(C)nn(-c4ccccc4)c3-c3ccccc3)CC2)n1,true,1,true,0,0.41111313360328006,0.0,3.0123200000000017,485.5480000000002,36.0,458.33200000000033,9.0,0.0,10.0,6.0,4.0,1.0,5.0,98.50000000000001,0.0,0.0,C26H27N7O3,1328.727781524401,1.0,0.0,0.20370370370370372,0.20370370370370372,0.04761904761904767,0.07692307692307687,0.20370370370370372,0.20370370370370372,1.0,0.6046998500823975
13,CARL,A2A,1,13,0.49019646644592285,Clc1ccc2nc(CN3CCN(c4ccccn4)CC3)oc2c1,true,1,true,0,0.7385235689825883,0.0,3.1984000000000012,328.8030000000001,23.0,311.6670000000001,5.0,0.0,6.0,3.0,3.0,1.0,4.0,45.400000000000006,0.0,0.0,C17H17ClN4O,796.7183990222325,2.0,0.0,0.41025641025641024,0.33333333333333337,0.23809523809523814,0.41025641025641024,0.41025641025641024,0.41025641025641024,1.0,0.6046998500823975
14,CARL,A2A,1,14,0.49019646644592285,O=C(N1CCOCC1)N1CCC(n2nc(-c3ccccc3)c3ccc(Cl)c(F)c3c2=O)CC1,true,1,true,0,0.5685591140142786,0.0,3.9451000000000036,470.93200000000024,33.0,446.74000000000024,5.0,0.0,9.0,2.0,3.0,2.0,5.0,67.67,0.0,0.0,C24H24ClFN4O3,1235.928181039722,1.0,1.0,0.2592592592592593,0.2592592592592593,0.0714285714285714,0.02564102564102566,0.2592592592592593,0.2592592592592593,1.0,0.6046998500823975
15,CARL,A2A,1,15,0.49019646644592285,CC1=CC[N+](C)(C)CC1,true,1,true,0,0.3399164068618898,0.0,1.4128,126.223,9.0,110.09499999999998,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,C8H16N+,133.50306161549236,0.0,0.0,0.26190476190476186,0.2592592592592593,0.26190476190476186,0.20512820512820518,0.26190476190476186,0.26190476190476186,1.0,0.6046998500823975
16,CARL,A2A,1,16,0.49019646644592285,CSc1c(CNC(c2c(=O)n(Cc3c(F)cccc3)c3ccccn23)=O)cccc1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2592592592592593,0.2857142857142857,0.17948717948717952,0.2857142857142857,0.2857142857142857,1.0,0.6046998500823975
17,CARL,A2A,1,17,0.49019646644592285,Cc1cc(C)cc(NC(S)=NNS(=O)(=O)c2ccccc2)c1,true,1,true,0,0.34816187693936423,0.0,2.8946400000000008,335.45400000000006,22.0,318.3180000000001,3.0,3.0,7.0,4.0,2.0,0.0,2.0,70.56,0.0,0.0,C15H17N3O2S2,767.43978823848,3.0,0.0,0.3846153846153846,0.33333333333333337,0.38095238095238093,0.3846153846153846,0.3846153846153846,0.3846153846153846,1.0,0.6046998500823975
18,CARL,A2A,1,18,0.49019646644592285,Cc1sc(NC(=O)Cc2c(F)cccc2Cl)c(C)c1C(N)=O,true,1,true,0,0.8944729163337509,0.0,3.437540000000001,340.80700000000013,22.0,326.69500000000005,3.0,2.0,7.0,4.0,2.0,0.0,2.0,72.19,0.0,0.0,C15H14ClFN2O2S,737.9909887493577,2.0,1.0,0.40476190476190477,0.33333333333333337,0.40476190476190477,0.33333333333333337,0.40476190476190477,0.40476190476190477,1.0,0.6046998500823975
19,CARL,A2A,1,19,0.49019646644592285,O=C1C(C(O)=Nc2snnc2-c2ccccc2)=C(O)c2ccccc21,true,1,true,0,0.5510712655653389,0.0,3.958700000000001,349.3710000000001,25.0,338.28300000000013,6.0,2.0,7.0,3.0,3.0,1.0,4.0,95.67,0.0,0.0,C18H11N3O3S,1038.4845599460646,1.0,0.0,0.33333333333333337,0.33333333333333337,0.30952380952380953,0.3076923076923077,0.33333333333333337,0.33333333333333337,1.0,0.6046998500823975
20,CARL,A2A,1,20,0.49019646644592285,O=C(Nc1ncc[nH]1)C1(c2ccc(Cl)cc2)CCCC1,true,1,true,0,0.908196602562536,0.0,3.513600000000002,289.76600000000013,20.0,273.638,2.0,2.0,5.0,3.0,2.0,1.0,3.0,57.78,0.0,0.0,C15H16ClN3O,586.0910038202992,1.0,0.0,0.3846153846153846,0.35185185185185186,0.23809523809523814,0.3846153846153846,0.3846153846153846,0.3846153846153846,1.0,0.6046998500823975
21,CARL,A2A,1,21,0.49019646644592285,CCC1(CC)COc2c(N3CCN(CCCN4CC5(CCC4=O)CCN(C)CC5)C(C)C3)ccc3c(=O)c(C(=O)O)cn1c23,true,1,true,0,0.4836617657119844,0.0,3.8424000000000023,607.7960000000004,44.0,558.4040000000003,8.0,1.0,10.0,8.0,2.0,4.0,6.0,98.56,0.0,0.0,C34H49N5O5,1474.66135974446,4.0,0.0,0.03703703703703709,0.03703703703703709,0.0,0.0,0.03703703703703709,0.03703703703703709,1.0,0.6046998500823975
