,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,CARL,AP,1,0,0.4683806896209717,COc1cccc(NC(=O)CS(=O)(=O)c2cccc3cc(C)nnc23)c1,true,1,true,0,0.739229532294274,0.0,2.3592200000000005,371.41800000000006,26.0,354.2820000000001,6.0,1.0,8.0,5.0,3.0,0.0,3.0,98.25,0.0,0.0,C18H17N3O4S,1080.7413099072457,3.0,0.0,0.3125,0.1842105263157895,0.3125,0.3125,0.3125,1.0,0.5342857837677002
1,CARL,AP,1,1,0.4683806896209717,COC(=O)c1csc(NC(=O)CC(C)C)n1,true,1,true,0,0.8188456780976486,0.0,1.9143,242.29999999999998,16.0,228.188,5.0,1.0,6.0,4.0,1.0,0.0,1.0,68.28999999999999,0.0,0.0,C10H14N2O3S,387.1707903090146,2.0,0.0,0.3125,0.2894736842105263,0.3125,0.3125,0.3125,1.0,0.5342857837677002
2,CARL,AP,1,2,0.4683806896209717,CCCC(=O)Nc1ccc(Cl)cc1,true,1,true,0,0.793000355258951,0.0,3.0786000000000007,197.665,13.0,185.56899999999996,1.0,1.0,3.0,3.0,1.0,0.0,1.0,29.1,0.0,0.0,C10H12ClNO,281.48114931490306,2.0,0.0,0.42105263157894735,0.42105263157894735,0.3125,0.42105263157894735,0.42105263157894735,1.0,0.5342857837677002
3,CARL,AP,1,3,0.4683806896209717,O=C(NCCS(=O)(=O)O)NC(c1ccccc1)C1Cc2ccccc2CN1,true,1,true,0,0.5618969048432755,0.0,1.6291999999999998,389.4770000000002,27.0,366.2930000000002,4.0,4.0,8.0,6.0,2.0,1.0,3.0,107.53,0.0,0.0,C19H23N3O4S,886.8375930510058,3.0,0.0,0.21052631578947367,0.21052631578947367,0.20833333333333337,0.21052631578947367,0.21052631578947367,1.0,0.5342857837677002
4,CARL,AP,1,4,0.4683806896209717,CN(C)CC#CCN(C)CC(=O)O,true,1,true,0,0.6019806706544027,0.0,-0.43219999999999975,184.23899999999998,13.0,168.11099999999996,3.0,1.0,4.0,4.0,0.0,0.0,0.0,43.78,0.0,0.0,C9H16N2O2,215.38992885097852,4.0,0.0,0.29166666666666663,0.23684210526315785,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,0.5342857837677002
5,CARL,AP,1,5,0.4683806896209717,O=C(Nc1ccccn1)c1ccc(C(F)(F)F)nc1,true,1,true,0,0.9097685053952158,0.0,2.747700000000001,267.2099999999999,19.0,259.14599999999996,3.0,1.0,7.0,2.0,2.0,0.0,2.0,54.88,0.0,0.0,C12H8F3N3O,567.0235214843651,1.0,3.0,0.42105263157894735,0.42105263157894735,0.375,0.42105263157894735,0.42105263157894735,1.0,0.5342857837677002
6,CARL,AP,1,6,0.4683806896209717,C(OC1CC(CO)C=C1)(=O)c1c(C)cc2ccccc2o1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.2894736842105263,0.3125,0.3125,0.3125,1.0,0.5342857837677002
7,CARL,AP,1,7,0.4683806896209717,Cc1ccsc1CNc1cc(Cl)c(Cl)cc1OCCOCC(=O)O,true,1,true,0,0.6193296894241819,0.0,4.455420000000002,390.28800000000024,24.0,373.15200000000016,5.0,2.0,8.0,9.0,2.0,0.0,2.0,67.79,0.0,0.0,C16H17Cl2NO4S,705.3810119300625,6.0,0.0,0.26315789473684215,0.26315789473684215,0.25,0.26315789473684215,0.26315789473684215,1.0,0.5342857837677002
8,CARL,AP,1,8,0.4683806896209717,OCC1(NCc2cccnc2)CCCCC1O,true,1,true,0,0.7244811771374855,0.0,0.8371999999999995,236.31499999999994,17.0,216.15499999999994,4.0,3.0,4.0,4.0,1.0,1.0,2.0,65.38,0.0,0.0,C13H20N2O2,344.5325158714481,4.0,0.0,0.3157894736842105,0.3157894736842105,0.29166666666666663,0.3157894736842105,0.3157894736842105,1.0,0.5342857837677002
9,CARL,AP,1,9,0.4683806896209717,Oc1ccc(OCc2cc3n(c2)-c2cncn2C3)cc1,true,1,true,0,0.6194897633479634,0.0,2.3201,267.288,20.0,254.18399999999997,5.0,1.0,5.0,3.0,3.0,1.0,4.0,52.21,0.0,0.0,C15H13N3O2,755.7790516453773,3.0,0.0,0.3421052631578947,0.3421052631578947,0.27083333333333337,0.3421052631578947,0.3421052631578947,1.0,0.5342857837677002
