,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
0,REINVENT,A2A,1,0,0.4676346778869629,O=C(C=Cc1ccc2ccccc2n1)Nc1ccccc1,true,1,true,0,0.7362038805285459,0.0,3.886700000000002,274.32300000000004,21.0,260.21099999999996,2.0,1.0,3.0,3.0,3.0,0.0,3.0,41.99,0.0,0.0,C18H14N2O,794.4372044627626,1.0,0.0,0.38095238095238093,0.2777777777777778,0.38095238095238093,0.3076923076923077,0.38095238095238093,0.38095238095238093,1.0,1.1433055400848389
1,REINVENT,A2A,1,1,0.4676346778869629,CC(=O)n1nc(-c2ccccc2)cc1C,true,1,true,0,0.7085428947874675,0.0,2.5186200000000003,200.24099999999999,15.0,188.14499999999995,3.0,0.0,3.0,1.0,2.0,0.0,2.0,34.89,0.0,0.0,C12H12N2O,485.578155945327,1.0,0.0,0.46153846153846156,0.37037037037037035,0.40476190476190477,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.0,1.1433055400848389
2,REINVENT,A2A,1,2,0.4676346778869629,CCOC1SC(CNC(=O)C2CC2)C(OC(C)=O)C1OC(C)C,true,1,true,0,0.6753445747212996,0.0,1.7158999999999995,345.46100000000007,23.0,318.24500000000006,6.0,1.0,7.0,8.0,0.0,2.0,2.0,73.86,0.0,0.0,C16H27NO5S,426.6936575861298,2.0,0.0,0.33333333333333337,0.2407407407407407,0.33333333333333337,0.15384615384615385,0.33333333333333337,0.33333333333333337,1.0,1.1433055400848389
3,REINVENT,A2A,1,3,0.4676346778869629,COc1ccccc1-c1ccc(C(=O)NS(=O)(=O)c2ccn(C)c2)cc1,true,1,true,0,0.7491539645905783,0.0,2.819400000000001,370.43000000000006,26.0,352.2860000000001,5.0,1.0,7.0,5.0,3.0,0.0,3.0,77.4,0.0,0.0,C19H18N2O4S,1037.4108981124446,2.0,0.0,0.40740740740740744,0.40740740740740744,0.26190476190476186,0.2564102564102564,0.40740740740740744,0.40740740740740744,1.0,1.1433055400848389
4,REINVENT,A2A,1,4,0.4676346778869629,CC(=O)Oc1cccc(NC(C)c2cccc(C(=O)NCc3ccc(F)cc3)n2)c1,true,1,true,0,0.45213416474563217,0.0,4.249100000000003,407.4450000000001,30.0,385.2690000000001,5.0,2.0,7.0,7.0,3.0,0.0,3.0,80.32,0.0,0.0,C23H22FN3O3,1037.8731390524981,3.0,1.0,0.38888888888888884,0.38888888888888884,0.2857142857142857,0.20512820512820518,0.38888888888888884,0.38888888888888884,1.0,1.1433055400848389
5,REINVENT,A2A,1,5,0.4676346778869629,O=C(NCC1C2CC3C1CCCCN3C2)c1cccc(NC(=O)C2CCCCC2)c1,true,1,true,0,0.771063409137861,0.0,4.055600000000003,409.5740000000002,30.0,374.29400000000015,3.0,2.0,5.0,5.0,1.0,4.0,5.0,61.440000000000005,0.0,0.0,C25H35N3O2,786.353344563241,2.0,0.0,0.2857142857142857,0.2592592592592593,0.2857142857142857,0.07692307692307687,0.2857142857142857,0.2857142857142857,1.0,1.1433055400848389
6,REINVENT,A2A,1,6,0.4676346778869629,CN(C)c1ccccc1CCCCC(=O)O,true,1,true,0,0.7504037178701947,0.0,2.5500000000000007,221.2999999999999,16.0,202.14799999999994,2.0,1.0,3.0,6.0,1.0,0.0,1.0,40.540000000000006,0.0,0.0,C13H19NO2,347.5407600680289,5.0,0.0,0.2962962962962963,0.2962962962962963,0.26190476190476186,0.2564102564102564,0.2962962962962963,0.2962962962962963,1.0,1.1433055400848389
7,REINVENT,A2A,1,7,0.4676346778869629,C(CNC(=O)c1c2c(cccc2)c(=O)c2cc(C)cc(C)c2o1)C(=O)N1CCCC1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.1433055400848389
8,REINVENT,A2A,1,8,0.4676346778869629,CCc1ccc(-n2ncc3c(NCC(F)(F)F)nc(C)nc32)cc1,true,1,true,0,0.7904562778862182,0.0,3.6605200000000018,335.333,24.0,319.2050000000001,5.0,1.0,8.0,4.0,3.0,0.0,3.0,55.63,0.0,0.0,C16H16F3N5,852.5156531027326,3.0,3.0,0.38888888888888884,0.38888888888888884,0.2857142857142857,0.3589743589743589,0.38888888888888884,0.38888888888888884,1.0,1.1433055400848389
9,REINVENT,A2A,1,9,0.4676346778869629,CN(C)C(=O)c1cccc2c1ON=C(c1ccc3ccccc3c1)N(C)C2,true,1,true,0,0.7003573351742636,0.0,3.7276000000000025,359.4290000000001,27.0,338.2610000000001,4.0,0.0,5.0,2.0,3.0,1.0,4.0,45.14000000000001,0.0,0.0,C22H21N3O2,1056.362175366108,1.0,0.0,0.31481481481481477,0.31481481481481477,0.26190476190476186,0.17948717948717952,0.31481481481481477,0.31481481481481477,1.0,1.1433055400848389
