,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,REINVENT,BACE1,1,0,0.4903891086578369,N#Cc1nc(N)nc2c1nc(O)n2-c1ccccc1,true,1,true,0,0.6667316180094053,0.0,0.9749799999999997,252.23700000000002,19.0,244.17299999999997,7.0,2.0,7.0,1.0,3.0,0.0,3.0,113.64000000000001,0.0,0.0,C12H8N6O,802.4379394114889,1.0,0.0,0.375,0.375,0.3111111111111111,0.2542372881355932,0.375,0.375,1.0,1.2054646015167236
1,REINVENT,BACE1,1,1,0.4903891086578369,CC(=O)NCCCCOC(=O)CCCC(=O)Nc1ccccc1,true,1,true,0,0.5113949194549504,0.0,2.2548999999999992,320.38899999999995,23.0,296.19700000000006,4.0,2.0,6.0,10.0,1.0,0.0,1.0,84.5,0.0,0.0,C17H24N2O4,502.5746480392922,5.0,0.0,0.3220338983050848,0.25,0.2666666666666667,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.2054646015167236
2,REINVENT,BACE1,1,2,0.4903891086578369,O=C(O)c1ccoc1C1SCCS1,true,1,true,0,0.822525617112056,0.0,2.4564000000000004,216.28299999999996,13.0,208.21899999999997,4.0,1.0,5.0,2.0,1.0,1.0,2.0,50.44,0.0,0.0,C8H8O3S2,314.9439701599723,1.0,0.0,0.3111111111111111,0.1785714285714286,0.3111111111111111,0.1694915254237288,0.3111111111111111,0.3111111111111111,1.0,1.2054646015167236
3,REINVENT,BACE1,1,3,0.4903891086578369,CCOC(=O)COc1cc(C=CC(=O)NO)ccc1[N+](=O)[O-],true,1,true,0,0.25312765773703466,0.0,1.0552999999999997,310.26200000000006,22.0,296.15,7.0,2.0,9.0,7.0,1.0,0.0,1.0,128.0,0.0,0.0,C13H14N2O7,598.0514435758071,3.0,0.0,0.2666666666666667,0.1964285714285714,0.2666666666666667,0.2542372881355932,0.2666666666666667,0.2666666666666667,1.0,1.2054646015167236
4,REINVENT,BACE1,1,4,0.4903891086578369,CC(=O)OCC1CC(C(C=CCC=C(C)C)OC(=O)C(Cl)(Cl)Cl)C(=O)O1,true,1,true,0,0.26684576816535055,0.0,3.6757000000000026,427.708,26.0,406.54,6.0,0.0,9.0,7.0,0.0,1.0,1.0,78.9,0.0,0.0,C17H21Cl3O6,589.795857546269,3.0,0.0,0.3220338983050848,0.1785714285714286,0.0888888888888889,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.2054646015167236
5,REINVENT,BACE1,1,5,0.4903891086578369,O=C(C1Cc2ccc(O)cc2C1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,true,1,true,0,0.7039914037509674,0.0,3.6574000000000026,407.9010000000001,29.0,385.7250000000002,4.0,1.0,6.0,2.0,3.0,2.0,5.0,56.67,0.0,0.0,C23H22ClN3O2,1092.673163628764,1.0,0.0,0.375,0.375,0.2222222222222222,0.30508474576271183,0.375,0.375,1.0,1.2054646015167236
6,REINVENT,BACE1,1,6,0.4903891086578369,Cc1cc(=O)c(NCCN2CCOCC2)c2c(Cl)cccn12,true,1,true,0,0.9354394359830186,0.0,2.00542,321.80799999999994,22.0,301.648,5.0,1.0,6.0,4.0,2.0,1.0,3.0,45.980000000000004,0.0,0.0,C16H20ClN3O2,723.1380785838322,4.0,0.0,0.3220338983050848,0.2857142857142857,0.24444444444444446,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.2054646015167236
7,REINVENT,BACE1,1,7,0.4903891086578369,COc1cccc(N(C)CCNc2nc3ccc(-c4ccccc4N)cc3s2)c1,true,1,true,0,0.4195539989713056,0.0,5.102400000000004,404.5390000000001,29.0,380.34700000000015,6.0,2.0,6.0,7.0,4.0,0.0,4.0,63.41,0.0,0.0,C23H24N4OS,1124.77900102463,5.0,0.0,0.3571428571428571,0.3571428571428571,0.33333333333333337,0.27118644067796616,0.3571428571428571,0.3571428571428571,1.0,1.2054646015167236
8,REINVENT,BACE1,1,8,0.4903891086578369,CCNC(=O)NC(=N)N1CCN(CCCCCc2oc(-c3ccc(OC)cc3)c(-c3ccccc3)c2C(=O)OC)CC1,true,1,true,0,0.1274838810604871,0.0,4.993070000000006,575.71,42.0,534.3820000000004,7.0,3.0,10.0,11.0,3.0,1.0,4.0,120.13000000000001,0.0,0.0,C32H41N5O5,1331.3311344579186,6.0,0.0,0.1785714285714286,0.1785714285714286,0.0,0.10169491525423724,0.1785714285714286,0.1785714285714286,1.0,1.2054646015167236
9,REINVENT,BACE1,1,9,0.4903891086578369,Nc1ccn2ncc(C(=O)N3CCCC3c3ccoc3)c2n1,true,1,true,0,0.7797063939026344,0.0,1.8817999999999997,297.31800000000004,22.0,282.198,6.0,1.0,7.0,2.0,3.0,1.0,4.0,89.66000000000001,0.0,0.0,C15H15N5O2,823.7003957953788,1.0,0.0,0.4,0.3035714285714286,0.4,0.3220338983050848,0.4,0.4,1.0,1.2054646015167236
10,REINVENT,BACE1,1,10,0.4903891086578369,CCCCNC(=O)NCC1(O)CCCC1,true,1,true,0,0.6056037977029535,0.0,1.3907999999999996,214.3089999999999,15.0,192.13299999999998,2.0,3.0,4.0,5.0,0.0,1.0,1.0,61.36,0.0,0.0,C11H22N2O2,200.76460234915862,3.0,0.0,0.33333333333333337,0.1428571428571429,0.33333333333333337,0.30508474576271183,0.33333333333333337,0.33333333333333337,1.0,1.2054646015167236
11,REINVENT,BACE1,1,11,0.4903891086578369,CCCCc1ccc(OCCCN(C(C)C)S(=O)(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1,true,1,true,0,0.3247041510681492,0.0,5.509200000000005,512.7200000000003,36.0,472.4000000000003,4.0,1.0,8.0,12.0,3.0,1.0,4.0,78.53,0.0,0.0,C28H40N4O3S,1166.0176548483,8.0,0.0,0.288135593220339,0.1607142857142857,0.06666666666666665,0.288135593220339,0.288135593220339,0.288135593220339,1.0,1.2054646015167236
