,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,AHC,BACE1,1,0,0.5132057666778564,O=C(COCc1cccc(Br)c1)N1CCN(Cc2ccccc2)CC1,true,1,true,0,0.7422184980639656,0.0,3.310100000000002,403.3200000000002,25.0,380.1360000000002,3.0,0.0,5.0,6.0,2.0,1.0,3.0,32.78,0.0,0.0,C20H23BrN2O2,685.1053257581688,4.0,0.0,0.3928571428571429,0.3928571428571429,0.33333333333333337,0.30508474576271183,0.3928571428571429,0.3928571428571429,1.0,1.2686786651611328
1,AHC,BACE1,1,1,0.5132057666778564,Nc1ccccc1C(Cc1ccccn1)=NO,true,1,true,0,0.3647819954323417,0.0,2.0848,227.26700000000002,17.0,214.16299999999995,4.0,2.0,4.0,3.0,2.0,0.0,2.0,71.5,0.0,0.0,C13H13N3O,523.1976010524614,3.0,0.0,0.33333333333333337,0.2678571428571429,0.33333333333333337,0.22033898305084743,0.33333333333333337,0.33333333333333337,1.0,1.2686786651611328
2,AHC,BACE1,1,2,0.5132057666778564,CCN1CCC(OCCC(=O)N2CCC2)C1,true,1,true,0,0.6922641976225951,0.0,0.7195999999999998,226.31999999999994,16.0,204.14399999999995,3.0,0.0,4.0,5.0,0.0,2.0,2.0,32.78,0.0,0.0,C12H22N2O2,241.17325948008232,4.0,0.0,0.3220338983050848,0.1785714285714286,0.28888888888888886,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,1.2686786651611328
3,AHC,BACE1,1,3,0.5132057666778564,CS(=O)(=O)Nc1ccc(C(=O)Cc2ccccc2)cc1,true,1,true,0,0.8600909489196245,0.0,2.4835000000000003,289.356,20.0,274.236,3.0,1.0,5.0,5.0,2.0,0.0,2.0,63.24,0.0,0.0,C15H15NO3S,691.6583018828431,3.0,0.0,0.375,0.375,0.3111111111111111,0.27118644067796616,0.375,0.375,1.0,1.2686786651611328
4,AHC,BACE1,1,4,0.5132057666778564,CS(=O)(=O)N1CCC(NC(=O)C2CC2)C(CO)C1,true,1,true,0,0.7004282555043647,0.0,-0.8449999999999989,276.35800000000006,18.0,256.198,4.0,2.0,7.0,4.0,0.0,2.0,2.0,86.71000000000001,0.0,0.0,C11H20N2O4S,418.7591498119404,1.0,0.0,0.3389830508474576,0.1964285714285714,0.28888888888888886,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,1.2686786651611328
5,AHC,BACE1,1,5,0.5132057666778564,CCC(C)(CO)C(NC(=O)c1ccccn1)c1ccc(F)cc1,true,1,true,0,0.8606030604498623,0.0,3.1004000000000014,316.37600000000003,23.0,295.208,3.0,2.0,5.0,6.0,2.0,0.0,2.0,62.22,0.0,0.0,C18H21FN2O2,639.8309783559301,5.0,1.0,0.4666666666666667,0.3392857142857143,0.4666666666666667,0.2542372881355932,0.4666666666666667,0.4666666666666667,1.0,1.2686786651611328
6,AHC,BACE1,1,6,0.5132057666778564,NC(=O)COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,true,1,true,0,0.8704942243848252,0.0,1.6759,287.193,20.0,279.12899999999996,4.0,1.0,8.0,3.0,2.0,0.0,2.0,82.53000000000002,0.0,0.0,C12H8F3NO4,720.6947073607414,3.0,3.0,0.37777777777777777,0.3571428571428571,0.37777777777777777,0.3220338983050848,0.37777777777777777,0.37777777777777777,1.0,1.2686786651611328
7,AHC,BACE1,1,7,0.5132057666778564,C=CCc1cc(-c2ccc(OC)cc2)n(-c2ccc(OC)cc2)n1,true,1,true,0,0.6358963069924265,0.0,4.285000000000003,320.392,24.0,300.232,4.0,0.0,4.0,6.0,3.0,0.0,3.0,36.28,0.0,0.0,C20H20N2O2,752.850116201577,2.0,0.0,0.4464285714285714,0.4464285714285714,0.3555555555555555,0.423728813559322,0.4464285714285714,0.4464285714285714,1.0,1.2686786651611328
8,AHC,BACE1,1,8,0.5132057666778564,CC(C)NC(=O)Cn1cnc2c(N)ncnc21,true,1,true,0,0.774321055544484,0.0,-0.06690000000000007,234.26299999999998,17.0,220.15099999999998,6.0,2.0,7.0,3.0,2.0,0.0,2.0,98.72,0.0,0.0,C10H14N6O,546.7197406513088,2.0,0.0,0.3555555555555555,0.2678571428571429,0.3555555555555555,0.2033898305084746,0.3555555555555555,0.3555555555555555,1.0,1.2686786651611328
9,AHC,BACE1,1,9,0.5132057666778564,C=CC1(C)C=C2C(CC1=O)CC(O)C1(C)C2(C)CC(C)(C(=O)OC)C2C(=O)C=CC(OC(C)=O)C21C,true,1,true,0,0.46647486826289986,0.0,3.7474000000000025,498.61600000000027,36.0,460.3120000000003,7.0,1.0,7.0,3.0,0.0,4.0,4.0,106.97,0.0,0.0,C29H38O7,1118.6565350164985,1.0,0.0,0.22033898305084743,0.0,0.0,0.22033898305084743,0.22033898305084743,0.22033898305084743,1.0,1.2686786651611328
10,AHC,BACE1,1,10,0.5132057666778564,Cc1cc(=O)oc2c3c(c(CC4CCOC4=O)c(C=O)c12)C=CC(C)(C)O3,true,1,true,0,0.46998603227669167,0.0,3.2037200000000015,368.3850000000001,27.0,348.22500000000014,6.0,0.0,6.0,3.0,2.0,2.0,4.0,82.81,0.0,0.0,C21H20O6,1056.7518817561324,2.0,0.0,0.4067796610169492,0.25,0.1777777777777778,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,1.2686786651611328
11,AHC,BACE1,1,11,0.5132057666778564,C#CCn1c(=O)[nH]c2cc(CCC(=O)N3CCOCC3)ccc2c1=O,true,1,true,0,0.8004893627544889,0.0,0.11439999999999984,341.3670000000001,25.0,322.2150000000001,5.0,1.0,7.0,4.0,2.0,1.0,3.0,84.4,0.0,0.0,C18H19N3O4,945.4182328697958,3.0,0.0,0.3389830508474576,0.2321428571428571,0.19999999999999996,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,1.2686786651611328
12,AHC,BACE1,1,12,0.5132057666778564,Nc1ccccc1NC(=O)c1ccc(-c2cccc(N3CCNCC3)c2)c(O)c1,true,1,true,0,0.5150296633155224,0.0,3.303300000000001,388.4710000000002,29.0,364.2790000000001,5.0,4.0,6.0,4.0,3.0,1.0,4.0,90.62,0.0,0.0,C23H24N4O2,1028.891350033328,1.0,0.0,0.4107142857142857,0.4107142857142857,0.37777777777777777,0.3220338983050848,0.4107142857142857,0.4107142857142857,1.0,1.2686786651611328
13,AHC,BACE1,1,13,0.5132057666778564,CCc1ccc(N(C)c2cc(N)ncn2)cc1OCc1c(Cl)cccc1Cl,true,1,true,0,0.6071751748743052,0.0,5.274900000000003,403.3130000000001,27.0,383.153,5.0,1.0,7.0,6.0,3.0,0.0,3.0,64.27,0.0,0.0,C20H20Cl2N4O,928.7648790163031,3.0,0.0,0.3555555555555555,0.3392857142857143,0.3555555555555555,0.3220338983050848,0.3555555555555555,0.3555555555555555,1.0,1.2686786651611328
14,AHC,BACE1,1,14,0.5132057666778564,Cc1nc(C2CCCN2Cc2ccco2)co1,true,1,true,0,0.8156172232123581,0.0,2.913120000000001,232.283,17.0,216.15499999999994,4.0,0.0,4.0,3.0,2.0,1.0,3.0,42.410000000000004,0.0,0.0,C13H16N2O2,475.33562032980484,2.0,0.0,0.288135593220339,0.2857142857142857,0.24444444444444446,0.288135593220339,0.288135593220339,0.288135593220339,1.0,1.2686786651611328
15,AHC,BACE1,1,15,0.5132057666778564,COc1ccc(C2C(CSc3ccc4ccccc4n3)=C(C)CN2C(C)=O)cc1C,true,1,true,0,0.401598931403784,0.0,5.563820000000006,418.56200000000024,30.0,392.35400000000016,4.0,0.0,5.0,5.0,3.0,1.0,4.0,42.43,0.0,0.0,C25H26N2O2S,1138.9517216371473,3.0,0.0,0.3728813559322034,0.3035714285714286,0.19999999999999996,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,1.2686786651611328
16,AHC,BACE1,1,16,0.5132057666778564,C1=C(c2cn3c(n2)CN(C(c2nnn4c4ccc(Cl)c2)=O)CC3)CCCC1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.2686786651611328
