,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,REINVENT-MolOpt,AP,1,0,0.4162912368774414,Cn1c(=O)c(C(=O)C=Cc2cc(Br)ccc2O)c(O)c2ccccc21,true,1,true,0,0.5202185276970924,0.0,3.6083000000000025,400.2280000000001,25.0,386.1160000000002,5.0,2.0,6.0,3.0,3.0,0.0,3.0,79.53,0.0,0.0,C19H14BrNO4,1082.7096467439887,2.0,0.0,0.29166666666666663,0.1842105263157895,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,0.5572524070739746
1,REINVENT-MolOpt,AP,1,1,0.4162912368774414,CCC(O)CNS(=O)(=O)c1ccccc1,true,1,true,0,0.7821312838626775,0.0,0.7357999999999999,229.30100000000002,15.0,214.18099999999998,3.0,2.0,5.0,5.0,1.0,0.0,1.0,66.4,0.0,0.0,C10H15NO3S,388.3883447799396,5.0,0.0,0.375,0.3421052631578947,0.375,0.375,0.375,1.0,0.5572524070739746
2,REINVENT-MolOpt,AP,1,2,0.4162912368774414,NC(=O)CN1CCN(C(=O)c2cccc(NC(=O)CN3CCN(c4cccc(C(F)(F)F)c4)CC3)c2)CC1,true,1,true,0,0.5632419770130203,0.0,1.7092,532.5670000000002,38.0,501.3190000000003,6.0,2.0,12.0,7.0,2.0,2.0,4.0,102.22,0.0,0.0,C26H31F3N6O3,1158.9127370874257,2.0,3.0,0.125,0.0,0.125,0.125,0.125,1.0,0.5572524070739746
3,REINVENT-MolOpt,AP,1,3,0.4162912368774414,Cc1cccc(COC(=O)NC(CSCCN)C(=O)OCCN)c1,true,1,true,0,0.41935687696266005,0.0,0.7836200000000015,355.46000000000015,24.0,330.2600000000001,7.0,3.0,8.0,10.0,1.0,0.0,1.0,116.66999999999999,0.0,0.0,C16H25N3O4S,527.7989163642176,6.0,0.0,0.33333333333333337,0.23684210526315785,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.5572524070739746
4,REINVENT-MolOpt,AP,1,4,0.4162912368774414,COC(C)C1CCc2sc(NC(=O)CCCCNC(=O)c3cccs3)c(C(C)(C)C)c2C1,true,1,true,0,0.450508767157096,0.0,5.785700000000006,476.7080000000002,32.0,440.42000000000024,5.0,2.0,7.0,9.0,2.0,1.0,3.0,67.43,0.0,0.0,C25H36N2O3S2,912.5073346805032,5.0,0.0,0.35416666666666663,0.07894736842105265,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,0.5572524070739746
5,REINVENT-MolOpt,AP,1,5,0.4162912368774414,COc1ccc(CNC(=O)C2(c3ccc(F)cc3)CC2)cc1,true,1,true,0,0.9205899082568638,0.0,3.1823000000000015,299.3450000000001,22.0,281.201,2.0,1.0,4.0,5.0,2.0,1.0,3.0,38.33,0.0,0.0,C18H18FNO2,660.4914409934433,2.0,1.0,0.4375,0.368421052631579,0.4375,0.4375,0.4375,1.0,0.5572524070739746
6,REINVENT-MolOpt,AP,1,6,0.4162912368774414,CC(=O)OCC1=NC(C)(C)N(C)C2C(NC(=O)Cc3ccc(F)cc3)C(=O)N12,true,1,true,0,0.5893303071088093,0.0,0.6644000000000005,390.41500000000013,28.0,367.2310000000001,6.0,1.0,9.0,5.0,1.0,2.0,3.0,91.30999999999999,0.0,0.0,C19H23FN4O4,836.8403099119356,2.0,1.0,0.41666666666666663,0.10526315789473684,0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0,0.5572524070739746
7,REINVENT-MolOpt,AP,1,7,0.4162912368774414,C=CCOc1ccc(NC(C)=C(NC(C)=O)C(=O)OCc2ccccc2)cc1,true,1,true,0,0.39336242675341826,0.0,3.774300000000002,380.4440000000001,28.0,356.2520000000002,5.0,2.0,6.0,9.0,2.0,0.0,2.0,76.66000000000001,0.0,0.0,C22H24N2O4,842.6002914610798,3.0,0.0,0.375,0.10526315789473684,0.375,0.375,0.375,1.0,0.5572524070739746
8,REINVENT-MolOpt,AP,1,8,0.4162912368774414,CC(=NO)C(O)C1=CC2OC(=O)C(C)C2C(OCCCCOc2ccccc2)C1,true,1,true,0,0.1643035168949322,0.0,2.949600000000001,403.4750000000002,29.0,374.24300000000017,7.0,2.0,7.0,9.0,1.0,2.0,3.0,97.58000000000001,0.0,0.0,C22H29NO6,746.9292007955992,7.0,0.0,0.27083333333333337,0.052631578947368474,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,0.5572524070739746
9,REINVENT-MolOpt,AP,1,9,0.4162912368774414,Cc1cccc(C)c1Nc1nnc(SCC(S)=NNc2ccccc2)s1,true,1,true,0,0.16382601298789118,0.0,5.346040000000003,401.586,26.0,382.43400000000014,7.0,3.0,8.0,7.0,3.0,0.0,3.0,62.2,0.0,0.0,C18H19N5S3,872.6020402576321,3.0,0.0,0.375,0.26315789473684215,0.375,0.375,0.375,1.0,0.5572524070739746
