,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,EGFR_Sim,EGFR_Cmpd1_Sim,EGFR_Cmpd2_Sim,EGFR_Cmpd3_Sim,EGFR_Cmpd4_Sim,raw_EGFR_Sim,single,filter,score_time
6272,REINFORCE,EGFR,50,0,90.61613774299622,CCCN(Cc1ccc(C(N)=O)cc1)C(=O)c1cccc2ccccc12,true,1,true,0,0.7333149948545529,0.0,3.991100000000002,346.43,26.0,324.2540000000001,2.0,1.0,4.0,6.0,3.0,0.0,3.0,63.4,0.0,0.0,C22H22N2O2,927.0349294898755,4.0,0.0,0.32692307692307687,0.32692307692307687,0.2857142857142857,0.27118644067796616,0.3188405797101449,0.32692307692307687,0.32692307692307687,1.0,1.2398946285247803
6273,REINFORCE,EGFR,50,1,90.61613774299622,COc1ccccc1-c1nc2cnc(NC(=O)NC(C)c3ccc(C)cc3)cc2s1,true,1,true,0,0.44495284063315405,0.0,5.5580200000000035,418.52200000000016,30.0,396.34600000000023,5.0,2.0,7.0,5.0,4.0,0.0,4.0,76.14000000000001,0.0,0.0,C23H22N4O2S,1187.5150640816662,2.0,0.0,0.3571428571428571,0.34615384615384615,0.3571428571428571,0.35593220338983056,0.33333333333333337,0.3571428571428571,0.3571428571428571,1.0,1.2398946285247803
6274,REINFORCE,EGFR,50,2,90.61613774299622,CCOc1nc(CC(=O)NCC2CCC2)cc(N)c1C#N,true,1,true,0,0.8234364117265752,0.0,1.3929799999999997,288.351,21.0,268.1909999999999,5.0,2.0,6.0,6.0,1.0,1.0,2.0,101.03,0.0,0.0,C15H20N4O2,561.527424379447,2.0,0.0,0.3285714285714286,0.2692307692307693,0.3285714285714286,0.30508474576271183,0.26086956521739135,0.3285714285714286,0.3285714285714286,1.0,1.2398946285247803
6275,REINFORCE,EGFR,50,3,90.61613774299622,COC(=O)Cn1c(C)c(CC(=O)Nc2ccc(C)c(Cl)c2)c(Sc2ccccc2)c1C,true,1,true,0,0.47178915428606943,0.0,5.572160000000005,456.9950000000001,31.0,431.7950000000002,5.0,1.0,7.0,7.0,3.0,0.0,3.0,60.33,0.0,0.0,C24H25ClN2O3S,1109.757355441489,2.0,0.0,0.3623188405797102,0.2692307692307693,0.3285714285714286,0.2542372881355932,0.3623188405797102,0.3623188405797102,0.3623188405797102,1.0,1.2398946285247803
6276,REINFORCE,EGFR,50,4,90.61613774299622,COc1cccc(C(N)C(=O)Nc2ccc(-c3ncccc3C)nc2OC)c1,true,1,true,0,0.6836954540979284,0.0,3.1077200000000014,378.43200000000013,28.0,356.25600000000014,6.0,2.0,7.0,6.0,3.0,0.0,3.0,99.36,0.0,0.0,C21H22N4O3,990.889645166799,2.0,0.0,0.37681159420289856,0.34615384615384615,0.3285714285714286,0.3389830508474576,0.37681159420289856,0.37681159420289856,0.37681159420289856,1.0,1.2398946285247803
6277,REINFORCE,EGFR,50,5,90.61613774299622,CCC(CC(C)(C)C)Nc1ccccc1F,true,1,true,0,0.7946721517526925,0.0,4.4524000000000035,223.335,16.0,201.15899999999996,1.0,1.0,2.0,4.0,1.0,0.0,1.0,12.03,0.0,0.0,C14H22FN,327.75238073737694,5.0,1.0,0.26086956521739135,0.21153846153846156,0.24285714285714288,0.22033898305084743,0.26086956521739135,0.26086956521739135,0.26086956521739135,1.0,1.2398946285247803
6278,REINFORCE,EGFR,50,6,90.61613774299622,Cc1cc(CN(C)CC(=O)c2cccc([N+](=O)[O-])c2)on1,true,1,true,0,0.45985629606835965,0.0,2.20592,289.29100000000005,21.0,274.171,6.0,0.0,7.0,6.0,2.0,0.0,2.0,89.48,0.0,0.0,C14H15N3O4,665.7436607199306,5.0,0.0,0.3728813559322034,0.32692307692307687,0.27142857142857146,0.3728813559322034,0.28985507246376807,0.3728813559322034,0.3728813559322034,1.0,1.2398946285247803
6279,REINFORCE,EGFR,50,7,90.61613774299622,CCn1nc(C)c(-c2ccc(CO)cc2)c1C(C)(C)C(=O)NC(C)Cn1cccn1,true,1,true,0,0.5988334684872997,0.0,3.0497200000000015,409.5340000000001,30.0,378.2860000000001,6.0,2.0,7.0,8.0,3.0,0.0,3.0,84.96999999999998,0.0,0.0,C23H31N5O2,987.5323935904786,3.0,0.0,0.5084745762711864,0.40384615384615385,0.34285714285714286,0.5084745762711864,0.3188405797101449,0.5084745762711864,0.5084745762711864,1.0,1.2398946285247803
6280,REINFORCE,EGFR,50,8,90.61613774299622,CCn1cc(CCC(N)C(=O)O)cn1,true,1,true,0,0.7084627502582239,0.0,0.2474999999999999,197.23800000000003,14.0,182.11799999999997,4.0,2.0,5.0,5.0,1.0,0.0,1.0,81.14,0.0,0.0,C9H15N3O2,308.76064070549506,4.0,0.0,0.3220338983050848,0.25,0.27142857142857146,0.3220338983050848,0.23188405797101452,0.3220338983050848,0.3220338983050848,1.0,1.2398946285247803
6281,REINFORCE,EGFR,50,9,90.61613774299622,O=C(NCCCCC(=O)N1CCCC(n2cccn2)C1)C1CCCC1,true,1,true,0,0.771579978464269,0.0,2.5233,346.4750000000002,25.0,316.23500000000007,4.0,1.0,6.0,7.0,1.0,2.0,3.0,67.23,0.0,0.0,C19H30N4O2,551.7801407838042,5.0,0.0,0.34285714285714286,0.32692307692307687,0.34285714285714286,0.27118644067796616,0.3188405797101449,0.34285714285714286,0.34285714285714286,1.0,1.2398946285247803
