,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,A2A_Sim,A2A_Cmpd1_Sim,A2A_Cmpd2_Sim,A2A_Cmpd3_Sim,raw_A2A_Sim,single,filter,score_time
0,REINVENT,A2A,1,0,0.49988889694213867,COc1ccc2c(c1)CN(C(=O)NCc1cccc(Br)c1)C2,true,1,true,0,0.906257147035824,0.0,3.6831000000000023,361.23900000000003,22.0,344.103,2.0,1.0,5.0,3.0,2.0,1.0,3.0,41.57,0.0,0.0,C17H17BrN2O2,702.8083352159858,2.0,0.0,0.40740740740740744,0.40740740740740744,0.30952380952380953,0.3076923076923077,0.40740740740740744,0.40740740740740744,1.0,1.18735671043396
1,REINVENT,A2A,1,1,0.49988889694213867,C(=O)(c1sc(NC(C(C(NO)=O)C)=O)n2ccnc21)NCC,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.18735671043396
2,REINVENT,A2A,1,2,0.49988889694213867,CCc1cc(OC)cc2c1C(=O)OC2=C(C)C#N,true,1,true,0,0.5915275216336059,0.0,2.6825800000000006,243.26199999999994,18.0,230.15799999999996,4.0,0.0,4.0,2.0,1.0,1.0,2.0,59.32,0.0,0.0,C14H13NO3,593.7920467867842,1.0,0.0,0.3589743589743589,0.33333333333333337,0.33333333333333337,0.3589743589743589,0.3589743589743589,0.3589743589743589,1.0,1.18735671043396
3,REINVENT,A2A,1,3,0.49988889694213867,CCOC1(Nc2nc(-c3cc(OC)ccc3OC)c3nc[nH]c3n2)CCCC1,true,1,true,0,0.6000163572437607,0.0,3.7558000000000025,383.4520000000002,28.0,358.2520000000001,7.0,2.0,8.0,7.0,3.0,1.0,4.0,94.17999999999999,0.0,0.0,C20H25N5O3,965.6296045124586,4.0,0.0,0.42592592592592593,0.42592592592592593,0.23809523809523814,0.23076923076923073,0.42592592592592593,0.42592592592592593,1.0,1.18735671043396
4,REINVENT,A2A,1,4,0.49988889694213867,Oc1ccc(-c2ncc(C3CCC3c3ccccc3C(F)(F)F)o2)nn1,true,1,true,0,0.7426951089415267,0.0,4.5172000000000025,361.32300000000004,26.0,347.21099999999996,5.0,1.0,8.0,3.0,3.0,1.0,4.0,72.04,0.0,0.0,C18H14F3N3O2,921.9307955374187,1.0,3.0,0.41025641025641024,0.2777777777777778,0.16666666666666663,0.41025641025641024,0.41025641025641024,0.41025641025641024,1.0,1.18735671043396
5,REINVENT,A2A,1,5,0.49988889694213867,Cc1cccc(CSCCNC(=O)c2oc3ccc(Cl)cc3c2C)c1,true,1,true,0,0.5906979746486666,0.0,5.366240000000004,373.90500000000003,25.0,353.74500000000006,3.0,1.0,5.0,6.0,3.0,0.0,3.0,42.24,0.0,0.0,C20H20ClNO2S,903.8475868124342,5.0,0.0,0.46153846153846156,0.35185185185185186,0.38095238095238093,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.0,1.18735671043396
6,REINVENT,A2A,1,6,0.49988889694213867,O=C(NCC(O)(C(F)(F)F)C(F)(F)F)c1ccc(Br)c(F)c1,true,1,true,0,0.769291795805142,0.0,3.1737,398.072,22.0,391.016,2.0,2.0,11.0,3.0,1.0,0.0,1.0,49.33,0.0,0.0,C11H7BrF7NO2,556.5394932836645,4.0,7.0,0.2857142857142857,0.2407407407407407,0.2857142857142857,0.15384615384615385,0.2857142857142857,0.2857142857142857,1.0,1.18735671043396
7,REINVENT,A2A,1,7,0.49988889694213867,O=C(COC(=O)C1CCC(=O)N1)NCc1ccc(Cl)cc1,true,1,true,0,0.7871132072630413,0.0,0.7779999999999997,310.737,21.0,295.617,4.0,2.0,7.0,5.0,1.0,1.0,2.0,84.5,0.0,0.0,C14H15ClN2O4,544.4099185632198,2.0,0.0,0.40476190476190477,0.33333333333333337,0.40476190476190477,0.23076923076923073,0.40476190476190477,0.40476190476190477,1.0,1.18735671043396
8,REINVENT,A2A,1,8,0.49988889694213867,O=C1CN(C(=O)Nc2ccccc2Cl)CCN1,true,1,true,0,0.7926512141965605,0.0,1.3037000000000003,253.689,17.0,241.593,2.0,2.0,6.0,1.0,1.0,1.0,2.0,61.440000000000005,0.0,0.0,C11H12ClN3O2,450.0976132652446,1.0,0.0,0.3571428571428571,0.2962962962962963,0.3571428571428571,0.3076923076923077,0.3571428571428571,0.3571428571428571,1.0,1.18735671043396
9,REINVENT,A2A,1,9,0.49988889694213867,OC(c1ccccc1)c1nc(CCl)cs1,true,1,true,0,0.8358406744458392,0.0,2.9636000000000013,239.72699999999998,15.0,229.647,3.0,1.0,4.0,3.0,2.0,0.0,2.0,33.120000000000005,0.0,0.0,C11H10ClNOS,429.1627821691102,2.0,0.0,0.33333333333333337,0.31481481481481477,0.30952380952380953,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.18735671043396
