,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,CARL,BACE1,1,0,0.4871220588684082,Cc1nnc(N(Cc2ccccc2)C(=O)NCc2ccncc2)n1Cc1ccccc1,true,1,true,0,0.4987445869470717,0.0,3.946220000000003,412.4970000000001,31.0,388.3050000000002,5.0,1.0,7.0,7.0,4.0,0.0,4.0,75.94,0.0,0.0,C24H24N6O,1112.796683354326,3.0,0.0,0.38983050847457623,0.375,0.3111111111111111,0.38983050847457623,0.38983050847457623,0.38983050847457623,1.0,0.3753800392150879
1,CARL,BACE1,1,1,0.4871220588684082,CCc1cc(C(=O)Nc2ccc(NC(=O)C(C)(C)C)cc2)ccc1OC,true,1,true,0,0.8308934394528653,0.0,4.494500000000003,354.4500000000001,26.0,328.2420000000001,3.0,2.0,5.0,5.0,2.0,0.0,2.0,67.43,0.0,0.0,C21H26N2O3,789.8937558494113,1.0,0.0,0.3728813559322034,0.3392857142857143,0.33333333333333337,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,0.3753800392150879
2,CARL,BACE1,1,2,0.4871220588684082,N#Cc1nc(C2CC2)oc1NC=O,true,1,true,0,0.6980168042664988,0.0,0.9919799999999999,177.163,13.0,170.10699999999997,4.0,1.0,5.0,3.0,1.0,1.0,2.0,78.92,0.0,0.0,C8H7N3O2,373.23112508723204,1.0,0.0,0.2542372881355932,0.1964285714285714,0.19999999999999996,0.2542372881355932,0.2542372881355932,0.2542372881355932,1.0,0.3753800392150879
3,CARL,BACE1,1,3,0.4871220588684082,O=C(O)CNC(=O)Nc1nnc(SCC(=O)c2ccccc2)s1,true,1,true,0,0.39390012256765317,0.0,1.7191999999999998,352.397,23.0,340.3010000000001,7.0,3.0,10.0,7.0,2.0,0.0,2.0,121.28,0.0,0.0,C13H12N4O4S2,705.0098989293399,4.0,0.0,0.3392857142857143,0.3392857142857143,0.33333333333333337,0.23728813559322037,0.3392857142857143,0.3392857142857143,1.0,0.3753800392150879
4,CARL,BACE1,1,4,0.4871220588684082,CN(C)C1CNC2C3CCC4(C)C(CCC5(C)C(=O)CCC54)C3CCC21,true,1,true,0,0.7751340277392774,0.0,3.726300000000002,358.57000000000016,26.0,320.2660000000001,3.0,1.0,3.0,1.0,0.0,5.0,5.0,32.34,0.0,0.0,C23H38N2O,603.0152383690308,1.0,0.0,0.35593220338983056,0.1964285714285714,0.2666666666666667,0.35593220338983056,0.35593220338983056,0.35593220338983056,1.0,0.3753800392150879
5,CARL,BACE1,1,5,0.4871220588684082,Cc1ccccc1C1N2CC3C=CN(C)C3(c3ccccc3)N=C2C(=O)N1c1ccccc1,true,1,true,0,0.6007822746100671,0.0,4.682820000000004,434.5430000000001,33.0,408.3350000000002,4.0,0.0,5.0,3.0,3.0,3.0,6.0,39.15,0.0,0.0,C28H26N4O,1269.3244731784923,1.0,0.0,0.30508474576271183,0.2321428571428571,0.06666666666666665,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,0.3753800392150879
6,CARL,BACE1,1,6,0.4871220588684082,Cc1cccc2nc3c(n12)C(CCl)CN3,true,1,true,0,0.7497394774960637,0.0,2.39062,221.691,15.0,209.595,3.0,1.0,4.0,1.0,2.0,1.0,3.0,29.33,0.0,0.0,C11H12ClN3,517.7725455198029,1.0,0.0,0.35593220338983056,0.2678571428571429,0.2666666666666667,0.35593220338983056,0.35593220338983056,0.35593220338983056,1.0,0.3753800392150879
7,CARL,BACE1,1,7,0.4871220588684082,Nc1nc(-c2cc(F)cc(F)c2)c2[nH]c(=O)n(C3CCN(C4CC4)CC3)c2n1,true,1,true,0,0.7213196969021071,0.0,2.446300000000001,386.4060000000003,28.0,366.24600000000015,6.0,2.0,9.0,3.0,3.0,2.0,5.0,92.82999999999998,0.0,0.0,C19H20F2N6O,1091.2947217791523,1.0,2.0,0.4067796610169492,0.3035714285714286,0.1333333333333333,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,0.3753800392150879
8,CARL,BACE1,1,8,0.4871220588684082,CC(C(=O)N1CCC(C(=O)NCC2CC2)CC1)n1cnc2c1CCCC2,true,1,true,0,0.8763154826813115,0.0,2.0877,358.48600000000016,26.0,328.2460000000001,4.0,1.0,6.0,5.0,1.0,3.0,4.0,67.23,0.0,0.0,C20H30N4O2,671.3511001343171,2.0,0.0,0.27118644067796616,0.2142857142857143,0.2666666666666667,0.27118644067796616,0.27118644067796616,0.27118644067796616,1.0,0.3753800392150879
9,CARL,BACE1,1,9,0.4871220588684082,COc1cccc(OC)c1C(=O)N1CCN(c2ccc(C(N)=O)cc2)CC1,true,1,true,0,0.8681441961017778,0.0,1.7651,369.42100000000016,27.0,346.23700000000014,5.0,1.0,7.0,5.0,2.0,1.0,3.0,85.1,0.0,0.0,C20H23N3O4,805.3705100437278,1.0,0.0,0.3928571428571429,0.3928571428571429,0.28888888888888886,0.3728813559322034,0.3928571428571429,0.3928571428571429,1.0,0.3753800392150879
