,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,CARL,AP,1,0,0.49332737922668457,CC1SC(=NNC(=O)c2cccs2)C(=O)CC1c1ccccc1,true,1,true,0,0.864435799224501,0.0,3.6697000000000015,344.461,23.0,328.33300000000014,5.0,1.0,6.0,3.0,2.0,1.0,3.0,58.53,0.0,0.0,C17H16N2O2S2,726.3163462723378,1.0,0.0,0.3125,0.2894736842105263,0.3125,0.3125,0.3125,1.0,0.34139347076416016
1,CARL,AP,1,1,0.49332737922668457,CCN=C(S)NC1CC(CN)OC1OC(CC)CCCO,true,1,true,0,0.28790955645378896,0.0,0.8916999999999995,319.4710000000001,21.0,290.23900000000003,5.0,4.0,7.0,9.0,0.0,1.0,1.0,89.10000000000001,0.0,0.0,C14H29N3O3S,317.83935770173167,6.0,0.0,0.33333333333333337,0.23684210526315785,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.34139347076416016
2,CARL,AP,1,2,0.49332737922668457,C1(C)(C)C(CC2=CC(OC(=O)C)C(=O)O2)(O)C2(O)CCC34C(C(O)C(C)C(=C)C43)C(O)C2=C1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,0.34139347076416016
3,CARL,AP,1,3,0.49332737922668457,CCOC(=O)C1CC2C(CNC(=O)C=C3C(=O)NC(=O)N3C)C(c3cc(Br)c(OC)cc3OC)C(C(=O)O)CC12C#N,true,1,true,0,0.2039521133387248,0.0,2.16148,647.479,42.0,616.2310000000001,9.0,3.0,14.0,9.0,1.0,3.0,4.0,184.35999999999999,0.0,0.0,C28H31BrN4O9,1406.116538627054,2.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,0.34139347076416016
4,CARL,AP,1,4,0.49332737922668457,Clc1cc(Cl)c2c(c1)[nH]c1c(NCC3CCCC3)nnnc12,true,1,true,0,0.7431809219544709,0.0,4.415000000000002,336.2260000000001,22.0,321.106,4.0,2.0,7.0,3.0,3.0,1.0,4.0,66.49000000000001,0.0,0.0,C15H15Cl2N5,838.676761420821,3.0,0.0,0.25,0.21052631578947367,0.25,0.25,0.25,1.0,0.34139347076416016
5,CARL,AP,1,5,0.49332737922668457,O=C(c1cccs1)N1CCN(C(=O)C2c3ccccc3-c3ccccc32)CC1,true,1,true,0,0.6691697997813445,0.0,3.8450000000000024,388.49200000000013,28.0,368.33200000000016,3.0,0.0,5.0,2.0,3.0,2.0,5.0,40.620000000000005,0.0,0.0,C23H20N2O2S,990.7705930602866,1.0,0.0,0.4473684210526315,0.4473684210526315,0.375,0.4473684210526315,0.4473684210526315,1.0,0.34139347076416016
6,CARL,AP,1,6,0.49332737922668457,CC12CC=CCC1CC2C=Cc1ccc(CN2CCOCC2)c(O)c1,true,1,true,0,0.8333970460493872,0.0,4.230000000000005,339.4790000000001,25.0,310.24700000000007,3.0,1.0,3.0,4.0,1.0,3.0,4.0,32.7,0.0,0.0,C22H29NO2,674.6048347031506,2.0,0.0,0.368421052631579,0.368421052631579,0.27083333333333337,0.368421052631579,0.368421052631579,1.0,0.34139347076416016
7,CARL,AP,1,7,0.49332737922668457,COC(=O)C(C)C1=NN(c2ccc(S(=O)(=O)N(C)C)cc2)C(c2ccoc2)C1,true,1,true,0,0.6862465477019418,0.0,2.6464000000000008,405.47600000000017,28.0,382.29200000000026,7.0,0.0,9.0,6.0,2.0,1.0,3.0,92.41999999999999,0.0,0.0,C19H23N3O5S,965.5078531252101,2.0,0.0,0.1875,0.052631578947368474,0.1875,0.1875,0.1875,1.0,0.34139347076416016
8,CARL,AP,1,8,0.49332737922668457,CCCCCS(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2CC(=O)O,true,1,true,0,0.72115653320893,0.0,0.7486999999999997,368.4110000000002,25.0,348.2510000000001,7.0,1.0,9.0,7.0,2.0,0.0,2.0,115.44000000000001,0.0,0.0,C16H20N2O6S,1032.9965943540576,5.0,0.0,0.27083333333333337,0.1842105263157895,0.27083333333333337,0.27083333333333337,0.27083333333333337,1.0,0.34139347076416016
9,CARL,AP,1,9,0.49332737922668457,CNCCOCC12Nc3cc(F)ccc3N=NC(=NC1=O)c1ccccc12,true,1,true,0,0.7957519534691202,0.0,2.7532000000000014,367.3840000000001,27.0,349.2400000000001,6.0,2.0,8.0,5.0,2.0,3.0,5.0,87.44,0.0,0.0,C19H18FN5O2,958.8662383430503,5.0,1.0,0.45833333333333337,0.3157894736842105,0.45833333333333337,0.45833333333333337,0.45833333333333337,1.0,0.34139347076416016
