,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
640,REINFORCE,AP,6,0,10.007666826248169,N=C(N)c1ccc(-c2csc(C#CCN)n2)cc1,true,1,true,0,0.4309111370873146,0.0,1.4043700000000006,256.33399999999995,18.0,244.23799999999997,4.0,3.0,5.0,2.0,2.0,0.0,2.0,88.78,0.0,0.0,C13H12N4S,616.4310681898504,1.0,0.0,0.39473684210526316,0.39473684210526316,0.33333333333333337,0.39473684210526316,0.39473684210526316,1.0,1.1425023078918457
641,REINFORCE,AP,6,1,10.007666826248169,CCN(c1ncc2c(c1F)C1C(=O)N(C(C)C)CC(=O)N1CC2)C1CC1,true,1,true,0,0.8227918833623167,0.0,1.8857999999999995,360.43300000000016,26.0,335.23300000000006,4.0,0.0,7.0,4.0,1.0,3.0,4.0,56.75000000000001,0.0,0.0,C19H25FN4O2,762.1511699609969,3.0,1.0,0.33333333333333337,0.052631578947368474,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.1425023078918457
642,REINFORCE,AP,6,2,10.007666826248169,Cc1ccc(C2C(CC(=O)O)CC23CCN(c2ccc(C#N)cn2)CC3)cc1,true,1,true,0,0.869439472883193,0.0,4.126700000000003,375.4720000000001,28.0,350.2720000000001,4.0,1.0,5.0,4.0,2.0,2.0,4.0,77.22,0.0,0.0,C23H25N3O2,890.9398339529454,2.0,0.0,0.29166666666666663,0.23684210526315785,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,1.1425023078918457
643,REINFORCE,AP,6,3,10.007666826248169,CCOc1ccccc1NC(=O)N1N=C(c2ccc(Cc3ccccc3)cc2)CC1CC,true,1,true,0,0.49549575184659633,0.0,6.096600000000006,427.5480000000002,32.0,398.31600000000026,3.0,1.0,5.0,7.0,3.0,1.0,4.0,53.93,0.0,0.0,C27H29N3O2,1077.570304872687,2.0,0.0,0.35416666666666663,0.2894736842105263,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,1.1425023078918457
644,REINFORCE,AP,6,4,10.007666826248169,CCCC(=NCCO)Nc1ccc(C)cc1C,true,1,true,0,0.6075098646181504,0.0,2.9062400000000013,234.343,17.0,212.16699999999997,2.0,2.0,3.0,5.0,1.0,0.0,1.0,44.620000000000005,0.0,0.0,C14H22N2O,385.8086415589085,4.0,0.0,0.39473684210526316,0.39473684210526316,0.35416666666666663,0.39473684210526316,0.39473684210526316,1.0,1.1425023078918457
645,REINFORCE,AP,6,5,10.007666826248169,CC(=O)NC(C)CCCCCCn1cc(C(N)=O)c(N)n1,true,1,true,0,0.590022852841249,0.0,1.0393000000000008,295.387,21.0,270.18699999999995,5.0,3.0,7.0,9.0,1.0,0.0,1.0,116.03,0.0,0.0,C14H25N5O2,483.7089589747238,8.0,0.0,0.29166666666666663,0.23684210526315785,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,1.1425023078918457
646,REINFORCE,AP,6,6,10.007666826248169,O=C1C(Cl)=C(NCCCCO)C(=O)c2ncccc21,true,1,true,0,0.7943195610520657,0.0,1.2731000000000001,280.711,19.0,267.60699999999997,5.0,2.0,6.0,5.0,1.0,1.0,2.0,79.29,0.0,0.0,C13H13ClN2O3,554.5742405111029,5.0,0.0,0.33333333333333337,0.23684210526315785,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,1.1425023078918457
647,REINFORCE,AP,6,7,10.007666826248169,CN1CCN(C(=O)C=Cc2cccc(C(F)(F)F)c2)C(C(N)=O)C1c1cccs1,true,1,true,0,0.7687012954738999,0.0,3.149300000000001,423.4600000000001,29.0,403.3000000000001,4.0,1.0,9.0,4.0,2.0,1.0,3.0,66.64,0.0,0.0,C20H20F3N3O2S,911.9452862147566,1.0,3.0,0.22916666666666663,0.1578947368421053,0.22916666666666663,0.22916666666666663,0.22916666666666663,1.0,1.1425023078918457
648,REINFORCE,AP,6,8,10.007666826248169,C(N2CCCC(NC(=O)c3sc(CC)nc3C)C(C(N3CCCC3)=O)C2COC(=O)N(C)C)C1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,1.1425023078918457
649,REINFORCE,AP,6,9,10.007666826248169,N#Cc1cc2c(C(=O)N3CC4CCC3CC4)cccc2cn1,true,1,true,0,0.810802372911784,0.0,3.121080000000002,291.354,22.0,274.21799999999996,3.0,0.0,4.0,1.0,2.0,3.0,5.0,56.99,0.0,0.0,C18H17N3O,784.5091172249106,1.0,0.0,0.35416666666666663,0.21052631578947367,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,1.1425023078918457
