,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,CARL,AP,1,0,0.611771821975708,CC(C)Cc1noc(CN2CCC(C(=O)N3CCC3)CC2)n1,true,1,true,0,0.8285367055857817,0.0,1.7124000000000001,306.4100000000001,22.0,280.20199999999994,5.0,0.0,6.0,5.0,1.0,2.0,3.0,62.470000000000006,0.0,0.0,C16H26N4O2,501.999013459687,2.0,0.0,0.35416666666666663,0.23684210526315785,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,0.7508833408355713
1,CARL,AP,1,1,0.611771821975708,Cn1cc(-c2cnc3[nH]c(-c4cccc(NC(=O)C=CCNCC(C)(C)CO)c4)c(C(=O)O)c3c2)cn1,true,1,true,0,0.16496872331887066,0.0,3.431400000000002,502.57500000000033,37.0,472.3350000000003,7.0,5.0,10.0,10.0,4.0,0.0,4.0,145.15999999999997,0.0,0.0,C27H30N6O4,1466.8425424405825,5.0,0.0,0.10416666666666663,0.0,0.10416666666666663,0.10416666666666663,0.10416666666666663,1.0,0.7508833408355713
2,CARL,AP,1,2,0.611771821975708,O=C(Nc1cc(-n2cccc2)ccc1C(=O)O)NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,true,1,true,0,0.4940905985649874,0.0,4.358100000000001,487.84300000000013,32.0,474.73900000000015,5.0,3.0,13.0,5.0,3.0,0.0,3.0,117.5,0.0,0.0,C19H13ClF3N3O5S,1292.0322578157197,2.0,3.0,0.16666666666666663,0.0,0.16666666666666663,0.16666666666666663,0.16666666666666663,1.0,0.7508833408355713
3,CARL,AP,1,3,0.611771821975708,CCN(C)CCCN1CCc2ccc(OCCSc3nnc(Nc4ccccc4)s3)cc21,true,1,true,0,0.2904903201444075,0.0,5.157100000000005,469.68000000000006,32.0,438.4320000000002,8.0,1.0,8.0,12.0,3.0,1.0,4.0,53.52,0.0,0.0,C24H31N5OS2,981.5307350373249,5.0,0.0,0.33333333333333337,0.26315789473684215,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.7508833408355713
4,CARL,AP,1,4,0.611771821975708,NC(=S)NCCc1ccc(-c2ccccc2)cc1,true,1,true,0,0.8260903170333198,0.0,2.729300000000001,256.374,18.0,240.24599999999995,1.0,2.0,3.0,4.0,2.0,0.0,2.0,38.05,0.0,0.0,C15H16N2S,505.7766276810372,4.0,0.0,0.4473684210526315,0.4473684210526315,0.29166666666666663,0.4473684210526315,0.4473684210526315,1.0,0.7508833408355713
5,CARL,AP,1,5,0.611771821975708,C=C1C2CCC3(C)C4COCC4CC4(O)OC4C3(C)C1(C)C1(O)OC(C3(OC(C)=O)OC3C(=O)C(=O)OC(C)(C)OC)C21,true,1,true,0,0.1478548351629005,0.0,1.5954000000000002,606.6650000000002,43.0,564.3290000000003,12.0,2.0,12.0,6.0,0.0,7.0,7.0,162.87999999999997,0.0,0.0,C31H42O12,1329.3423595973052,2.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1.0,0.7508833408355713
6,CARL,AP,1,6,0.611771821975708,COC(=O)C=CC=C1C(C(=O)OC)=C(C)NC(C)=C1C(=O)N(C)C,true,1,true,0,0.6110553155715108,0.0,1.0543999999999998,334.37200000000007,24.0,312.196,6.0,1.0,7.0,4.0,0.0,1.0,1.0,84.94000000000001,0.0,0.0,C17H22N2O5,681.0944710663123,1.0,0.0,0.1875,0.0,0.1875,0.1875,0.1875,1.0,0.7508833408355713
7,CARL,AP,1,7,0.611771821975708,O=C(NC1CCCC1)C1CCN(C(=O)NC2CCNC2=O)C1,true,1,true,0,0.6834195031027382,0.0,-0.034799999999999,308.38200000000006,22.0,284.19,3.0,3.0,7.0,3.0,0.0,3.0,3.0,90.53999999999999,0.0,0.0,C15H24N4O3,461.7039126871451,1.0,0.0,0.33333333333333337,0.21052631578947367,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.7508833408355713
8,CARL,AP,1,8,0.611771821975708,CC1=C(C(N)=O)C(c2ccc(Cl)c([N+](=O)[O-])c2)C2=C(CCCC2=O)N1,true,1,true,0,0.6339439238542034,0.0,2.7014000000000005,361.7850000000002,25.0,345.6570000000001,5.0,2.0,8.0,3.0,1.0,2.0,3.0,115.33000000000001,0.0,0.0,C17H16ClN3O4,872.6439772663258,1.0,0.0,0.20833333333333337,0.0,0.20833333333333337,0.20833333333333337,0.20833333333333337,1.0,0.7508833408355713
9,CARL,AP,1,9,0.611771821975708,Cn1cncc1-c1cc(-c2ccc(C3(C4CCOC4)CCNCC3)cc2)cnc1N,true,1,true,0,0.6981998631542246,0.0,3.389000000000001,403.53000000000014,30.0,374.2980000000001,6.0,2.0,6.0,4.0,3.0,2.0,5.0,77.99,0.0,0.0,C24H29N5O,1014.3304841213856,1.0,0.0,0.33333333333333337,0.10526315789473684,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.7508833408355713
10,CARL,AP,1,10,0.611771821975708,CCC1(O)c2c(sc3ccccc23)CC(C(=O)O)C1CC(=O)O,true,1,true,0,0.7990190527657144,0.0,2.8466999999999993,334.3930000000001,23.0,316.2490000000001,4.0,3.0,6.0,4.0,2.0,1.0,3.0,94.83,0.0,0.0,C17H18O5S,780.3817492947155,2.0,0.0,0.3125,0.23684210526315785,0.3125,0.3125,0.3125,1.0,0.7508833408355713
11,CARL,AP,1,11,0.611771821975708,O=C1C(N2C(=O)CC3(CCCC3)OC2=O)CCCN1Cc1ccccc1F,true,1,true,0,0.8157611788740324,0.0,2.998400000000001,374.412,27.0,351.2280000000001,4.0,0.0,7.0,3.0,1.0,3.0,4.0,66.92,0.0,0.0,C20H23FN2O4,755.0001457656545,2.0,1.0,0.29166666666666663,0.07894736842105265,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,0.7508833408355713
12,CARL,AP,1,12,0.611771821975708,O=C(Nc1nccs1)n1cc(C2CCCCC2)nn1,true,1,true,0,0.9157012964043951,0.0,2.8625000000000007,277.35299999999995,19.0,262.23299999999995,6.0,1.0,7.0,2.0,2.0,1.0,3.0,72.7,0.0,0.0,C12H15N5OS,544.2305428191729,1.0,0.0,0.3157894736842105,0.3157894736842105,0.29166666666666663,0.3157894736842105,0.3157894736842105,1.0,0.7508833408355713
13,CARL,AP,1,13,0.611771821975708,C1C2(CCN(c3ncnc4c5nc(CCCC)[nH]c5cc3)CC4)CCC1NCC2,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35416666666666663,0.1842105263157895,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,0.7508833408355713
14,CARL,AP,1,14,0.611771821975708,NC(=O)CC1CC2(Sc3cccc(Cl)c3)CCCC2CO1,true,1,true,0,0.9192014212403037,0.0,3.6353000000000026,325.86100000000016,21.0,305.701,3.0,1.0,5.0,4.0,1.0,2.0,3.0,52.32000000000001,0.0,0.0,C16H20ClNO2S,538.7631908053471,2.0,0.0,0.39473684210526316,0.39473684210526316,0.375,0.39473684210526316,0.39473684210526316,1.0,0.7508833408355713
15,CARL,AP,1,15,0.611771821975708,CN(Cc1ccccc1)S(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)c(S(=O)(=O)N2CCCCC2)c1,true,1,true,0,0.5075785579604133,0.0,2.4664,541.7170000000003,35.0,510.46900000000034,6.0,0.0,12.0,8.0,2.0,2.0,4.0,112.14,0.0,0.0,C23H31N3O6S3,1364.8350369560012,4.0,0.0,0.04166666666666663,0.0,0.04166666666666663,0.04166666666666663,0.04166666666666663,1.0,0.7508833408355713
16,CARL,AP,1,16,0.611771821975708,COc1sc2c(c1C(=O)CSc1nn3c(-c4ccc(C)cc4)nnc3sc1=S)CCCC2,true,1,true,0,0.18780354840758515,0.0,5.814610000000004,500.69600000000025,32.0,480.5360000000003,10.0,0.0,10.0,6.0,4.0,1.0,5.0,69.38,0.0,0.0,C22H20N4O2S4,1371.337794835874,4.0,0.0,0.25,0.07894736842105265,0.25,0.25,0.25,1.0,0.7508833408355713
17,CARL,AP,1,17,0.611771821975708,O=C1OC(c2ccc(-n3cc(C4CCOCC4)nn3)cc2)C2CC3CCC2CN13,true,1,true,0,0.7974934300487332,0.0,3.453100000000002,394.47500000000014,29.0,368.26700000000017,6.0,0.0,7.0,3.0,2.0,6.0,8.0,69.48,0.0,0.0,C22H26N4O3,905.0361275068101,1.0,0.0,0.3125,0.02631578947368418,0.3125,0.3125,0.3125,1.0,0.7508833408355713
