,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
6528,REINFORCE,BACE1,52,0,88.4762601852417,O=C(Nc1ccc(NC(=O)c2cnccn2)cc1)c1ccc2c(c1)OCO2,true,1,true,0,0.7397648580261734,0.0,2.7099,362.34500000000014,27.0,348.2330000000001,6.0,2.0,8.0,4.0,3.0,1.0,4.0,102.44000000000001,0.0,0.0,C19H14N4O4,990.3513061311703,1.0,0.0,0.4444444444444444,0.375,0.4444444444444444,0.2542372881355932,0.4444444444444444,0.4444444444444444,1.0,1.146435260772705
6529,REINFORCE,BACE1,52,1,88.4762601852417,O=C(CSc1ccc(F)cc1)NCc1ccc(N2CCOCC2)cc1,true,1,true,0,0.8041808438166788,0.0,3.070800000000001,360.4540000000002,25.0,339.2860000000001,4.0,1.0,6.0,6.0,2.0,1.0,3.0,41.57000000000001,0.0,0.0,C19H21FN2O2S,685.5752098448252,3.0,1.0,0.3728813559322034,0.3571428571428571,0.3555555555555555,0.3728813559322034,0.3728813559322034,0.3728813559322034,1.0,1.146435260772705
6530,REINFORCE,BACE1,52,2,88.4762601852417,Cc1cccc(S(=O)(=O)Nc2cccc(C(C)NCC(C)C)c2)c1,true,1,true,0,0.7932994654272258,0.0,4.102420000000003,346.4960000000001,24.0,320.28800000000007,3.0,2.0,5.0,7.0,2.0,0.0,2.0,58.2,0.0,0.0,C19H26N2O2S,785.4587265629003,4.0,0.0,0.4067796610169492,0.375,0.3111111111111111,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,1.146435260772705
6531,REINFORCE,BACE1,52,3,88.4762601852417,CCN(CC)c1ccc(Br)cc1C(=O)O,true,1,true,0,0.9155190232401945,0.0,2.993500000000001,272.14199999999994,15.0,258.03,2.0,1.0,4.0,4.0,1.0,0.0,1.0,40.540000000000006,0.0,0.0,C11H14BrNO2,361.6055960561881,3.0,0.0,0.3111111111111111,0.2321428571428571,0.3111111111111111,0.22033898305084743,0.3111111111111111,0.3111111111111111,1.0,1.146435260772705
6532,REINFORCE,BACE1,52,4,88.4762601852417,CCCCCC(=O)N1CCN(c2ccccc2)C(c2ccc(Cl)cc2)N1,true,1,true,0,0.7425481115107859,0.0,4.772300000000005,371.91200000000003,26.0,345.704,3.0,1.0,5.0,6.0,2.0,1.0,3.0,35.580000000000005,0.0,0.0,C21H26ClN3O,704.9559460752339,4.0,0.0,0.3928571428571429,0.3928571428571429,0.3111111111111111,0.288135593220339,0.3928571428571429,0.3928571428571429,1.0,1.146435260772705
6533,REINFORCE,BACE1,52,5,88.4762601852417,CC(C)(N)COc1ccc(-c2ccccc2)cc1,true,1,true,0,0.8891845971345876,0.0,3.4697000000000022,241.334,18.0,222.18199999999996,2.0,1.0,2.0,4.0,2.0,0.0,2.0,35.25,0.0,0.0,C16H19NO,482.755451915108,3.0,0.0,0.37777777777777777,0.3571428571428571,0.37777777777777777,0.2542372881355932,0.37777777777777777,0.37777777777777777,1.0,1.146435260772705
6534,REINFORCE,BACE1,52,6,88.4762601852417,CCC1Cc2ccc(O)cc2CN1Cc1sccc1C,true,1,true,0,0.9184552407141001,0.0,4.099020000000004,287.428,20.0,266.26,3.0,1.0,3.0,3.0,2.0,1.0,3.0,23.47,0.0,0.0,C17H21NOS,604.7875143513525,2.0,0.0,0.33333333333333337,0.3035714285714286,0.33333333333333337,0.2542372881355932,0.33333333333333337,0.33333333333333337,1.0,1.146435260772705
6535,REINFORCE,BACE1,52,7,88.4762601852417,O=c1ccc(-c2ccc(OCc3ccccc3)cc2)c[nH]1,true,1,true,0,0.7910450175604373,0.0,3.6209000000000016,277.323,21.0,262.2029999999999,2.0,1.0,3.0,4.0,3.0,0.0,3.0,42.09,0.0,0.0,C18H15NO2,740.7315811366898,3.0,0.0,0.375,0.375,0.33333333333333337,0.30508474576271183,0.375,0.375,1.0,1.146435260772705
6536,REINFORCE,BACE1,52,8,88.4762601852417,Fc1ccc(-c2cnc(CCc3cnco3)n2N2CCCC2)cc1,true,1,true,0,0.7222882554555679,0.0,3.1942000000000013,326.37500000000017,24.0,307.22300000000007,5.0,0.0,6.0,5.0,3.0,1.0,4.0,47.09,0.0,0.0,C18H19FN4O,789.0504249575026,3.0,1.0,0.4067796610169492,0.3571428571428571,0.3111111111111111,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,1.146435260772705
6537,REINFORCE,BACE1,52,9,88.4762601852417,O=C1NC(=S)NC(=O)C1=Cc1cccc([N+](=O)[O-])c1,true,1,true,0,0.2694989937629437,0.0,0.5090999999999999,277.261,19.0,270.205,5.0,2.0,8.0,2.0,1.0,1.0,2.0,101.34,0.0,0.0,C11H7N3O4S,616.5823981389477,1.0,0.0,0.3111111111111111,0.2678571428571429,0.3111111111111111,0.2542372881355932,0.3111111111111111,0.3111111111111111,1.0,1.146435260772705
6538,REINFORCE,BACE1,52,10,88.4762601852417,O=C(O)C1C(=O)c2ccccc2-c2ccc(-c3ccccc3)cc21,true,1,true,0,0.7139399700664694,0.0,4.385100000000003,314.34000000000003,24.0,300.228,2.0,1.0,3.0,2.0,3.0,1.0,4.0,54.37,0.0,0.0,C21H14O3,957.8276948686574,1.0,0.0,0.4285714285714286,0.4285714285714286,0.3111111111111111,0.22033898305084743,0.4285714285714286,0.4285714285714286,1.0,1.146435260772705
6539,REINFORCE,BACE1,52,11,88.4762601852417,CC1(C)NCCc2cn(-c3ccccn3)cc21,true,1,true,0,0.8094981173000875,0.0,2.2531,227.31100000000004,17.0,210.17499999999998,3.0,1.0,3.0,1.0,2.0,1.0,3.0,29.85,0.0,0.0,C14H17N3,525.6552801686389,1.0,0.0,0.3555555555555555,0.3392857142857143,0.3555555555555555,0.2033898305084746,0.3555555555555555,0.3555555555555555,1.0,1.146435260772705
6540,REINFORCE,BACE1,52,12,88.4762601852417,CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(F)cc1)O2,true,1,true,0,0.8906381583818408,0.0,3.5058000000000016,302.301,22.0,287.181,4.0,2.0,5.0,2.0,2.0,1.0,3.0,66.76,0.0,0.0,C17H15FO4,737.3144244510326,1.0,1.0,0.3571428571428571,0.3571428571428571,0.3555555555555555,0.3389830508474576,0.3571428571428571,0.3571428571428571,1.0,1.146435260772705
6541,REINFORCE,BACE1,52,13,88.4762601852417,COc1cccc(C2=NCC3(CC2)CCN(c2cccc(OC)c2)CC3)c1,true,1,true,0,0.796649678963862,0.0,4.573500000000004,364.4890000000001,27.0,336.2650000000001,4.0,0.0,4.0,4.0,2.0,2.0,4.0,34.06,0.0,0.0,C23H28N2O2,822.6329903768282,1.0,0.0,0.44067796610169496,0.3571428571428571,0.2222222222222222,0.44067796610169496,0.44067796610169496,0.44067796610169496,1.0,1.146435260772705
