,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,CARL,BACE1,1,0,0.43513965606689453,COC(=O)C(Cc1ccccc1)NC(=O)CSc1nnc(-c2ccc3ccccc3c2)o1,true,1,true,0,0.32349784513547647,0.0,3.8824000000000023,447.5160000000002,32.0,426.34800000000024,7.0,1.0,8.0,8.0,4.0,0.0,4.0,94.32,0.0,0.0,C24H21N3O4S,1226.1464487025348,4.0,0.0,0.3392857142857143,0.3392857142857143,0.28888888888888886,0.27118644067796616,0.3392857142857143,0.3392857142857143,1.0,0.36732959747314453
1,CARL,BACE1,1,1,0.43513965606689453,CC(C)COC(=O)c1noc(O)c1N=Nc1cccc(C(N)=O)c1,true,1,true,0,0.6151796539936204,0.0,2.7073,332.3160000000001,24.0,316.18800000000005,8.0,2.0,9.0,6.0,2.0,0.0,2.0,140.37,0.0,0.0,C15H16N4O5,781.9216422249569,2.0,0.0,0.33333333333333337,0.3035714285714286,0.33333333333333337,0.30508474576271183,0.33333333333333337,0.33333333333333337,1.0,0.36732959747314453
2,CARL,BACE1,1,2,0.43513965606689453,CC(O)(CO)C1c2[nH]c(CCNC(=N)N)c(-c3cc(F)c(OC4CNC4)c(F)c3)c2C2CC21,true,1,true,0,0.23349118706677863,0.0,1.2800699999999998,461.5130000000002,33.0,432.28100000000023,5.0,7.0,10.0,8.0,2.0,3.0,5.0,139.41,0.0,0.0,C23H29F2N5O3,1075.0013989589463,4.0,2.0,0.2033898305084746,0.1964285714285714,0.15555555555555556,0.2033898305084746,0.2033898305084746,0.2033898305084746,1.0,0.36732959747314453
3,CARL,BACE1,1,3,0.43513965606689453,CCN1CCCCC1CNC1CCN(Cc2ccc(N(C)C)cc2)CC1,true,1,true,0,0.8079436515735962,0.0,3.181000000000001,358.5740000000001,26.0,320.2700000000001,4.0,1.0,4.0,7.0,1.0,2.0,3.0,21.75,0.0,0.0,C22H38N4,519.4487145018142,3.0,0.0,0.33333333333333337,0.2857142857142857,0.33333333333333337,0.30508474576271183,0.33333333333333337,0.33333333333333337,1.0,0.36732959747314453
4,CARL,BACE1,1,4,0.43513965606689453,CC12CC(CO)OC3OC4(CO)C(OC(C(O)C(O)C3O)C14O)C(O)C2O,true,1,true,0,0.2242042868603484,0.0,-4.822099999999993,394.37300000000005,27.0,368.16500000000013,11.0,8.0,11.0,2.0,0.0,4.0,4.0,189.52999999999997,0.0,0.0,C16H26O11,604.9155996344957,1.0,0.0,0.3389830508474576,0.25,0.2222222222222222,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,0.36732959747314453
5,CARL,BACE1,1,5,0.43513965606689453,CC1=NN(c2ccccc2C(F)(F)F)C1(C(=O)NC1CCCN(c2nccnc2C)C1)c1ccccc1,true,1,true,0,0.5419332841940246,0.0,4.680420000000003,508.54800000000023,37.0,481.33200000000033,6.0,1.0,10.0,5.0,3.0,2.0,5.0,73.72,0.0,0.0,C27H27F3N6O,1328.9716907465288,1.0,3.0,0.3035714285714286,0.3035714285714286,0.0888888888888889,0.288135593220339,0.3035714285714286,0.3035714285714286,1.0,0.36732959747314453
6,CARL,BACE1,1,6,0.43513965606689453,CC(=O)c1ccccc1N1CCOCC1,true,1,true,0,0.68849405846206,0.0,1.7258,205.2569999999999,15.0,190.13699999999997,3.0,0.0,3.0,2.0,1.0,1.0,2.0,29.540000000000003,0.0,0.0,C12H15NO2,356.3946813547079,1.0,0.0,0.37777777777777777,0.1964285714285714,0.37777777777777777,0.2542372881355932,0.37777777777777777,0.37777777777777777,1.0,0.36732959747314453
7,CARL,BACE1,1,7,0.43513965606689453,CCN(CC)c1ccc(S(=O)(=O)NCc2ccco2)cn1,true,1,true,0,0.8463763792550598,0.0,1.9992999999999999,309.391,21.0,290.239,5.0,1.0,7.0,7.0,2.0,0.0,2.0,75.44,0.0,0.0,C14H19N3O3S,647.282496384466,4.0,0.0,0.33333333333333337,0.3214285714285714,0.33333333333333337,0.288135593220339,0.33333333333333337,0.33333333333333337,1.0,0.36732959747314453
8,CARL,BACE1,1,8,0.43513965606689453,CCNc1nc(Nc2cccc(C)c2)n2nc(C3CC3)nc2n1,true,1,true,0,0.7541321144610305,0.0,2.8805200000000006,309.37700000000007,23.0,290.22499999999997,7.0,2.0,7.0,5.0,3.0,1.0,4.0,80.03,0.0,0.0,C16H19N7,850.7560781860664,2.0,0.0,0.423728813559322,0.375,0.3555555555555555,0.423728813559322,0.423728813559322,0.423728813559322,1.0,0.36732959747314453
9,CARL,BACE1,1,9,0.43513965606689453,CN1C(=O)NC(=O)C(Cc2ccccc2)N1C,true,1,true,0,0.8146467333573868,0.0,0.6260999999999994,233.27100000000002,17.0,218.15099999999995,3.0,1.0,5.0,2.0,1.0,1.0,2.0,52.650000000000006,0.0,0.0,C12H15N3O2,432.6366985637645,2.0,0.0,0.3555555555555555,0.2678571428571429,0.3555555555555555,0.23728813559322037,0.3555555555555555,0.3555555555555555,1.0,0.36732959747314453
