,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,BACE1_Sim,BACE1_Cmpd1_Sim,BACE1_Cmpd2_Sim,BACE1_Cmpd3_Sim,raw_BACE1_Sim,single,filter,score_time
0,CARL,BACE1,1,0,0.4729020595550537,Cc1cc(C)cc(NC(=O)CSC(=O)CCCCS(N)(=O)=O)c1,true,1,true,0,0.6909890199415825,0.0,1.96054,358.48500000000007,23.0,336.309,5.0,2.0,8.0,8.0,1.0,0.0,1.0,106.32999999999998,0.0,0.0,C15H22N2O4S2,651.8044916239866,8.0,0.0,0.44067796610169496,0.2321428571428571,0.3111111111111111,0.44067796610169496,0.44067796610169496,0.44067796610169496,1.0,0.5408203601837158
1,CARL,BACE1,1,1,0.4729020595550537,CCOC(=O)N1CCN(C(=O)C(C)NC(=O)c2cc(-c3ccncc3)cc(C(=O)NC)c2C)CC1,true,1,true,0,0.649520810899003,0.0,1.8356199999999996,481.5530000000003,35.0,450.3050000000003,6.0,2.0,10.0,6.0,2.0,1.0,3.0,120.94,0.0,0.0,C25H31N5O5,1096.926420667485,2.0,0.0,0.1785714285714286,0.1785714285714286,0.1777777777777778,0.1694915254237288,0.1785714285714286,0.1785714285714286,1.0,0.5408203601837158
2,CARL,BACE1,1,2,0.4729020595550537,Cc1cc(S(=O)(=O)NCc2c[nH]c3ccc(C=C4NC(=O)NC4=O)cc23)ccc1-c1ccccc1,true,1,true,0,0.24471539113675184,0.0,3.802120000000002,486.5530000000002,35.0,464.3770000000003,4.0,4.0,9.0,6.0,4.0,1.0,5.0,120.16,0.0,0.0,C26H22N4O4S,1605.1293643225501,4.0,0.0,0.1785714285714286,0.1785714285714286,0.022222222222222254,0.15254237288135597,0.1785714285714286,0.1785714285714286,1.0,0.5408203601837158
3,CARL,BACE1,1,3,0.4729020595550537,CCNC(=O)NCC(O)(CNCC(=O)O)C(C)CC,true,1,true,0,0.39860622917121946,0.0,-0.24309999999999898,275.34900000000005,19.0,250.14899999999994,4.0,5.0,7.0,9.0,0.0,0.0,0.0,110.69000000000001,0.0,0.0,C12H25N3O4,298.6990829620099,8.0,0.0,0.3220338983050848,0.2321428571428571,0.3111111111111111,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,0.5408203601837158
4,CARL,BACE1,1,4,0.4729020595550537,COc1cc(C=NOCC(C)C)ccc1NC(=O)NC1CN(C2CCCC2)C1,true,1,true,0,0.5283132506644417,0.0,3.450000000000002,388.5120000000003,28.0,356.25600000000014,5.0,2.0,7.0,8.0,1.0,2.0,3.0,75.19,0.0,0.0,C21H32N4O3,680.2283100058985,3.0,0.0,0.38983050847457623,0.25,0.2666666666666667,0.38983050847457623,0.38983050847457623,0.38983050847457623,1.0,0.5408203601837158
5,CARL,BACE1,1,5,0.4729020595550537,CC(C)NC1=NC(=O)C(=Cc2cccs2)S1,true,1,true,0,0.8228351512464271,0.0,2.716400000000001,252.36400000000003,16.0,240.268,4.0,1.0,5.0,2.0,1.0,1.0,2.0,41.46,0.0,0.0,C11H12N2OS2,446.55943631890017,2.0,0.0,0.3555555555555555,0.2321428571428571,0.3555555555555555,0.27118644067796616,0.3555555555555555,0.3555555555555555,1.0,0.5408203601837158
6,CARL,BACE1,1,6,0.4729020595550537,CN1CC(=O)N=C1NN=Cc1ccccc1N1CCOCC1,true,1,true,0,0.6411335658443493,0.0,0.27469999999999994,301.35000000000014,22.0,282.19800000000004,6.0,1.0,7.0,3.0,1.0,2.0,3.0,69.53,0.0,0.0,C15H19N5O2,607.7052993819021,2.0,0.0,0.33333333333333337,0.1964285714285714,0.33333333333333337,0.23728813559322037,0.33333333333333337,0.33333333333333337,1.0,0.5408203601837158
7,CARL,BACE1,1,7,0.4729020595550537,COc1ccccc1OCC1(c2ccccc2)SC(=O)NC1=O,true,1,true,0,0.9135027068720077,0.0,2.9525000000000015,329.37700000000007,23.0,314.25700000000006,5.0,1.0,6.0,5.0,2.0,1.0,3.0,64.63,0.0,0.0,C17H15NO4S,734.3830431094425,3.0,0.0,0.28888888888888886,0.2857142857142857,0.28888888888888886,0.27118644067796616,0.28888888888888886,0.28888888888888886,1.0,0.5408203601837158
8,CARL,BACE1,1,8,0.4729020595550537,O=C1OC(c2c(F)c(F)c(F)c(F)c2F)C(C(=O)O)C1O,true,1,true,0,0.3689022628940922,0.0,1.0416999999999994,312.14599999999996,21.0,307.106,4.0,2.0,10.0,2.0,1.0,1.0,2.0,83.83000000000001,0.0,0.0,C11H5F5O5,617.3764978065095,1.0,5.0,0.35593220338983056,0.3214285714285714,0.3555555555555555,0.35593220338983056,0.35593220338983056,0.35593220338983056,1.0,0.5408203601837158
9,CARL,BACE1,1,9,0.4729020595550537,C12C3C(=O)C4(CC5=C(C(=O)C(C)(C)C)C(c5ccc(N(C)C)cc5)N(CC)C14)C2C=C3,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22033898305084743,0.1428571428571429,0.022222222222222254,0.22033898305084743,0.22033898305084743,0.22033898305084743,1.0,0.5408203601837158
10,CARL,BACE1,1,10,0.4729020595550537,C1=CC(NC(Nc2ccc(Br)cc2C)=O)C(O)C(O)C1(OC(CC)=O)=O,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067796610169492,0.2857142857142857,0.19999999999999996,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,0.5408203601837158
11,CARL,BACE1,1,11,0.4729020595550537,O=C(C1CCN(c2ncnc3[nH]ccc23)CC1)N1CCCC1C1CCC1,true,1,true,0,0.9212714638626516,0.0,2.9654000000000016,353.47000000000025,26.0,326.2540000000001,4.0,1.0,6.0,3.0,2.0,3.0,5.0,65.12,0.0,0.0,C20H27N5O,790.3503786487704,1.0,0.0,0.3389830508474576,0.2857142857142857,0.2666666666666667,0.3389830508474576,0.3389830508474576,0.3389830508474576,1.0,0.5408203601837158
12,CARL,BACE1,1,12,0.4729020595550537,C1C1N(C(=O)COc2c(C)c(C)cc(C)c2)Cc2nc(C)nn2C1,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.3571428571428571,0.33333333333333337,0.35593220338983056,0.3571428571428571,0.3571428571428571,1.0,0.5408203601837158
13,CARL,BACE1,1,13,0.4729020595550537,CC1OC(c2ccc(S(=O)(=O)N3CCCCC3)cc2)N(C(=N)N)C1=O,true,1,true,0,0.6113011590561184,0.0,1.0005700000000002,366.443,25.0,344.26700000000005,5.0,2.0,9.0,3.0,1.0,2.0,3.0,116.79000000000002,0.0,0.0,C16H22N4O4S,771.8293834742358,2.0,0.0,0.38983050847457623,0.2857142857142857,0.2666666666666667,0.38983050847457623,0.38983050847457623,0.38983050847457623,1.0,0.5408203601837158
14,CARL,BACE1,1,14,0.4729020595550537,COc1cc2nc(C3CC3)cc(C(=O)N3CCN(C(=O)OCc4ccccc4)CC3)c2cc1OC,true,1,true,0,0.5309869096589015,0.0,4.224000000000004,475.5450000000003,35.0,446.31300000000033,6.0,0.0,8.0,6.0,3.0,2.0,5.0,81.2,0.0,0.0,C27H29N3O5,1234.5453526827512,2.0,0.0,0.288135593220339,0.2321428571428571,0.1777777777777778,0.288135593220339,0.288135593220339,0.288135593220339,1.0,0.5408203601837158
15,CARL,BACE1,1,15,0.4729020595550537,O=C(NCC1CCN(Cc2cccc(Br)c2)CC1)c1cc2ccccc2oc1=O,true,1,true,0,0.5863486209386263,0.0,4.197500000000003,455.3520000000003,29.0,432.1680000000003,4.0,1.0,6.0,5.0,3.0,1.0,4.0,62.550000000000004,0.0,0.0,C23H23BrN2O3,1070.9060511414775,2.0,0.0,0.3392857142857143,0.3392857142857143,0.2222222222222222,0.27118644067796616,0.3392857142857143,0.3392857142857143,1.0,0.5408203601837158
16,CARL,BACE1,1,16,0.4729020595550537,COc1ccccc1CN1CCN(C(=O)C2CCCCC2)CC1,true,1,true,0,0.8560668121470567,0.0,2.9197000000000015,316.4450000000001,23.0,288.221,3.0,0.0,4.0,4.0,1.0,2.0,3.0,32.78,0.0,0.0,C19H28N2O2,517.8558271608764,2.0,0.0,0.44067796610169496,0.25,0.2666666666666667,0.44067796610169496,0.44067796610169496,0.44067796610169496,1.0,0.5408203601837158
17,CARL,BACE1,1,17,0.4729020595550537,CC(N(C(C(O)(CNc1nc(NC(CC(=O)N)C(NC(=O)C)C#N)ccc1)(F)C)=O)C)=O,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542372881355932,0.1785714285714286,0.1333333333333333,0.2542372881355932,0.2542372881355932,0.2542372881355932,1.0,0.5408203601837158
18,CARL,BACE1,1,18,0.4729020595550537,CCCc1cc(C(N)=O)c(C)o1,true,1,true,0,0.7435170192897438,0.0,1.63942,167.20799999999997,12.0,154.10399999999998,2.0,1.0,3.0,3.0,1.0,0.0,1.0,56.230000000000004,0.0,0.0,C9H13NO2,288.71868404195976,2.0,0.0,0.30508474576271183,0.25,0.28888888888888886,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,0.5408203601837158
19,CARL,BACE1,1,19,0.4729020595550537,CCC1CC(C(=O)Nc2cc(Cl)ccc2OC)(C(=O)N2CCC(CN(C)C)CC2)O1,true,1,true,0,0.6637207135429987,0.0,3.025000000000002,437.96800000000036,30.0,405.7120000000002,5.0,1.0,8.0,7.0,1.0,2.0,3.0,71.11,0.0,0.0,C22H32ClN3O4,771.6461923588961,2.0,0.0,0.4067796610169492,0.25,0.1777777777777778,0.4067796610169492,0.4067796610169492,0.4067796610169492,1.0,0.5408203601837158
20,CARL,BACE1,1,20,0.4729020595550537,Cc1nc(C)n(-c2c(C)cccc2CC(=O)Nc2cccc(C(=O)O)c2)n1,true,1,true,0,0.725075016653509,0.0,3.0719600000000007,364.4050000000001,27.0,344.24500000000006,5.0,2.0,7.0,5.0,3.0,0.0,3.0,97.11,0.0,0.0,C20H20N4O3,1023.8163386580753,2.0,0.0,0.375,0.375,0.24444444444444446,0.35593220338983056,0.375,0.375,1.0,0.5408203601837158
21,CARL,BACE1,1,21,0.4729020595550537,CCC(=O)NN=C(S)Nc1ccc(OC)c(Cl)c1,true,1,true,0,0.3450032135674992,0.0,2.4875,287.77200000000005,18.0,273.66,3.0,3.0,7.0,4.0,1.0,0.0,1.0,62.72,0.0,0.0,C11H14ClN3O2S,465.60158908894783,2.0,0.0,0.3220338983050848,0.25,0.3111111111111111,0.3220338983050848,0.3220338983050848,0.3220338983050848,1.0,0.5408203601837158
22,CARL,BACE1,1,22,0.4729020595550537,COc1ccc(C(=O)Nc2ccnn2-c2ccccc2)cc1COc1ccc(Cl)cc1F,true,1,true,0,0.4024074480252859,0.0,5.504700000000003,451.8850000000002,32.0,432.73300000000023,5.0,1.0,8.0,7.0,4.0,0.0,4.0,65.38,0.0,0.0,C24H19ClFN3O3,1244.4853532080442,3.0,1.0,0.3571428571428571,0.3571428571428571,0.24444444444444446,0.27118644067796616,0.3571428571428571,0.3571428571428571,1.0,0.5408203601837158
23,CARL,BACE1,1,23,0.4729020595550537,CCCCNC(=O)c1ccccc1OCCN1c2c3[nH]c4cccc(c24)CC1C(=O)N(CCNC(=O)c1ccccc1F)C3=O,true,1,true,0,0.1640797206288718,0.0,4.059400000000003,611.6740000000003,45.0,577.4020000000004,6.0,3.0,11.0,12.0,4.0,2.0,6.0,123.84,0.0,0.0,C34H34FN5O5,1785.8752838170435,4.0,1.0,0.1785714285714286,0.1785714285714286,0.0,0.13559322033898302,0.1785714285714286,0.1785714285714286,1.0,0.5408203601837158
24,CARL,BACE1,1,24,0.4729020595550537,CC(=O)NC(C(=O)Nc1nc2ccc(C(=O)NC3CCCCC3)cc2s1)C(C)C,true,1,true,0,0.6712912787555682,0.0,3.458000000000001,416.5470000000003,29.0,388.32300000000015,5.0,3.0,8.0,6.0,2.0,1.0,3.0,100.19,0.0,0.0,C21H28N4O3S,902.4633029170482,3.0,0.0,0.288135593220339,0.2857142857142857,0.2222222222222222,0.288135593220339,0.288135593220339,0.288135593220339,1.0,0.5408203601837158
25,CARL,BACE1,1,25,0.4729020595550537,NC(Cc1ccc(O)cc1)C(=O)NO,true,1,true,0,0.39631586478288056,0.0,-0.23260000000000025,196.206,14.0,184.10999999999996,4.0,4.0,5.0,3.0,1.0,0.0,1.0,95.58,0.0,0.0,C9H12N2O3,310.33803484394434,3.0,0.0,0.3111111111111111,0.25,0.3111111111111111,0.288135593220339,0.3111111111111111,0.3111111111111111,1.0,0.5408203601837158
26,CARL,BACE1,1,26,0.4729020595550537,O=C(C1CC2NCCn3cnc1c32)N1CCC(F)C1,true,1,true,0,0.8072144540377768,0.0,0.5850999999999997,264.30400000000003,19.0,247.16799999999998,4.0,1.0,6.0,1.0,1.0,3.0,4.0,50.160000000000004,0.0,0.0,C13H17FN4O,528.7129351835969,1.0,1.0,0.28888888888888886,0.2857142857142857,0.28888888888888886,0.2542372881355932,0.28888888888888886,0.28888888888888886,1.0,0.5408203601837158
27,CARL,BACE1,1,27,0.4729020595550537,CCc1cc(C=C2SC(=O)N(CC(=O)O)C2=O)ccc1Oc1ccc(OC)cc1,true,1,true,0,0.6810319853162221,0.0,4.1708000000000025,413.45100000000014,29.0,394.2990000000002,6.0,1.0,8.0,7.0,2.0,1.0,3.0,93.14000000000001,0.0,0.0,C21H19NO6S,983.1658815494674,2.0,0.0,0.30508474576271183,0.2857142857142857,0.24444444444444446,0.30508474576271183,0.30508474576271183,0.30508474576271183,1.0,0.5408203601837158
28,CARL,BACE1,1,28,0.4729020595550537,COc1ccc(OC)c(C(=O)C2CCc3cc(OC)c(Cl)cc32)c1,true,1,true,0,0.7579583989361828,0.0,4.278500000000004,346.81,24.0,327.6580000000001,4.0,0.0,5.0,5.0,2.0,1.0,3.0,44.760000000000005,0.0,0.0,C19H19ClO4,785.1765223762059,2.0,0.0,0.38983050847457623,0.3571428571428571,0.33333333333333337,0.38983050847457623,0.38983050847457623,0.38983050847457623,1.0,0.5408203601837158
29,CARL,BACE1,1,29,0.4729020595550537,COC(=O)COCCOc1cccc(Nc2ncc(F)c(-c3ccc(S(C)(=O)=O)cc3)n2)c1,true,1,true,0,0.3487782796743099,0.0,2.9982000000000015,475.4980000000002,33.0,453.32200000000023,9.0,1.0,11.0,10.0,3.0,0.0,3.0,116.71,0.0,0.0,C22H22FN3O6S,1219.055743218478,6.0,1.0,0.375,0.375,0.1333333333333333,0.30508474576271183,0.375,0.375,1.0,0.5408203601837158
30,CARL,BACE1,1,30,0.4729020595550537,O=c1c(C(=O)NCc2ccc(S(N)(=O)=O)cc2)oc2c(c1OCC)ccc1ccccc12,false,0,true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714286,0.3035714285714286,0.15555555555555556,0.2542372881355932,0.3035714285714286,0.3035714285714286,1.0,0.5408203601837158
31,CARL,BACE1,1,31,0.4729020595550537,O=C1CCC2(CC1)CCN(CCCCCn1ccc(-c3ccc[nH]c3=O)cc1=O)CC2,true,1,true,0,0.6907115723126932,0.0,3.5992000000000024,423.5570000000002,31.0,390.2930000000002,5.0,1.0,6.0,7.0,2.0,2.0,4.0,75.17,0.0,0.0,C25H33N3O3,1002.9125524165258,6.0,0.0,0.2142857142857143,0.2142857142857143,0.19999999999999996,0.13559322033898302,0.2142857142857143,0.2142857142857143,1.0,0.5408203601837158
32,CARL,BACE1,1,32,0.4729020595550537,CN1CCC2(CCN(C(=O)C(C)(C)O)C2)c2ccccc2C1,true,1,true,0,0.8595704709540084,0.0,1.7630999999999994,302.41800000000006,22.0,276.21,3.0,1.0,4.0,1.0,1.0,2.0,3.0,43.78,0.0,0.0,C18H26N2O2,578.6950425304913,1.0,0.0,0.37777777777777777,0.3571428571428571,0.37777777777777777,0.288135593220339,0.37777777777777777,0.37777777777777777,1.0,0.5408203601837158
33,CARL,BACE1,1,33,0.4729020595550537,COc1cc(Br)c(C(=O)COC(=O)c2cc([N+](=O)[O-])c3cccc(O)c3c2)cc1F,true,1,true,0,0.24164749188169513,0.0,4.403500000000003,478.22600000000017,30.0,465.1220000000003,7.0,1.0,10.0,6.0,3.0,0.0,3.0,115.97000000000001,0.0,0.0,C20H13BrFNO7,1195.4788058173488,3.0,1.0,0.25,0.25,0.0888888888888889,0.2033898305084746,0.25,0.25,1.0,0.5408203601837158
34,CARL,BACE1,1,34,0.4729020595550537,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)Nc2ncnn2C1c1ccccc1,true,1,true,0,0.6664232167990223,0.0,4.130300000000002,403.26900000000006,27.0,387.1410000000002,6.0,1.0,8.0,3.0,3.0,1.0,4.0,69.03999999999999,0.0,0.0,C19H16Cl2N4O2,976.8508153320547,1.0,0.0,0.4107142857142857,0.4107142857142857,0.2222222222222222,0.30508474576271183,0.4107142857142857,0.4107142857142857,1.0,0.5408203601837158
