,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,AP_Sim,AP_Cmpd1_Sim,AP_Cmpd2_Sim,raw_AP_Sim,single,filter,score_time
0,AHC,AP,1,0,0.9240992069244385,CCOC(=O)N1CCN(C(=S)Nc2cccc(Br)c2)CC1,true,1,true,0,0.8092603071686884,0.0,2.9200000000000017,372.2880000000001,21.0,354.14400000000006,3.0,1.0,7.0,2.0,1.0,1.0,2.0,44.81,0.0,0.0,C14H18BrN3O2S,518.6955133164572,3.0,0.0,0.42105263157894735,0.42105263157894735,0.41666666666666663,0.42105263157894735,0.42105263157894735,1.0,1.408094882965088
1,AHC,AP,1,1,0.9240992069244385,COc1ccc2cnc(NC(=S)NC(=O)C=Cc3ccc(N(C)C)cc3)cc2c1,true,1,true,0,0.4958286682434575,0.0,3.8358000000000025,406.51100000000014,29.0,384.3350000000002,5.0,2.0,7.0,5.0,3.0,0.0,3.0,66.49,0.0,0.0,C22H22N4O2S,1062.1002555250955,3.0,0.0,0.35416666666666663,0.1578947368421053,0.35416666666666663,0.35416666666666663,0.35416666666666663,1.0,1.408094882965088
2,AHC,AP,1,2,0.9240992069244385,CCc1nnc(C(C)C)n1-c1ccc(Cl)cn1,true,1,true,0,0.8411791837222917,0.0,3.001500000000002,250.73299999999998,17.0,235.61299999999997,4.0,0.0,5.0,3.0,2.0,0.0,2.0,43.6,0.0,0.0,C12H15ClN4,501.7242223999271,1.0,0.0,0.368421052631579,0.368421052631579,0.3125,0.368421052631579,0.368421052631579,1.0,1.408094882965088
3,AHC,AP,1,3,0.9240992069244385,CCOc1ccc(C(=O)c2cn3c(=O)cc(C)nc3s2)c(O)c1,true,1,true,0,0.743021436009828,0.0,2.3997200000000003,330.365,23.0,316.25300000000004,7.0,1.0,7.0,4.0,3.0,0.0,3.0,80.9,0.0,0.0,C16H14N2O4S,958.3589065541777,2.0,0.0,0.29166666666666663,0.2894736842105263,0.29166666666666663,0.29166666666666663,0.29166666666666663,1.0,1.408094882965088
4,AHC,AP,1,4,0.9240992069244385,CC(=O)Nc1ccc(N2C(=O)C(=C(C)C)C(C(=O)NC(C)(C)C)=C2N)cc1,true,1,true,0,0.7107269159126963,0.0,2.4129999999999994,370.4530000000001,27.0,344.2450000000001,4.0,3.0,7.0,3.0,1.0,1.0,2.0,104.53,0.0,0.0,C20H26N4O3,854.2081723969104,1.0,0.0,0.25,0.0,0.25,0.25,0.25,1.0,1.408094882965088
5,AHC,AP,1,5,0.9240992069244385,CCC1=C(O)C(C(=O)OC)(C(=O)OC)C2Oc3ccccc3C1Oc1ccccc12,true,1,true,0,0.6076891682392035,0.0,3.8083000000000027,410.4220000000001,30.0,388.2460000000002,7.0,1.0,7.0,3.0,2.0,3.0,5.0,91.29,0.0,0.0,C23H22O7,1023.3520689668659,2.0,0.0,0.22916666666666663,0.07894736842105265,0.22916666666666663,0.22916666666666663,0.22916666666666663,1.0,1.408094882965088
6,AHC,AP,1,6,0.9240992069244385,CCOC(=O)CC(=O)CCCOC(=O)c1cccnc1,true,1,true,0,0.4076069126760283,0.0,1.5409000000000002,279.292,20.0,262.15599999999995,6.0,0.0,6.0,8.0,1.0,0.0,1.0,82.56000000000002,0.0,0.0,C14H17NO5,457.8918841515755,6.0,0.0,0.375,0.23684210526315785,0.375,0.375,0.375,1.0,1.408094882965088
7,AHC,AP,1,7,0.9240992069244385,c1ccc2c(c1)Cc1ccccc1C21CCN(Cc2nsc(CN3CCCC3)n2)CC1,true,1,true,0,0.6045677975075763,0.0,4.620200000000004,430.62100000000027,31.0,400.38100000000014,5.0,0.0,5.0,4.0,3.0,3.0,6.0,32.260000000000005,0.0,0.0,C26H30N4S,1013.0287411465293,2.0,0.0,0.3125,0.13157894736842102,0.3125,0.3125,0.3125,1.0,1.408094882965088
8,AHC,AP,1,8,0.9240992069244385,C=CCOC(=O)C(=O)C=Cc1ccc(Cl)cc1,true,1,true,0,0.3492425707160854,0.0,2.6515000000000004,250.681,17.0,239.59299999999996,3.0,0.0,4.0,5.0,1.0,0.0,1.0,43.370000000000005,0.0,0.0,C13H11ClO3,446.23730859816607,2.0,0.0,0.39473684210526316,0.39473684210526316,0.35416666666666663,0.39473684210526316,0.39473684210526316,1.0,1.408094882965088
9,AHC,AP,1,9,0.9240992069244385,O=C(O)COc1nc(Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1[N+](=O)[O-],true,1,true,0,0.5669983557913582,0.0,3.8690000000000015,391.6890000000001,26.0,382.61700000000013,6.0,2.0,12.0,6.0,2.0,0.0,2.0,114.59,0.0,0.0,C14H9ClF3N3O5,860.2063826628329,3.0,3.0,0.20833333333333337,0.0,0.20833333333333337,0.20833333333333337,0.20833333333333337,1.0,1.408094882965088
